verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.064112,0.001668,5.179277,0.098938,0.077468,5.36,0.07,5.46,99;
200704,0.060021,0.001586,5.180239,0.097597,0.076466,5.36,0.06,5.45,99;
200704,0.065324,0.001648,5.171381,0.096048,0.080105,5.34,0.08,5.46,99;
200704,0.062028,0.001700,5.183631,0.097226,0.076272,5.36,0.07,5.46,99;
200704,0.060218,0.001653,5.172775,0.095526,0.078076,5.36,0.05,5.45,99;
200704,0.060853,0.001590,5.183966,0.096881,0.081559,5.37,0.06,5.47,99;
200704,0.062024,0.001618,5.183073,0.094780,0.079879,5.36,0.07,5.45,99;
200704,0.065462,0.001581,5.168320,0.093449,0.080124,5.34,0.07,5.45,99;
200704,0.064670,0.001813,5.190289,0.089584,0.083447,5.39,0.05,5.46,99;
200704,0.071759,0.001541,5.180482,0.093645,0.079034,5.36,0.07,5.46,99;
200704,0.059971,0.001569,5.173748,0.093198,0.081828,5.35,0.07,5.45,99;
200704,0.060201,0.001656,5.181198,0.100311,0.078832,5.37,0.06,5.46,99;
200704,0.060858,0.001525,5.181531,0.095147,0.080437,5.38,0.05,5.45,99;
200704,0.061578,0.001688,5.168894,0.094132,0.079905,5.35,0.06,5.45,99;
200704,0.062882,0.001540,5.178266,0.097015,0.083290,5.36,0.07,5.45,99;
200704,0.061328,0.001596,5.168116,0.095683,0.076775,5.34,0.07,5.45,99;
200704,0.059743,0.001667,5.179400,0.097839,0.075339,5.35,0.08,5.44,99;
200704,0.061543,0.001619,5.178354,0.095733,0.081367,5.37,0.06,5.45,99;
200704,0.062552,0.001575,5.181677,0.093922,0.078603,5.37,0.05,5.45,99;
200704,0.060432,0.001814,5.188886,0.086713,0.080754,5.35,0.08,5.45,99;
200704,0.071718,0.001549,5.169146,0.092877,0.081489,5.34,0.08,5.46,99;
200704,0.061978,0.001575,5.179174,0.094667,0.079520,5.36,0.06,5.45,99;
200704,0.060724,0.001713,5.179978,0.100292,0.079500,5.37,0.06,5.46,99;
200704,0.062178,0.001678,5.173157,0.094488,0.075848,5.34,0.07,5.45,99;
200704,0.060196,0.001714,5.177916,0.095395,0.082552,5.37,0.05,5.46,99;
200704,0.066484,0.001630,5.178568,0.094886,0.080463,5.38,0.05,5.46,99;
200704,0.064222,0.001555,5.175438,0.100393,0.076139,5.36,0.07,5.45,99;
200704,0.060283,0.001590,5.175178,0.096904,0.081899,5.37,0.06,5.46,99;
200704,0.061853,0.001637,5.178401,0.094847,0.080420,5.36,0.07,5.45,99;
200704,0.061717,0.001670,5.180021,0.099968,0.076874,5.38,0.04,5.45,99;
200704,0.060038,0.001750,5.194809,0.086247,0.082130,5.35,0.08,5.46,99;
200704,0.068368,0.001561,5.179900,0.094786,0.080606,5.37,0.07,5.46,99;
200704,0.061246,0.001606,5.175352,0.099795,0.075977,5.36,0.06,5.45,99;
200704,0.060631,0.001664,5.185253,0.095857,0.080108,5.36,0.08,5.46,99;
200704,0.063735,0.001649,5.179674,0.092233,0.080174,5.35,0.07,5.46,99;
200704,0.059952,0.001567,5.183441,0.097949,0.080266,5.36,0.07,5.45,99;
200704,0.061739,0.001614,5.182780,0.095241,0.080219,5.36,0.07,5.45,99;
200704,0.065784,0.001780,5.178313,0.099886,0.076271,5.37,0.06,5.46,99;
200704,0.063979,0.001753,5.178074,0.093379,0.080500,5.36,0.06,5.45,99;
200704,0.062245,0.001676,5.181561,0.093821,0.079922,5.35,0.07,5.45,99;
200704,0.065285,0.001575,5.181572,0.094498,0.080773,5.35,0.08,5.45,99;
200704,0.066200,0.001712,5.112077,0.086782,0.082239,5.28,0.07,5.38,99;
200704,0.069806,0.001607,5.180685,0.095541,0.081105,5.36,0.08,5.47,99;
200704,0.060516,0.001865,5.180229,0.101116,0.082688,5.39,0.05,5.46,99;
200704,0.061201,0.001656,5.187705,0.095441,0.077139,5.38,0.06,5.45,99;
200704,0.060628,0.001640,5.179754,0.096163,0.080688,5.37,0.05,5.45,99;
200704,0.062356,0.001567,5.182460,0.095440,0.082073,5.38,0.06,5.45,99;
200704,0.061315,0.001624,5.180906,0.092076,0.078664,5.36,0.06,5.45,99;
200704,0.060228,0.001492,5.167671,0.092686,0.080392,5.37,0.04,5.45,99;
200704,0.061817,0.001603,5.181380,0.094980,0.080596,5.36,0.08,5.46,99;
