verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
236518,0.063121,0.000394,9.047463,0.151076,0.123583,9.33,0.07,9.41,99;
236518,0.064614,0.000430,9.044901,0.155137,0.124519,9.32,0.08,9.42,99;
236518,0.065064,0.000396,9.052390,0.150243,0.124083,9.34,0.06,9.42,99;
236518,0.065213,0.000490,9.030314,0.157283,0.149361,9.34,0.07,9.44,99;
236518,0.088381,0.000425,9.024078,0.150688,0.125676,9.29,0.11,9.43,99;
236518,0.067156,0.000396,9.013614,0.157032,0.122312,9.31,0.06,9.39,99;
236518,0.064339,0.000417,9.049814,0.151812,0.123586,9.34,0.06,9.42,99;
236518,0.064042,0.000405,9.045678,0.151046,0.123930,9.32,0.08,9.41,99;
236518,0.064029,0.000425,9.008378,0.148979,0.122925,9.30,0.05,9.41,99;
236518,0.063118,0.000412,9.504072,0.099693,0.097204,9.70,0.07,9.81,99;
236518,0.055039,0.000413,9.466598,0.142969,0.119273,9.72,0.07,9.85,99;
236518,0.067300,0.000439,9.124922,0.155593,0.124584,9.42,0.06,9.50,99;
236518,0.064665,0.000405,9.122635,0.151875,0.123388,9.40,0.08,9.49,99;
236518,0.063614,0.000414,9.125732,0.149003,0.124208,9.41,0.06,9.50,99;
236518,0.066271,0.000425,9.174161,0.147068,0.123350,9.42,0.09,9.54,99;
236518,0.062870,0.000404,9.130611,0.155907,0.135210,9.42,0.07,9.52,99;
236518,0.064803,0.000397,10.186101,0.093833,0.094715,10.39,0.05,10.47,99;
236518,0.053795,0.000441,9.433288,0.147849,0.122763,9.69,0.07,9.82,99;
236518,0.063360,0.000420,9.074896,0.152143,0.124009,9.35,0.08,9.44,99;
236518,0.070150,0.000420,9.047052,0.147761,0.123188,9.33,0.07,9.42,99;
236518,0.070667,0.000438,9.313658,0.122079,0.114093,9.55,0.07,9.65,99;
236518,0.063597,0.000400,9.634510,0.099914,0.098066,9.84,0.06,9.96,99;
236518,0.058225,0.000442,9.526925,0.092306,0.093165,9.73,0.05,9.80,99;
236518,0.063113,0.000392,9.501499,0.092298,0.094731,9.71,0.05,9.78,99;
236518,0.058641,0.000419,9.471986,0.100094,0.098210,9.68,0.05,9.80,99;
