vertices,init,destroy,tarjan,user,system,elapsed,pCPU
12500,9.845807,0.000233,3.144425,12.19,0.85,13.04,100;
12500,9.682157,0.000174,3.083487,12.04,0.76,12.81,99;
12500,9.650878,0.000252,3.026268,11.93,0.78,12.72,99;
12500,9.437109,0.000298,2.928289,11.67,0.74,12.41,100;
12500,9.639161,0.000187,3.033608,11.92,0.79,12.72,99;
12500,9.588052,0.000229,2.990222,11.81,0.81,12.63,99;
12500,9.590033,0.000166,2.948226,11.72,0.85,12.58,99;
12500,9.216596,0.000157,2.784357,11.20,0.84,12.04,99;
12500,9.266380,0.000185,2.856457,11.43,0.73,12.17,99;
12500,9.363645,0.000265,2.890445,11.56,0.74,12.30,99;
12500,9.199420,0.000241,2.814821,11.27,0.78,12.06,100;
12500,9.251833,0.000175,2.839745,11.40,0.72,12.13,99;
12500,9.245953,0.000147,2.882661,11.32,0.85,12.17,99;
12500,9.590669,0.000166,3.055527,11.89,0.79,12.69,99;
12500,9.492587,0.000162,3.006774,11.73,0.81,12.54,99;
12500,9.394611,0.000187,3.007839,11.69,0.75,12.45,99;
12500,9.239194,0.000177,2.859308,11.37,0.76,12.14,99;
12500,9.170340,0.000186,2.813580,11.20,0.82,12.03,99;
12500,9.360672,0.000166,2.945398,11.59,0.75,12.35,99;
12500,9.459729,0.000153,2.962195,11.67,0.79,12.46,99;
12500,9.293051,0.000157,2.824906,11.32,0.83,12.16,99;
12500,9.572204,0.000159,3.051256,11.86,0.80,12.67,99;
12500,9.313498,0.000176,2.866234,11.46,0.76,12.22,99;
12500,9.254036,0.000186,2.864759,11.38,0.78,12.16,99;
12500,9.326273,0.000273,2.868267,11.45,0.78,12.24,99;
12500,9.387121,0.000188,2.878692,11.51,0.79,12.31,99;
12500,9.182461,0.000151,2.849795,11.31,0.76,12.07,99;
12500,9.346812,0.000153,2.858615,11.50,0.74,12.25,99;
12500,9.398803,0.000171,2.862312,11.56,0.74,12.30,99;
12500,9.244911,0.000197,2.847910,11.35,0.77,12.13,99;
12500,9.192425,0.000226,2.854393,11.30,0.79,12.09,99;
12500,9.297440,0.000179,2.951282,11.51,0.77,12.30,99;
12500,9.347353,0.000192,2.871016,11.44,0.81,12.26,99;
12500,9.382638,0.000184,2.893329,11.43,0.88,12.32,99;
12500,9.369167,0.000153,2.873618,11.46,0.82,12.29,99;
12500,9.305231,0.000211,2.857397,11.48,0.72,12.21,99;
12500,9.293188,0.000158,2.874318,11.32,0.89,12.21,99;
12500,9.282162,0.000179,2.860854,11.42,0.76,12.19,99;
12500,9.426568,0.000180,2.916709,11.61,0.77,12.39,99;
12500,9.192166,0.000192,2.788067,11.24,0.77,12.02,99;
12500,9.178864,0.000190,2.801398,11.24,0.78,12.02,99;
12500,9.371129,0.000153,2.964508,11.67,0.71,12.38,99;
12500,9.473538,0.000157,3.010618,11.64,0.88,12.53,99;
12500,9.290050,0.000151,2.872407,11.35,0.85,12.21,99;
12500,9.418601,0.000155,2.878063,11.57,0.76,12.34,99;
12500,9.405587,0.000182,2.868585,11.50,0.82,12.32,99;
12500,9.331030,0.000158,2.853029,11.39,0.83,12.23,99;
12500,9.580104,0.000156,2.970535,11.78,0.81,12.59,99;
12500,9.464842,0.000188,2.968091,11.67,0.80,12.48,99;
12500,9.618794,0.000175,2.956249,11.81,0.80,12.62,99;
12500,9.606925,0.000221,2.948818,11.84,0.76,12.60,99;
12500,9.535176,0.000189,2.950728,11.74,0.79,12.53,99;
12500,9.193428,0.000178,2.839226,11.29,0.78,12.08,99;
