vertices,init,destroy,tarjan,user,system,elapsed,pCPU
204800,0.042877,0.000707,0.041141,0.07,0.00,0.08,98;
204800,0.043010,0.000702,0.041518,0.06,0.02,0.08,100;
204800,0.042727,0.000692,0.042079,0.07,0.01,0.08,98;
204800,0.042671,0.000708,0.041237,0.06,0.02,0.08,98;
204800,0.043468,0.000678,0.041991,0.07,0.00,0.08,98;
204800,0.043368,0.000734,0.042050,0.05,0.02,0.08,98;
204800,0.042740,0.000673,0.041900,0.07,0.01,0.08,98;
204800,0.042577,0.000688,0.041363,0.07,0.01,0.08,98;
204800,0.042567,0.000751,0.041883,0.06,0.02,0.08,98;
204800,0.042676,0.000714,0.042234,0.07,0.00,0.08,98;
204800,0.043011,0.000779,0.041916,0.07,0.00,0.08,98;
204800,0.042711,0.000677,0.043015,0.07,0.01,0.08,100;
204800,0.042959,0.000775,0.041998,0.07,0.01,0.08,98;
204800,0.042842,0.000739,0.041960,0.07,0.01,0.08,98;
204800,0.043019,0.000739,0.042043,0.07,0.01,0.08,98;
204800,0.042761,0.000706,0.041944,0.07,0.00,0.08,98;
204800,0.042510,0.000729,0.042440,0.07,0.01,0.08,98;
204800,0.043086,0.000723,0.042600,0.07,0.01,0.08,97;
204800,0.042624,0.000775,0.042068,0.07,0.00,0.08,98;
204800,0.043357,0.000693,0.043117,0.07,0.01,0.08,100;
204800,0.042979,0.000770,0.042409,0.07,0.01,0.08,98;
204800,0.042845,0.000695,0.041798,0.07,0.01,0.08,98;
204800,0.043376,0.000646,0.042282,0.07,0.01,0.08,97;
204800,0.043590,0.000691,0.042023,0.07,0.00,0.08,97;
204800,0.043081,0.000740,0.042064,0.07,0.01,0.08,98;
204800,0.042832,0.000713,0.042399,0.06,0.02,0.08,98;
204800,0.043185,0.000701,0.042045,0.07,0.00,0.08,98;
204800,0.042293,0.000757,0.042252,0.06,0.01,0.08,100;
204800,0.043910,0.000695,0.041073,0.07,0.01,0.08,98;
204800,0.042961,0.000716,0.041513,0.07,0.00,0.08,98;
204800,0.043466,0.000714,0.042582,0.06,0.02,0.08,100;
