vertices,init,destroy,tarjan,user,system,elapsed,pCPU
409600,0.086657,0.001051,0.084924,0.14,0.03,0.17,99;
409600,0.089727,0.001210,0.086364,0.13,0.04,0.17,99;
409600,0.086704,0.001279,0.084756,0.15,0.01,0.17,99;
409600,0.086515,0.001157,0.084362,0.13,0.03,0.17,99;
409600,0.086866,0.001300,0.084746,0.15,0.01,0.17,99;
409600,0.086681,0.001271,0.084976,0.15,0.01,0.17,99;
409600,0.088901,0.001254,0.086125,0.15,0.01,0.17,98;
409600,0.089636,0.001304,0.086559,0.15,0.02,0.18,98;
409600,0.085289,0.001111,0.082857,0.14,0.02,0.17,99;
409600,0.086268,0.001203,0.083667,0.14,0.02,0.17,99;
409600,0.086972,0.001140,0.085210,0.14,0.02,0.17,99;
409600,0.086509,0.001288,0.086087,0.16,0.01,0.17,99;
409600,0.085621,0.001208,0.084561,0.15,0.01,0.17,99;
409600,0.085655,0.001209,0.083405,0.14,0.02,0.17,100;
409600,0.087067,0.001205,0.085393,0.15,0.02,0.17,100;
409600,0.085403,0.001149,0.082876,0.15,0.01,0.17,98;
409600,0.086201,0.001296,0.084439,0.15,0.02,0.17,100;
409600,0.087947,0.001213,0.084544,0.13,0.04,0.17,100;
409600,0.088149,0.001261,0.084920,0.15,0.02,0.17,100;
409600,0.088069,0.001292,0.084966,0.15,0.02,0.17,100;
409600,0.086471,0.001247,0.084989,0.15,0.01,0.17,99;
409600,0.086305,0.001132,0.084706,0.13,0.03,0.17,99;
409600,0.087634,0.001193,0.084867,0.14,0.03,0.17,100;
409600,0.086216,0.001297,0.084795,0.13,0.04,0.17,99;
409600,0.086650,0.001250,0.085811,0.14,0.03,0.17,99;
409600,0.086370,0.001357,0.084769,0.14,0.02,0.17,99;
409600,0.087046,0.001229,0.084787,0.13,0.03,0.17,99;
409600,0.089505,0.001329,0.084918,0.15,0.02,0.17,99;
409600,0.087769,0.001220,0.084966,0.16,0.01,0.17,100;
409600,0.086945,0.001267,0.085179,0.14,0.02,0.17,98;
409600,0.086974,0.001258,0.084610,0.15,0.01,0.17,99;
409600,0.088296,0.001159,0.085184,0.14,0.02,0.17,99;
409600,0.087753,0.001249,0.085155,0.15,0.02,0.17,99;
409600,0.088286,0.001260,0.085256,0.13,0.04,0.17,99;
409600,0.085270,0.001201,0.082623,0.13,0.04,0.17,99;
409600,0.086264,0.001220,0.084168,0.15,0.02,0.17,99;
409600,0.087555,0.001190,0.085523,0.14,0.03,0.17,100;
409600,0.086465,0.001222,0.083828,0.17,0.00,0.17,100;
409600,0.086240,0.001183,0.084776,0.14,0.02,0.17,99;
409600,0.086616,0.001241,0.084106,0.15,0.02,0.17,100;
409600,0.087068,0.001236,0.085767,0.15,0.02,0.17,100;
409600,0.085376,0.001204,0.083218,0.14,0.03,0.17,100;
409600,0.086477,0.001275,0.084735,0.15,0.02,0.17,99;
409600,0.085455,0.001190,0.082883,0.15,0.02,0.17,100;
409600,0.086205,0.001248,0.083734,0.15,0.02,0.17,100;
