vertices,init,destroy,tarjan,user,system,elapsed,pCPU
204800,0.043070,0.000727,0.041330,0.08,0.00,0.08,100;
204800,0.042750,0.000712,0.042007,0.07,0.01,0.08,98;
204800,0.043598,0.000781,0.043080,0.06,0.02,0.08,98;
204800,0.043149,0.000714,0.042627,0.07,0.01,0.08,100;
204800,0.043221,0.000748,0.042109,0.07,0.01,0.08,98;
204800,0.043827,0.000771,0.042279,0.05,0.03,0.08,100;
204800,0.043897,0.000718,0.042454,0.07,0.01,0.08,98;
204800,0.043495,0.000714,0.042330,0.06,0.02,0.08,100;
204800,0.043220,0.000706,0.042433,0.07,0.01,0.08,98;
204800,0.043715,0.000753,0.042419,0.05,0.03,0.08,100;
204800,0.043655,0.000681,0.042608,0.07,0.01,0.08,100;
204800,0.042723,0.000731,0.042074,0.07,0.01,0.08,98;
204800,0.043522,0.000710,0.042475,0.06,0.02,0.08,100;
204800,0.043228,0.000702,0.042616,0.08,0.00,0.08,100;
204800,0.042639,0.000719,0.041597,0.07,0.00,0.08,98;
204800,0.043557,0.000690,0.042363,0.07,0.01,0.08,100;
204800,0.043145,0.000794,0.042590,0.07,0.01,0.08,97;
204800,0.044651,0.000725,0.042555,0.07,0.01,0.08,100;
204800,0.042806,0.000671,0.041214,0.06,0.01,0.08,98;
204800,0.043301,0.000714,0.041473,0.07,0.01,0.08,98;
204800,0.043134,0.000724,0.041997,0.07,0.01,0.08,98;
204800,0.043577,0.000759,0.041558,0.07,0.01,0.08,98;
204800,0.043424,0.000723,0.042629,0.06,0.02,0.08,100;
204800,0.043799,0.000716,0.042320,0.06,0.01,0.08,100;
204800,0.043922,0.000736,0.042649,0.06,0.02,0.08,100;
204800,0.042606,0.000765,0.042130,0.06,0.01,0.08,98;
204800,0.043146,0.000775,0.042267,0.07,0.00,0.08,98;
204800,0.043332,0.000808,0.042183,0.06,0.01,0.08,97;
204800,0.042796,0.000711,0.041585,0.07,0.01,0.08,98;
204800,0.043379,0.000710,0.042039,0.07,0.01,0.08,98;
204800,0.043661,0.000719,0.042679,0.07,0.01,0.08,100;
204800,0.042867,0.000693,0.042399,0.06,0.02,0.08,98;
204800,0.042946,0.000702,0.041383,0.05,0.02,0.08,100;
204800,0.043258,0.000781,0.041984,0.07,0.01,0.08,97;
204800,0.043259,0.000725,0.042713,0.07,0.01,0.08,100;
204800,0.043424,0.000731,0.042360,0.07,0.01,0.08,100;
204800,0.043321,0.000716,0.042528,0.08,0.00,0.08,100;
204800,0.046514,0.000621,0.042960,0.07,0.01,0.09,98;
204800,0.043417,0.000783,0.041759,0.07,0.00,0.08,100;
204800,0.042823,0.000709,0.042180,0.07,0.01,0.08,98;
204800,0.042880,0.000659,0.041524,0.07,0.01,0.08,98;
204800,0.042963,0.000694,0.041689,0.05,0.02,0.08,98;
204800,0.043195,0.000686,0.042870,0.08,0.00,0.08,100;
204800,0.042921,0.000669,0.041235,0.07,0.00,0.08,98;
204800,0.044293,0.000732,0.042056,0.05,0.03,0.08,98;
204800,0.043217,0.000706,0.042119,0.07,0.01,0.08,98;
204800,0.044023,0.000655,0.042627,0.06,0.02,0.08,98;
204800,0.044360,0.000704,0.042494,0.06,0.01,0.08,98;
204800,0.043063,0.000664,0.043013,0.06,0.02,0.08,100;
204800,0.042883,0.000698,0.041854,0.05,0.03,0.08,98;
204800,0.042798,0.000748,0.042047,0.07,0.01,0.08,98;
204800,0.043148,0.000795,0.042356,0.07,0.00,0.08,97;
204800,0.043675,0.000694,0.042036,0.07,0.01,0.08,97;
204800,0.043083,0.000711,0.042602,0.08,0.00,0.08,97;
204800,0.042958,0.000703,0.041248,0.07,0.01,0.08,98;
204800,0.044266,0.000794,0.042474,0.06,0.02,0.08,98;
204800,0.042938,0.000638,0.041601,0.07,0.01,0.08,98;
204800,0.042701,0.000723,0.042004,0.07,0.01,0.08,97;
204800,0.044038,0.000693,0.042886,0.06,0.02,0.08,98;
204800,0.043361,0.000685,0.042629,0.08,0.00,0.08,100;
204800,0.042879,0.000694,0.042522,0.07,0.01,0.08,98;
204800,0.043194,0.000713,0.042599,0.07,0.01,0.08,100;
204800,0.042450,0.000629,0.041230,0.07,0.01,0.08,98;
204800,0.042964,0.000678,0.042192,0.07,0.01,0.08,98;
204800,0.043177,0.000763,0.042741,0.08,0.00,0.08,100;
204800,0.043954,0.000713,0.042279,0.07,0.01,0.08,100;
204800,0.043205,0.000721,0.041933,0.07,0.00,0.08,98;
204800,0.043516,0.000728,0.042349,0.07,0.01,0.08,100;
204800,0.043244,0.000685,0.042249,0.06,0.02,0.08,97;
204800,0.043093,0.000691,0.041023,0.07,0.01,0.08,100;
204800,0.043020,0.000732,0.042489,0.07,0.00,0.08,97;
204800,0.043006,0.000740,0.042811,0.07,0.01,0.08,100;
204800,0.043617,0.000759,0.042227,0.07,0.01,0.08,100;
204800,0.043044,0.000739,0.041429,0.05,0.02,0.08,98;
204800,0.043175,0.000717,0.042518,0.07,0.01,0.08,100;
204800,0.043492,0.000755,0.042350,0.06,0.02,0.08,100;
204800,0.044607,0.000710,0.042690,0.07,0.01,0.08,100;
204800,0.044091,0.000752,0.042342,0.07,0.01,0.08,100;
204800,0.043506,0.000711,0.042278,0.07,0.01,0.08,100;
204800,0.043369,0.000685,0.042938,0.08,0.00,0.08,100;
204800,0.042750,0.000735,0.042411,0.07,0.01,0.08,98;
204800,0.043088,0.000766,0.043152,0.07,0.01,0.08,100;
204800,0.043069,0.000726,0.042618,0.07,0.01,0.08,97;
204800,0.042588,0.000735,0.041414,0.07,0.01,0.08,98;
204800,0.043384,0.000694,0.041832,0.07,0.00,0.08,98;
204800,0.043238,0.000717,0.042850,0.07,0.01,0.08,100;
204800,0.044093,0.000800,0.042771,0.06,0.02,0.08,98;
204800,0.043259,0.000718,0.041673,0.05,0.03,0.08,98;
204800,0.043255,0.000697,0.042355,0.06,0.02,0.08,98;
204800,0.043679,0.000661,0.042758,0.06,0.02,0.08,98;
204800,0.042635,0.000733,0.041454,0.07,0.01,0.08,98;
204800,0.043231,0.000730,0.042563,0.06,0.02,0.08,100;
204800,0.042901,0.000780,0.042247,0.07,0.01,0.08,98;
204800,0.043139,0.000725,0.042654,0.06,0.02,0.08,100;
204800,0.042670,0.000785,0.042369,0.07,0.00,0.08,100;
204800,0.043682,0.000705,0.041972,0.07,0.00,0.08,97;
204800,0.043012,0.000626,0.041459,0.07,0.01,0.08,98;
204800,0.043228,0.000705,0.042011,0.07,0.00,0.08,98;
204800,0.043530,0.000710,0.041852,0.07,0.00,0.08,98;
204800,0.043186,0.000721,0.042291,0.06,0.02,0.08,98;
