verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.058398,0.000439,0.001876,0.000824,0.000000,0.04,0.03,0.07,96;
0,0.055763,0.000438,0.001875,0.000818,0.000001,0.03,0.03,0.07,97;
0,0.055159,0.000366,0.001878,0.000806,0.000001,0.02,0.04,0.07,95;
0,0.062596,0.000342,0.001892,0.000809,0.000001,0.02,0.04,0.07,96;
0,0.055411,0.000400,0.001893,0.000884,0.000001,0.03,0.03,0.07,95;
0,0.057039,0.000366,0.001878,0.000854,0.000001,0.03,0.03,0.07,95;
0,0.056635,0.000348,0.001876,0.000825,0.000001,0.02,0.04,0.09,77;
0,0.055731,0.000357,0.001872,0.000807,0.000001,0.02,0.04,0.07,97;
0,0.055818,0.000434,0.001880,0.000807,0.000003,0.03,0.03,0.07,95;
0,0.055326,0.000434,0.001887,0.000810,0.000002,0.03,0.03,0.07,94;
0,0.057165,0.000443,0.001885,0.000805,0.000003,0.03,0.03,0.07,94;
0,0.056268,0.000368,0.001878,0.000830,0.000001,0.03,0.03,0.07,95;
0,0.056532,0.000440,0.001874,0.000832,0.000001,0.03,0.03,0.07,97;
0,0.058264,0.000361,0.001874,0.000840,0.000001,0.03,0.03,0.09,77;
0,0.056420,0.000389,0.001870,0.000866,0.000001,0.03,0.03,0.07,95;
0,0.061037,0.000371,0.001875,0.000808,0.000001,0.03,0.03,0.09,74;
0,0.056193,0.000369,0.001880,0.000826,0.000000,0.02,0.04,0.07,97;
0,0.055030,0.000358,0.001878,0.000806,0.000001,0.03,0.03,0.07,94;
0,0.055039,0.000364,0.001877,0.000809,0.000001,0.02,0.04,0.07,95;
0,0.056644,0.000453,0.001873,0.000825,0.000001,0.03,0.03,0.07,95;
0,0.056954,0.000364,0.001875,0.000879,0.000003,0.02,0.04,0.07,95;
0,0.056400,0.000359,0.001874,0.000849,0.000002,0.02,0.04,0.07,94;
0,0.055813,0.000362,0.001877,0.000806,0.000001,0.04,0.02,0.07,94;
0,0.057155,0.000360,0.001875,0.000806,0.000002,0.03,0.03,0.07,94;
0,0.055672,0.000382,0.001876,0.000807,0.000001,0.03,0.03,0.07,95;
0,0.058532,0.000451,0.001877,0.000811,0.000000,0.03,0.04,0.07,96;
0,0.055217,0.000364,0.001878,0.000811,0.000000,0.03,0.03,0.08,78;
0,0.056985,0.000374,0.001880,0.000829,0.000001,0.03,0.03,0.09,75;
0,0.059583,0.000351,0.001874,0.000809,0.000001,0.03,0.03,0.07,97;
0,0.055988,0.000357,0.001875,0.000813,0.000001,0.02,0.04,0.07,97;
0,0.060816,0.000350,0.001880,0.000810,0.000001,0.03,0.04,0.07,96;
0,0.055502,0.000341,0.001879,0.000811,0.000002,0.03,0.03,0.09,76;
0,0.059931,0.000425,0.001879,0.000823,0.000000,0.02,0.04,0.07,97;
0,0.056862,0.000370,0.001876,0.000827,0.000001,0.02,0.04,0.09,75;
0,0.056492,0.000448,0.001876,0.000824,0.000003,0.02,0.04,0.07,97;
0,0.055105,0.000363,0.001871,0.000808,0.000001,0.01,0.04,0.07,95;
0,0.055831,0.000451,0.001872,0.000884,0.000000,0.03,0.03,0.07,97;
0,0.057332,0.000462,0.001877,0.000811,0.000001,0.03,0.03,0.07,94;
0,0.055593,0.000361,0.001873,0.000811,0.000001,0.02,0.04,0.07,95;
0,0.055814,0.000362,0.001875,0.000809,0.000001,0.02,0.04,0.07,95;
0,0.057244,0.000364,0.001876,0.000870,0.000001,0.03,0.03,0.07,95;
0,0.060058,0.000368,0.001877,0.000836,0.000001,0.04,0.03,0.07,96;
0,0.055814,0.000354,0.001900,0.000813,0.000001,0.03,0.03,0.07,95;
0,0.062429,0.000366,0.001876,0.000812,0.000001,0.02,0.04,0.07,96;
0,0.055938,0.000364,0.001883,0.000812,0.000001,0.02,0.04,0.07,94;
0,0.055205,0.000364,0.001880,0.000806,0.000001,0.03,0.03,0.07,95;
0,0.055619,0.000363,0.001878,0.000810,0.000001,0.03,0.03,0.07,95;
0,0.059493,0.000367,0.001876,0.000827,0.000001,0.03,0.04,0.10,73;
0,0.060472,0.000354,0.001875,0.000806,0.000002,0.03,0.04,0.07,96;
0,0.055522,0.000358,0.001874,0.000813,0.000001,0.02,0.04,0.07,95;
