Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
500000,236518,0.101119,1.158856,0.151412,0.000368,1.158984,12.357700,0.125303,0.000466,31.75,9.85,15.83,262;
500000,236518,0.112677,1.782464,0.151212,0.000362,1.782595,12.372351,0.126328,0.000502,33.51,10.49,17.32,254;
500000,236518,0.060013,1.572420,0.120539,0.000316,1.572540,12.407013,0.095418,0.000394,32.43,10.83,18.64,232;
500000,236518,0.070409,1.376694,0.122778,0.000361,1.376813,12.395267,0.097746,0.000376,32.10,10.11,14.67,287;
500000,236518,0.055938,1.262513,0.120425,0.000352,1.262631,12.382789,0.094973,0.000362,31.70,10.03,16.60,251;
500000,236518,0.061697,1.220135,0.125954,0.000323,1.220267,12.361125,0.100254,0.000355,32.18,9.43,17.45,238;
500000,236518,0.094933,1.884200,0.153458,0.000354,1.884344,14.915632,0.129635,0.000445,39.22,12.62,19.58,264;
500000,236518,0.064370,1.253280,0.121659,0.000321,1.253404,12.392340,0.096636,0.000326,31.82,9.90,16.44,253;
500000,236518,0.063379,1.881433,0.119826,0.000367,1.881554,12.359283,0.095112,0.000433,33.22,10.68,15.55,282;
500000,236518,0.102445,1.884921,0.150822,0.000394,1.885056,12.399925,0.129613,0.000499,33.35,10.96,17.22,257;
500000,236518,0.056010,1.168393,0.123420,0.000343,1.168514,12.429330,0.099762,0.000361,31.90,9.75,16.81,247;
500000,236518,0.057680,1.891909,0.122124,0.000376,1.892034,12.397333,0.097379,0.000414,39.97,13.81,18.86,285;
500000,236518,0.058452,1.362381,0.125012,0.000351,1.362496,12.410966,0.099033,0.000415,32.35,10.29,16.81,253;
500000,236518,0.107320,1.160955,0.152496,0.000394,1.161090,12.375605,0.129383,0.000500,31.96,9.68,14.76,282;
500000,236518,0.054912,1.260026,0.119594,0.000317,1.260154,12.370399,0.093846,0.000410,32.32,9.38,16.30,255;
500000,236518,0.058198,16.879591,0.142647,0.000335,16.879720,12.425175,0.095241,0.000327,69.16,29.58,33.81,292;
500000,236518,0.054186,1.172976,0.124827,0.000314,1.173127,15.315393,0.109355,0.000397,39.06,11.24,18.96,265;
500000,236518,0.056501,1.775240,0.119810,0.000304,1.775368,13.541468,0.094848,0.000342,35.88,11.16,16.71,281;
500000,236518,0.100402,4.136919,0.151520,0.000368,4.137061,12.434945,0.129692,0.000522,28.30,7.95,19.37,187;
500000,236518,0.066274,1.389476,0.119440,0.000319,1.389585,12.345656,0.093638,0.000282,32.34,10.06,16.71,253;
500000,236518,0.057120,1.808296,0.117788,0.000338,1.808408,12.349259,0.094569,0.000404,33.29,10.38,15.48,282;
500000,236518,0.057996,1.178584,0.126525,0.000322,1.178730,12.434871,0.101710,0.000302,31.85,9.81,15.78,263;
500000,236518,0.062940,1.156154,0.120460,0.000307,1.156273,12.400827,0.096396,0.000305,31.88,9.67,15.99,259;
500000,236518,0.064928,1.168002,0.122132,0.000318,1.168129,13.437434,0.098145,0.000434,33.81,10.91,18.04,247;
500000,236518,0.057661,1.458345,0.122951,0.000314,1.458461,14.128959,0.095310,0.000456,36.71,11.30,16.81,285;
