Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
500000,236518,0.067271,1.510827,0.120037,0.000351,1.510932,12.360089,0.095146,0.000420,23.00,5.21,14.76,191;
500000,236518,0.064988,1.402177,0.127061,0.000325,1.402322,12.347213,0.100081,0.000321,22.59,5.36,15.89,175;
500000,236518,0.059861,1.715899,0.121636,0.000315,1.716072,12.429868,0.092492,0.000350,23.29,5.46,16.91,170;
500000,236518,0.063035,1.722039,0.121920,0.000343,1.722159,12.368990,0.093166,0.000474,23.18,5.44,16.91,169;
500000,236518,0.110011,1.560489,0.156825,0.000398,1.560640,12.358712,0.126324,0.000528,23.19,5.27,15.07,188;
500000,236518,0.112336,1.341993,0.152444,0.000354,1.342127,12.393640,0.125500,0.000417,22.72,5.35,16.19,173;
500000,236518,0.093820,1.599786,0.152948,0.000362,1.599920,12.332666,0.126793,0.000399,23.21,5.21,14.86,191;
500000,236518,0.111595,1.586405,0.151161,0.000356,1.586532,12.373816,0.125427,0.000423,23.04,5.48,16.60,171;
500000,236518,0.108087,1.342080,0.152282,0.000365,1.342214,12.377306,0.127737,0.000517,22.72,5.32,14.97,187;
500000,236518,0.054464,1.819010,0.123108,0.000344,1.819130,12.130183,0.150690,0.000396,22.89,5.57,16.60,171;
500000,236518,0.101039,1.522810,0.152180,0.000368,1.522950,12.415933,0.128237,0.000425,23.39,5.08,15.07,188;
500000,236518,0.064523,1.581277,0.120732,0.000306,1.581396,12.401760,0.092267,0.000424,23.11,5.33,16.40,173;
500000,236518,0.106604,1.682307,0.152499,0.000360,1.682435,12.364215,0.127064,0.000489,23.33,5.37,17.52,163;
500000,236518,0.059248,1.425778,0.120958,0.000305,1.425892,12.376043,0.092400,0.000378,23.05,4.99,14.86,188;
500000,236518,0.078281,1.721416,0.121456,0.000365,1.721598,12.365079,0.093781,0.000345,23.01,5.64,16.50,173;
500000,236518,0.112603,1.332084,0.152455,0.000364,1.332215,12.378377,0.127102,0.000509,23.03,5.01,14.96,187;
500000,236518,0.112363,1.708274,0.150901,0.000359,1.708393,12.106744,0.165380,0.000504,23.05,5.28,16.61,170;
500000,236518,0.108067,1.394840,0.150231,0.000394,1.394978,12.342622,0.126139,0.000415,22.91,5.16,14.96,187;
500000,236518,0.064455,1.561107,0.121970,0.000316,1.561227,12.449988,0.092128,0.000330,23.43,5.04,16.09,176;
500000,236518,0.111690,1.383858,0.151261,0.000361,1.383995,12.349207,0.125770,0.000465,22.92,5.15,18.55,151;
500000,236518,0.054475,1.549667,0.120437,0.000333,1.549776,12.364558,0.095182,0.000406,23.03,5.22,15.07,187;
500000,236518,0.055066,1.679698,0.122133,0.000366,1.679816,12.370202,0.093230,0.000365,23.11,5.41,16.40,173;
500000,236518,0.060017,1.562261,0.122679,0.000311,1.562375,12.423337,0.094152,0.000455,23.37,5.07,17.93,158;
500000,236518,0.058570,1.556626,0.123406,0.000321,1.556737,12.368891,0.094517,0.000358,23.19,5.08,15.07,187;
500000,236518,0.113893,1.398227,0.153656,0.000357,1.398367,12.349254,0.128145,0.000440,22.98,5.14,16.30,172;
