Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.061474,2.274525,0.109485,0.093415,2.279977,26.200067,0.184324,0.004824,66.55,19.94,29.48,293;
819200,401408,0.070999,2.453658,0.112296,0.094722,2.459425,26.071575,0.184071,0.005231,66.34,20.78,31.53,276;
819200,401408,0.084568,1.779177,0.109123,0.097126,1.784836,26.264143,0.188637,0.004876,65.44,19.92,30.91,276;
819200,401408,0.078382,2.510866,0.109922,0.089045,2.516338,26.258129,0.188014,0.004710,66.92,20.97,31.74,276;
819200,401408,0.130195,2.614359,0.136665,0.117752,2.620764,26.175438,0.215251,0.006165,67.16,20.89,31.53,279;
819200,401408,0.078866,2.216298,0.110692,0.099115,2.221725,26.305539,0.186823,0.004144,65.93,20.72,31.54,274;
819200,401408,0.080131,1.763583,0.110104,0.096835,1.769195,26.236359,0.189634,0.004706,65.30,19.91,30.71,277;
819200,401408,0.062217,2.066946,0.108494,0.087280,2.072545,26.216633,0.184626,0.004636,65.71,20.55,29.48,292;
819200,401408,0.078001,2.073105,0.140746,0.119253,2.079802,26.188474,0.185468,0.006214,65.63,20.28,31.17,275;
819200,401408,0.080346,2.257261,0.110770,0.097234,2.262922,26.213198,0.183819,0.004347,66.57,19.91,31.50,274;
819200,401408,0.126153,2.542797,0.141502,0.116496,2.549465,26.088339,0.214428,0.006259,67.22,20.47,31.72,276;
819200,401408,0.062792,1.824183,0.110894,0.097104,1.829807,26.303355,0.190305,0.004707,65.18,20.21,29.07,293;
819200,401408,0.129578,2.301813,0.141672,0.121149,2.308469,26.265703,0.166642,0.006577,66.75,20.77,31.53,277;
819200,401408,0.145622,2.052936,0.139071,0.118899,2.059496,26.086468,0.164417,0.006498,65.25,20.52,30.93,277;
819200,401408,0.131938,2.417864,0.138639,0.117857,2.424421,26.765779,0.211744,0.006257,68.29,20.94,32.33,275;
819200,401408,0.074143,2.120561,0.111019,0.096348,2.126307,26.188183,0.121873,0.004824,66.01,20.17,31.33,275;
819200,401408,0.088220,1.731033,0.106575,0.087976,1.736374,25.970477,0.114059,0.004854,64.64,19.74,30.30,278;
819200,401408,0.067939,2.230238,0.108674,0.096806,2.235921,26.684264,0.182470,0.004485,67.25,20.62,31.94,275;
819200,401408,0.094763,1.960725,0.109114,0.091530,1.966332,26.488753,0.186657,0.004774,66.54,20.54,31.56,275;
819200,401408,0.131336,3.010286,0.142665,0.117862,3.016841,26.195805,0.217879,0.006331,68.27,21.14,32.48,275;
819200,401408,0.128761,2.153874,0.144363,0.119766,2.160300,26.153572,0.215341,0.006192,66.02,20.57,31.29,276;
819200,401408,0.068654,2.367727,0.116620,0.086669,2.373157,24.525169,0.112704,0.004645,62.27,19.28,29.67,274;
819200,401408,0.123301,2.506828,0.139001,0.118885,2.513579,26.142636,0.211752,0.006419,67.36,20.49,31.74,276;
819200,401408,0.079369,1.927329,0.110126,0.087221,1.932943,26.058903,0.186006,0.004836,65.20,20.40,31.15,274;
819200,401408,0.072385,2.161950,0.109949,0.096733,2.167700,26.278277,0.185079,0.004687,65.92,20.53,31.10,277;
