verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
118498,0.042001,0.000299,2.417567,0.055174,0.051689,2.52,0.05,2.60,99;
118498,0.047687,0.000279,2.825151,0.046664,0.044293,2.93,0.04,3.01,98;
118498,0.043400,0.000256,2.518787,0.052304,0.052255,2.62,0.05,2.70,99;
118498,0.061239,0.000276,2.366878,0.051123,0.048179,2.49,0.04,2.56,99;
118498,0.045858,0.000260,2.491430,0.046502,0.044656,2.59,0.04,2.66,99;
118498,0.045069,0.000294,2.446384,0.042703,0.041274,2.54,0.04,2.61,99;
118498,0.042388,0.000287,2.543712,0.045977,0.043329,2.64,0.04,2.71,99;
118498,0.042254,0.000284,2.420428,0.053818,0.050943,2.51,0.06,2.60,99;
118498,0.050364,0.000289,2.514281,0.047298,0.044125,2.60,0.06,2.69,99;
118498,0.040882,0.000333,2.413074,0.053334,0.050436,2.53,0.03,2.59,99;
118498,0.050749,0.000294,2.534320,0.045015,0.043096,2.63,0.04,2.70,99;
118498,0.045199,0.000273,2.421064,0.053992,0.049152,2.52,0.06,2.61,98;
118498,0.046805,0.000283,2.555207,0.045258,0.043622,2.65,0.04,2.72,99;
118498,0.042094,0.000287,2.429252,0.051453,0.048502,2.53,0.05,2.60,99;
118498,0.048282,0.000282,2.491783,0.044541,0.043985,2.59,0.04,2.66,99;
118498,0.042687,0.000282,2.400336,0.054052,0.051551,2.51,0.04,2.58,99;
118498,0.047632,0.000299,2.568554,0.044482,0.043688,2.66,0.05,2.74,99;
118498,0.049878,0.000251,2.433705,0.055181,0.053314,2.54,0.06,2.62,99;
118498,0.052872,0.000296,2.466945,0.050469,0.046800,2.57,0.05,2.65,99;
118498,0.044853,0.001297,2.467776,0.052678,0.049496,2.56,0.06,2.65,99;
118498,0.048177,0.000274,2.388043,0.051343,0.048799,2.48,0.06,2.57,99;
118498,0.048341,0.000279,2.700231,0.044276,0.042286,2.80,0.04,2.87,99;
118498,0.046016,0.000277,3.046605,0.042763,0.041447,3.14,0.04,3.21,99;
118498,0.049342,0.000265,2.834754,0.044221,0.042604,2.92,0.05,3.00,99;
118498,0.045217,0.000283,2.517592,0.042977,0.043500,2.61,0.05,2.68,99;
