Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
409600,200704,0.057859,0.968718,0.046042,0.043787,0.971741,5.249752,0.055691,0.002190,14.50,4.83,8.82,219;
409600,200704,0.102774,1.670168,0.059764,0.059589,1.673532,5.325724,0.081001,0.002498,16.48,5.87,8.41,265;
409600,200704,0.102542,1.268583,0.062343,0.059774,1.272341,5.340087,0.083553,0.002370,15.77,5.23,11.48,182;
409600,200704,0.057691,0.818099,0.047494,0.046931,0.821129,5.304569,0.057423,0.002337,14.57,4.53,7.40,257;
409600,200704,0.055625,1.113783,0.046425,0.045271,1.116595,5.325208,0.056589,0.002419,15.43,5.04,11.47,178;
409600,200704,0.054843,0.922810,0.046877,0.042824,0.925768,5.331601,0.056320,0.002410,14.64,4.79,7.39,262;
409600,200704,0.061289,0.954029,0.046738,0.045377,0.956932,5.340485,0.057690,0.002480,14.93,4.65,10.25,190;
409600,200704,0.050773,11.732461,0.047735,0.042802,11.735332,5.366892,0.055366,0.002561,43.83,22.98,33.19,201;
409600,200704,0.056154,0.930860,0.046978,0.044291,0.933825,5.287612,0.055658,0.002312,15.03,4.86,9.23,215;
409600,200704,0.052797,1.068527,0.060377,0.058921,1.071907,5.309679,0.058372,0.002331,14.93,4.92,7.59,261;
409600,200704,0.096369,1.453532,0.060093,0.059447,1.457075,5.314012,0.081807,0.002427,16.22,5.47,8.41,257;
409600,200704,0.070733,1.430002,0.047278,0.046626,1.433041,5.277108,0.058010,0.002325,15.90,5.46,9.64,221;
409600,200704,0.051853,1.951245,0.050174,0.046333,1.954209,5.324490,0.058468,0.002398,16.91,6.13,8.84,260;
409600,200704,0.099855,0.923003,0.060503,0.059404,0.926391,5.249965,0.081599,0.002501,14.63,4.82,9.01,215;
409600,200704,0.051757,0.813541,0.045793,0.044212,0.816437,5.347150,0.057239,0.002639,14.58,4.53,7.40,258;
409600,200704,0.108194,0.935968,0.058741,0.059081,0.939268,5.329124,0.081400,0.002458,14.99,4.71,7.38,267;
409600,200704,0.052127,0.944382,0.047667,0.044498,0.947395,5.289005,0.055685,0.002309,14.79,4.67,8.82,220;
409600,200704,0.100947,1.531096,0.060054,0.058473,1.534444,5.316021,0.082553,0.002434,16.29,5.66,8.42,260;
409600,200704,0.096969,1.054789,0.059959,0.062189,1.058121,5.318228,0.083080,0.002416,15.58,4.91,7.79,263;
409600,200704,0.058123,1.045797,0.046602,0.043398,1.048824,5.330011,0.059523,0.002283,15.23,5.04,9.23,219;
409600,200704,0.049977,1.240731,0.046656,0.043392,1.243802,5.321381,0.056527,0.002343,15.82,5.05,8.00,260;
409600,200704,0.054728,0.956993,0.045554,0.043482,0.959992,5.340178,0.055640,0.002167,14.88,4.64,7.39,264;
409600,200704,0.074133,1.005208,0.049161,0.047401,1.008245,5.319439,0.061259,0.002394,14.93,5.21,9.23,218;
409600,200704,0.105914,0.970892,0.059428,0.060551,0.974337,5.334833,0.082265,0.002447,14.92,4.82,7.59,259;
409600,200704,0.058651,0.934682,0.046853,0.042696,0.937692,5.329332,0.056845,0.002330,14.67,4.80,7.39,263;
