Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
204800,100352,0.085465,0.453660,0.024523,0.031774,0.455411,1.411440,0.041551,0.001293,4.68,1.66,2.98,212;
204800,100352,0.043131,1.040470,0.020587,0.022270,1.042470,1.394758,0.029181,0.001108,5.98,2.23,3.60,227;
204800,100352,0.050515,1.084121,0.019729,0.022658,1.085691,1.381931,0.028322,0.001299,6.26,2.09,5.13,162;
204800,100352,0.040937,1.043686,0.020907,0.023504,1.045745,1.384338,0.028672,0.001261,5.94,2.26,3.70,221;
204800,100352,0.089355,0.427451,0.026646,0.031110,0.429138,1.397113,0.041947,0.001128,4.49,1.63,2.88,212;
204800,100352,0.046242,0.489979,0.020487,0.022582,0.491529,1.382609,0.029830,0.001347,4.58,1.57,2.98,206;
204800,100352,0.091029,0.442296,0.023760,0.030509,0.443942,1.367100,0.041641,0.001062,4.59,1.49,4.72,128;
204800,100352,0.092112,0.428471,0.024686,0.030729,0.430327,1.376235,0.040780,0.001190,4.64,1.59,2.88,216;
204800,100352,0.046467,0.926778,0.020770,0.022522,0.928871,1.397661,0.029428,0.001276,5.68,2.21,3.50,225;
204800,100352,0.047499,1.045175,0.020094,0.023428,1.046796,1.401651,0.029218,0.001338,6.12,2.32,3.60,234;
204800,100352,0.092441,0.964289,0.026322,0.030985,0.965953,1.414108,0.042840,0.001246,5.84,2.43,3.80,217;
204800,100352,0.052207,0.483449,0.019747,0.022776,0.484990,1.395773,0.028258,0.001329,4.93,1.63,4.52,145;
204800,100352,0.048421,0.435562,0.019909,0.022411,0.437723,1.395072,0.028152,0.001437,4.55,1.43,2.68,223;
204800,100352,0.085012,0.973301,0.025497,0.031011,0.975196,1.374938,0.041185,0.001301,6.02,2.24,3.50,236;
204800,100352,0.052375,0.438352,0.021645,0.022502,0.440472,1.387760,0.028657,0.001342,4.64,1.52,2.68,230;
204800,100352,0.095835,0.503733,0.024241,0.031055,0.505411,1.368984,0.041933,0.001267,4.89,1.55,3.12,206;
204800,100352,0.044416,0.501057,0.021027,0.023552,0.503018,1.380310,0.030841,0.001132,4.57,1.64,4.63,134;
204800,100352,0.082349,0.505854,0.025408,0.031416,0.508036,1.410900,0.042137,0.001273,4.82,1.67,3.04,213;
204800,100352,0.084838,0.551563,0.026104,0.030794,0.553344,1.373944,0.042043,0.001254,5.08,1.91,3.19,219;
204800,100352,0.088922,0.423797,0.025203,0.030184,0.425382,1.360874,0.042067,0.001185,4.66,1.53,2.99,207;
204800,100352,0.060915,0.437052,0.019901,0.022385,0.439097,1.394882,0.028443,0.001209,4.61,1.48,5.44,112;
204800,100352,0.085177,0.487196,0.025679,0.030777,0.489396,1.386006,0.041476,0.001139,4.73,1.68,2.98,214;
204800,100352,0.084614,0.744103,0.024610,0.030599,0.745759,1.399400,0.041703,0.001184,5.60,1.98,3.39,223;
204800,100352,0.086665,0.445572,0.025525,0.030460,0.447225,1.392350,0.041541,0.001180,4.56,1.72,2.88,218;
204800,100352,0.084520,0.506296,0.026242,0.030473,0.508026,1.370219,0.042234,0.001180,4.84,1.62,2.92,221;
