Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
250000,118498,0.054390,0.517611,0.049738,0.000231,0.517724,3.130545,0.044726,0.000216,8.86,3.03,4.93,241;
250000,118498,0.037511,0.686259,0.048701,0.000259,0.686388,3.149982,0.043080,0.000261,9.63,2.96,5.24,240;
250000,118498,0.097592,1.119601,0.058323,0.000281,1.119733,3.123353,0.061045,0.000289,10.32,3.55,7.18,193;
250000,118498,0.085700,0.583159,0.057786,0.000279,0.583301,3.116150,0.062781,0.000298,9.00,2.88,4.73,251;
250000,118498,0.087451,0.615352,0.058576,0.000231,0.615485,3.180797,0.062315,0.000326,9.37,3.10,5.03,247;
250000,118498,0.067202,0.517236,0.048715,0.000213,0.517347,3.162158,0.043010,0.000213,8.87,2.89,6.37,184;
250000,118498,0.087003,0.636115,0.058293,0.000281,0.636252,3.159892,0.061709,0.000319,9.44,3.07,5.15,242;
250000,118498,0.044418,1.175859,0.049489,0.000219,1.175983,3.164281,0.044302,0.000246,10.24,3.79,5.43,258;
250000,118498,0.049053,0.517764,0.049123,0.000212,0.517879,3.163524,0.042797,0.000243,9.00,2.92,6.67,178;
250000,118498,0.087659,0.619373,0.058769,0.000290,0.619505,3.135905,0.062107,0.000304,9.19,3.25,5.14,241;
250000,118498,0.087216,0.624600,0.058904,0.000278,0.624728,3.124047,0.060026,0.000320,9.38,3.06,5.13,242;
250000,118498,0.050580,0.680930,0.050033,0.000223,0.681053,3.132015,0.043883,0.000285,9.27,3.13,6.67,185;
250000,118498,0.049280,0.620234,0.049889,0.000244,0.620349,3.161143,0.042803,0.000232,9.33,3.08,5.03,246;
250000,118498,0.047538,0.878531,0.050076,0.000250,0.878646,3.124807,0.043912,0.000248,9.88,3.27,5.34,246;
250000,118498,0.055344,1.080910,0.049101,0.000213,1.081014,3.155918,0.042824,0.000235,10.19,3.49,6.98,196;
250000,118498,0.043174,1.128035,0.048281,0.000215,1.128148,3.150771,0.042412,0.000231,10.37,3.54,5.65,246;
250000,118498,0.086840,1.121204,0.058328,0.000254,1.121347,3.136133,0.062404,0.000312,10.24,3.70,5.54,251;
250000,118498,0.099998,1.131859,0.058554,0.000239,1.131990,3.131085,0.060651,0.000284,10.20,3.70,7.59,183;
250000,118498,0.052236,0.828554,0.051097,0.000223,0.828693,3.153195,0.046763,0.000265,9.69,3.35,5.24,248;
250000,118498,0.075906,0.598714,0.058974,0.000237,0.598839,3.101354,0.061645,0.000304,9.29,3.06,5.13,240;
250000,118498,0.045912,0.612051,0.048785,0.000230,0.612159,3.157982,0.042867,0.000281,9.12,3.22,7.59,162;
250000,118498,0.088478,0.614880,0.058535,0.000233,0.615012,3.138858,0.062014,0.000324,9.17,3.26,5.13,242;
250000,118498,0.044722,0.723595,0.050165,0.000211,0.723712,3.166659,0.045556,0.000242,9.47,3.25,5.24,242;
250000,118498,0.059872,0.569292,0.048070,0.000220,0.569414,3.154098,0.043260,0.000238,9.44,2.83,6.96,176;
250000,118498,0.089272,0.610023,0.059655,0.000276,0.610157,3.156591,0.063131,0.000280,9.29,3.13,5.05,245;
