vertices,init,destroy,tarjan,user,system,elapsed,pCPU
819200,0.172197,0.002375,0.167843,0.27,0.07,0.34,99;
819200,0.173509,0.002358,0.167621,0.30,0.03,0.34,99;
819200,0.174818,0.002424,0.167620,0.30,0.04,0.34,99;
819200,0.172940,0.002562,0.168069,0.30,0.03,0.34,99;
819200,0.171747,0.002561,0.167117,0.28,0.06,0.34,100;
819200,0.174605,0.002421,0.166996,0.29,0.05,0.34,100;
819200,0.173141,0.002461,0.169344,0.28,0.06,0.34,99;
819200,0.173039,0.002534,0.167641,0.31,0.03,0.34,99;
819200,0.173734,0.002432,0.168905,0.30,0.04,0.35,99;
819200,0.172762,0.002607,0.165266,0.28,0.06,0.34,100;
819200,0.175688,0.002581,0.172559,0.32,0.02,0.35,99;
819200,0.178461,0.002543,0.168193,0.30,0.05,0.35,99;
819200,0.170196,0.002581,0.165590,0.29,0.05,0.34,100;
819200,0.173245,0.002604,0.168808,0.29,0.05,0.34,99;
819200,0.173127,0.002467,0.167960,0.29,0.04,0.34,99;
819200,0.173952,0.002413,0.167685,0.28,0.06,0.34,100;
819200,0.173622,0.002537,0.168621,0.27,0.07,0.34,99;
819200,0.176390,0.002522,0.167753,0.29,0.05,0.35,99;
819200,0.172927,0.002466,0.166764,0.30,0.04,0.34,99;
819200,0.176387,0.002600,0.170081,0.30,0.04,0.35,100;
819200,0.173113,0.002524,0.168397,0.29,0.05,0.34,100;
819200,0.172498,0.002521,0.167189,0.31,0.03,0.34,99;
819200,0.173982,0.002378,0.168148,0.30,0.04,0.34,99;
819200,0.175216,0.002434,0.167984,0.29,0.05,0.35,99;
819200,0.173391,0.002584,0.168071,0.27,0.07,0.34,100;
819200,0.172791,0.002537,0.167660,0.29,0.05,0.34,99;
819200,0.175054,0.002556,0.168171,0.27,0.07,0.35,99;
819200,0.174064,0.002472,0.168502,0.27,0.07,0.34,99;
819200,0.174127,0.002448,0.167942,0.29,0.05,0.34,99;
819200,0.174641,0.002566,0.167308,0.28,0.06,0.34,100;
819200,0.174055,0.002516,0.168291,0.30,0.04,0.34,99;
819200,0.173783,0.002498,0.167868,0.30,0.04,0.34,100;
819200,0.173029,0.002449,0.168212,0.29,0.05,0.34,99;
819200,0.173703,0.002470,0.167541,0.31,0.03,0.34,99;
819200,0.173425,0.002508,0.167299,0.29,0.05,0.34,99;
819200,0.173916,0.002389,0.167562,0.29,0.05,0.34,99;
819200,0.173669,0.002645,0.167530,0.29,0.05,0.34,99;
819200,0.173394,0.002436,0.167931,0.28,0.05,0.34,99;
819200,0.174106,0.002328,0.167962,0.28,0.06,0.34,100;
819200,0.173093,0.002614,0.167918,0.30,0.04,0.34,99;
819200,0.175484,0.002569,0.168725,0.30,0.04,0.35,99;
819200,0.173462,0.002596,0.166980,0.29,0.04,0.34,99;
819200,0.175198,0.002592,0.167723,0.28,0.05,0.34,99;
819200,0.176123,0.002521,0.169378,0.30,0.04,0.35,100;
819200,0.171392,0.002322,0.164733,0.29,0.04,0.34,100;
819200,0.172516,0.002498,0.167852,0.29,0.04,0.34,99;
819200,0.174523,0.002501,0.168741,0.32,0.02,0.34,100;
819200,0.170871,0.002462,0.166884,0.26,0.07,0.34,100;
819200,0.172861,0.002526,0.167686,0.29,0.05,0.34,99;
819200,0.177512,0.002612,0.170099,0.29,0.05,0.35,99;
819200,0.174017,0.002457,0.168486,0.29,0.05,0.34,99;
819200,0.182556,0.002490,0.168032,0.30,0.05,0.35,99;
819200,0.172972,0.002396,0.167596,0.29,0.05,0.34,99;
819200,0.178745,0.002601,0.170326,0.29,0.05,0.35,99;
819200,0.173517,0.002483,0.167050,0.32,0.02,0.34,99;
819200,0.172238,0.002503,0.166582,0.28,0.05,0.34,99;
819200,0.174007,0.002612,0.167811,0.29,0.05,0.34,100;
819200,0.176402,0.002462,0.169751,0.29,0.05,0.35,100;
819200,0.173460,0.002301,0.167912,0.29,0.04,0.34,99;
819200,0.174104,0.002622,0.167572,0.30,0.04,0.34,100;
819200,0.172961,0.002407,0.167578,0.30,0.04,0.34,99;
819200,0.173032,0.002428,0.167081,0.27,0.06,0.34,99;
819200,0.175379,0.002552,0.168415,0.30,0.04,0.35,99;
819200,0.173566,0.002481,0.168764,0.30,0.04,0.34,99;
819200,0.173326,0.002471,0.167090,0.29,0.05,0.34,99;
819200,0.172834,0.002558,0.167291,0.29,0.04,0.34,100;
819200,0.172975,0.002477,0.167057,0.29,0.05,0.34,99;
819200,0.174249,0.002532,0.167800,0.30,0.04,0.34,100;
819200,0.171143,0.002356,0.167539,0.29,0.05,0.34,100;
819200,0.174714,0.002474,0.167442,0.29,0.05,0.34,100;
819200,0.174062,0.002531,0.168454,0.28,0.06,0.34,100;
819200,0.173521,0.002558,0.166767,0.29,0.05,0.34,99;
819200,0.173173,0.002475,0.167208,0.31,0.03,0.34,100;
819200,0.177415,0.002552,0.169468,0.28,0.07,0.35,100;
819200,0.173493,0.002464,0.167100,0.29,0.05,0.34,99;
819200,0.174186,0.002443,0.168346,0.30,0.04,0.34,99;
819200,0.172977,0.002529,0.168086,0.28,0.06,0.34,99;
819200,0.172903,0.002548,0.168591,0.28,0.06,0.34,100;
819200,0.174516,0.002388,0.168424,0.30,0.04,0.34,100;
819200,0.173564,0.002571,0.167795,0.30,0.03,0.34,99;
819200,0.176393,0.002589,0.169359,0.30,0.05,0.35,100;
819200,0.173350,0.002506,0.167069,0.31,0.03,0.34,99;
819200,0.173118,0.002573,0.167238,0.29,0.04,0.34,99;
819200,0.174069,0.002385,0.168257,0.29,0.05,0.34,100;
819200,0.175271,0.002582,0.169104,0.29,0.05,0.35,99;
819200,0.171275,0.002412,0.167603,0.30,0.04,0.34,100;
819200,0.173968,0.002453,0.167163,0.29,0.04,0.34,99;
819200,0.174401,0.002413,0.167781,0.30,0.04,0.34,100;
819200,0.173645,0.002604,0.170991,0.27,0.07,0.35,99;
819200,0.172617,0.002526,0.167397,0.30,0.03,0.34,99;
819200,0.173636,0.002582,0.168584,0.28,0.06,0.34,99;
819200,0.176120,0.002494,0.169714,0.29,0.05,0.35,100;
819200,0.171675,0.002318,0.166793,0.30,0.04,0.34,100;
819200,0.174980,0.002591,0.168083,0.29,0.05,0.34,100;
819200,0.177782,0.002558,0.169296,0.28,0.07,0.35,100;
819200,0.171817,0.002426,0.166737,0.32,0.02,0.34,99;
819200,0.173704,0.002419,0.167786,0.29,0.04,0.34,99;
819200,0.175587,0.002499,0.167823,0.27,0.07,0.35,99;
819200,0.175042,0.002474,0.168287,0.29,0.05,0.34,100;
819200,0.175870,0.002637,0.168500,0.29,0.05,0.35,99;
