Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.045459,0.406233,0.022640,0.000136,0.406384,1.115657,0.025851,0.000271,3.80,1.38,2.47,209;
150000,71094,0.044352,0.947765,0.023325,0.000131,0.947915,1.118476,0.028328,0.000304,5.23,2.01,3.29,219;
150000,71094,0.046889,0.644256,0.023138,0.000124,0.644434,1.113709,0.027869,0.000232,4.47,1.64,4.21,145;
150000,71094,0.039775,1.006747,0.023014,0.000130,1.006893,1.124755,0.025475,0.000302,5.37,2.04,3.50,211;
150000,71094,0.051177,0.341196,0.022910,0.000129,0.341375,1.138238,0.027952,0.000254,3.68,1.21,3.50,140;
150000,71094,0.050202,1.000523,0.022394,0.000130,1.000675,1.106133,0.026131,0.000312,5.20,2.20,3.50,211;
150000,71094,0.041818,0.437972,0.022132,0.000116,0.438137,1.117305,0.026048,0.000247,4.01,1.53,4.11,135;
150000,71094,0.042540,0.405484,0.026450,0.000144,0.405613,1.099588,0.025827,0.000297,3.76,1.21,2.57,193;
150000,71094,0.039795,1.016590,0.026530,0.000141,1.016764,1.123895,0.025396,0.000328,5.34,2.11,3.32,224;
150000,71094,0.082852,0.337320,0.026246,0.000147,0.337453,1.117238,0.037843,0.000331,3.71,1.37,3.78,134;
150000,71094,0.044777,0.931109,0.023052,0.000119,0.931254,1.092304,0.025470,0.000191,5.04,1.92,3.60,193;
150000,71094,0.047491,1.005991,0.022901,0.000135,1.006152,1.126531,0.025698,0.000202,5.15,2.13,4.42,164;
150000,71094,0.083737,0.330691,0.025957,0.000139,0.330832,1.134357,0.038330,0.000345,3.78,1.29,2.88,175;
150000,71094,0.043334,0.687459,0.027420,0.000160,0.687617,1.119270,0.027049,0.000207,4.54,1.74,4.32,145;
150000,71094,0.086651,0.962038,0.026588,0.000147,0.962162,1.104542,0.037974,0.000269,5.06,2.25,3.39,215;
150000,71094,0.085943,0.429701,0.025904,0.000141,0.429879,1.128447,0.037802,0.000332,4.19,1.55,2.78,206;
150000,71094,0.053601,0.945672,0.023605,0.000126,0.945801,1.112701,0.026866,0.000266,5.03,2.00,4.32,163;
150000,71094,0.056856,0.415743,0.022753,0.000129,0.415893,1.079237,0.025408,0.000268,3.67,1.34,2.57,194;
150000,71094,0.055946,1.128998,0.023602,0.000131,1.129156,1.082293,0.025958,0.000261,5.47,2.15,4.72,161;
150000,71094,0.044698,0.403605,0.022646,0.000132,0.403753,1.083244,0.025371,0.000273,3.77,1.19,2.47,200;
150000,71094,0.055893,1.016775,0.023552,0.000133,1.016912,1.097299,0.025400,0.000306,5.21,2.24,5.03,148;
150000,71094,0.086209,0.544906,0.026883,0.000140,0.545026,1.115018,0.038420,0.000259,4.43,1.64,2.98,203;
150000,71094,0.082411,0.833639,0.026453,0.000142,0.833774,1.133692,0.037905,0.000318,5.07,1.90,4.42,157;
150000,71094,0.040051,1.090229,0.022687,0.000128,1.090335,1.118784,0.026092,0.000267,5.63,2.09,3.60,214;
150000,71094,0.050007,1.123594,0.023880,0.000133,1.123724,1.103346,0.027872,0.000233,5.31,2.24,5.34,141;
