Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.061483,0.446648,0.023144,0.000127,0.446758,1.107668,0.025509,0.000279,3.23,0.14,1.95,172;
150000,71094,0.035735,0.619455,0.025529,0.000133,0.619587,1.044605,0.025209,0.000238,3.43,0.10,2.03,173;
150000,71094,0.071714,0.438978,0.026961,0.000150,0.439082,1.098489,0.037893,0.000336,3.25,0.13,1.98,171;
150000,71094,0.069705,0.438768,0.026974,0.000139,0.438870,1.100804,0.037580,0.000297,3.24,0.13,1.96,172;
150000,71094,0.035722,0.625278,0.024448,0.000132,0.625415,1.099163,0.025285,0.000239,3.53,0.11,2.13,170;
150000,71094,0.053163,0.621718,0.025593,0.000131,0.621844,1.124184,0.025552,0.000270,3.63,0.13,3.97,94;
150000,71094,0.073966,0.438205,0.023737,0.000130,0.438324,1.076487,0.025624,0.000328,3.20,0.11,1.94,170;
150000,71094,0.034640,0.623506,0.025094,0.000130,0.623639,1.102909,0.025130,0.000287,3.56,0.10,2.09,175;
150000,71094,0.037436,0.619653,0.025283,0.000133,0.619784,1.078905,0.025798,0.000234,3.50,0.10,2.06,174;
150000,71094,0.079559,0.628982,0.029791,0.000166,0.629118,1.098185,0.038360,0.000275,3.61,0.17,2.16,174;
150000,71094,0.045135,0.621712,0.025156,0.000132,0.621815,1.099720,0.025361,0.000221,3.56,0.10,2.14,171;
150000,71094,0.087902,0.448888,0.027314,0.000146,0.449005,1.116757,0.037798,0.000595,3.34,0.14,3.83,91;
150000,71094,0.056180,0.629242,0.025373,0.000125,0.629339,1.117604,0.025441,0.000267,3.63,0.12,2.14,175;
150000,71094,0.085038,0.627062,0.029499,0.000143,0.627178,1.114321,0.038061,0.000325,3.67,0.17,2.20,174;
150000,71094,0.073721,0.443149,0.026541,0.000140,0.443265,1.097312,0.037737,0.000296,3.25,0.13,1.95,173;
150000,71094,0.073976,0.635269,0.030406,0.000158,0.635428,1.072206,0.038022,0.000328,3.57,0.16,2.14,174;
150000,71094,0.038519,0.627762,0.025447,0.000124,0.627881,1.076677,0.025131,0.000276,3.53,0.11,2.14,169;
150000,71094,0.046437,0.622806,0.027085,0.000133,0.622907,1.100879,0.025903,0.000284,3.58,0.13,3.98,93;
150000,71094,0.030418,0.620324,0.024358,0.000130,0.620460,1.119770,0.024948,0.000331,3.59,0.09,2.11,174;
150000,71094,0.073849,0.441447,0.026718,0.000138,0.441569,1.091420,0.037833,0.000290,3.22,0.16,1.97,172;
150000,71094,0.075833,0.443025,0.027010,0.000148,0.443131,1.084094,0.038154,0.000357,3.21,0.16,1.95,172;
150000,71094,0.030207,0.625191,0.025972,0.000131,0.625328,1.094629,0.025665,0.000253,3.52,0.11,2.08,174;
150000,71094,0.077230,0.450428,0.026967,0.000153,0.450544,1.118863,0.038346,0.000368,3.30,0.16,2.02,171;
150000,71094,0.048734,0.621057,0.025661,0.000124,0.621162,1.122881,0.026007,0.000267,3.63,0.11,3.96,94;
150000,71094,0.078611,0.445928,0.027148,0.000139,0.446043,1.121444,0.037993,0.000378,3.33,0.13,2.01,172;
