Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
150000,71094,0.075321,0.395324,0.025486,0.000138,0.395457,1.111619,0.037486,0.000262,2.61,0.75,2.26,148;
150000,71094,0.081771,0.576990,0.024864,0.000141,0.577113,1.110775,0.037631,0.000339,2.82,0.92,4.79,78;
150000,71094,0.081712,0.606284,0.025741,0.000137,0.606399,1.098069,0.037480,0.000367,2.84,0.96,2.72,140;
150000,71094,0.039497,0.597897,0.022389,0.000126,0.598038,1.107251,0.025729,0.000246,2.83,0.85,3.91,94;
150000,71094,0.046693,0.638788,0.022485,0.000132,0.638930,1.102312,0.025624,0.000274,2.93,0.82,2.73,137;
150000,71094,0.039333,0.515930,0.022744,0.000100,0.516079,1.125249,0.025732,0.000292,2.76,0.78,2.58,137;
150000,71094,0.087109,0.426895,0.026112,0.000141,0.427022,1.127400,0.038040,0.000340,2.78,0.80,2.85,125;
150000,71094,0.075001,0.407466,0.025785,0.000123,0.407588,1.088895,0.038524,0.000348,2.63,0.73,2.24,149;
150000,71094,0.040951,0.382608,0.021898,0.000131,0.382738,1.104204,0.026701,0.000290,2.58,0.64,3.72,86;
150000,71094,0.032727,0.529874,0.022621,0.000130,0.530023,1.104655,0.025192,0.000293,2.75,0.75,2.41,145;
150000,71094,0.046435,0.568654,0.022023,0.000125,0.568789,1.091427,0.025453,0.000290,2.78,0.81,3.82,94;
150000,71094,0.085672,0.642149,0.026798,0.000150,0.642321,1.120080,0.037893,0.000379,3.04,0.86,2.87,136;
150000,71094,0.085143,0.611435,0.025854,0.000131,0.611562,1.099745,0.037827,0.000357,2.83,0.96,2.78,136;
150000,71094,0.054209,0.532838,0.021980,0.000130,0.532977,1.105715,0.025674,0.000280,2.86,0.73,3.91,91;
150000,71094,0.081071,0.365033,0.025740,0.000121,0.365159,1.116189,0.037669,0.000287,2.59,0.75,2.31,144;
150000,71094,0.054952,0.636704,0.024181,0.000111,0.636811,1.092084,0.025216,0.000236,2.94,0.82,3.86,97;
150000,71094,0.073031,0.386300,0.025490,0.000142,0.386430,1.120677,0.036981,0.000299,2.62,0.73,2.31,144;
150000,71094,0.085337,0.667312,0.026759,0.000135,0.667515,1.112265,0.038010,0.000280,3.06,0.88,2.73,144;
150000,71094,0.041169,0.637701,0.022578,0.000132,0.637856,1.110907,0.025270,0.000263,2.96,0.80,4.83,77;
150000,71094,0.091805,0.577796,0.025474,0.000140,0.577928,1.122756,0.037847,0.000375,2.92,0.90,2.60,146;
150000,71094,0.040357,0.367650,0.021898,0.000125,0.367787,1.107082,0.024887,0.000289,2.50,0.69,3.62,88;
150000,71094,0.075376,0.420324,0.025785,0.000124,0.420442,1.093257,0.038511,0.000288,2.64,0.73,2.27,148;
150000,71094,0.079314,0.406024,0.026055,0.000147,0.406196,1.093356,0.037875,0.000313,2.61,0.75,2.42,139;
150000,71094,0.046777,0.592815,0.025455,0.000133,0.592931,1.079101,0.025771,0.000299,2.75,0.87,3.75,96;
150000,71094,0.038583,0.639212,0.022410,0.000125,0.639358,1.088114,0.025171,0.000226,2.82,0.89,2.53,146;
