Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.042839,0.101401,0.002646,0.005105,0.101727,0.133118,0.007329,0.000357,0.94,0.29,1.38,89;
51200,25088,0.084226,0.141608,0.002786,0.007363,0.142008,0.133132,0.010106,0.000420,0.85,0.51,3.24,42;
51200,25088,0.075931,0.106807,0.002835,0.007230,0.107145,0.133177,0.009914,0.000494,0.83,0.44,1.21,106;
51200,25088,0.083367,0.115089,0.002782,0.007414,0.115470,0.133476,0.010230,0.000500,0.90,0.44,1.25,107;
51200,25088,0.082458,0.116069,0.002769,0.007469,0.116424,0.137739,0.010092,0.000487,1.04,0.49,1.34,114;
51200,25088,0.030376,0.105436,0.002605,0.004961,0.105720,0.129493,0.007194,0.000330,0.80,0.39,1.03,115;
51200,25088,0.031340,0.704804,0.002897,0.005007,0.705220,0.133105,0.007160,0.000509,2.25,1.02,1.85,176;
51200,25088,0.041598,0.107865,0.002658,0.005095,0.108144,0.133130,0.007152,0.000406,0.91,0.37,2.52,51;
51200,25088,0.051169,0.107409,0.002799,0.005015,0.107721,0.132955,0.007172,0.000427,0.85,0.45,3.46,37;
51200,25088,0.084155,0.112701,0.002695,0.007094,0.113015,0.130799,0.010048,0.000560,0.85,0.46,1.04,126;
51200,25088,0.085163,0.106885,0.002854,0.007446,0.107191,0.132775,0.010065,0.000502,0.87,0.38,1.04,121;
51200,25088,0.030847,0.106449,0.002530,0.005259,0.106767,0.135296,0.007504,0.000349,0.87,0.37,1.13,109;
51200,25088,0.039526,0.107168,0.002633,0.005085,0.107464,0.129162,0.007045,0.000400,0.81,0.43,1.25,99;
51200,25088,0.081095,0.112011,0.002720,0.007414,0.112346,0.132820,0.010148,0.000482,0.87,0.45,1.25,105;
51200,25088,0.036768,0.104914,0.002796,0.005161,0.105323,0.133004,0.007258,0.000350,0.87,0.37,1.23,100;
51200,25088,0.092568,0.208604,0.002870,0.007287,0.209159,0.133058,0.010136,0.000429,1.36,0.67,3.19,63;
51200,25088,0.033392,0.102029,0.002737,0.005082,0.102267,0.132864,0.007158,0.000354,0.83,0.38,1.04,117;
51200,25088,0.075341,0.108564,0.002721,0.007270,0.108951,0.137516,0.010194,0.000497,0.89,0.42,1.26,104;
51200,25088,0.074366,0.111611,0.002756,0.007344,0.111956,0.132993,0.009959,0.000388,0.85,0.43,1.03,124;
51200,25088,0.075315,0.119967,0.002955,0.007547,0.120319,0.133364,0.009934,0.000500,0.91,0.49,1.15,122;
51200,25088,0.042806,0.099289,0.002700,0.005071,0.099512,0.133536,0.007115,0.000317,0.81,0.40,1.02,119;
51200,25088,0.082736,0.344791,0.002729,0.007423,0.345216,0.134166,0.009932,0.000438,1.53,0.82,1.49,157;
51200,25088,0.034328,0.098266,0.002659,0.005003,0.098602,0.133115,0.007290,0.000385,0.80,0.42,1.21,101;
51200,25088,0.037862,0.095499,0.002655,0.005038,0.095834,0.132937,0.007165,0.000319,0.84,0.39,2.67,46;
51200,25088,0.069912,0.109287,0.002720,0.007479,0.109599,0.132790,0.010153,0.000519,0.86,0.44,1.26,103;
