Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.075975,0.169147,0.003101,0.007566,0.169531,0.133223,0.009936,0.000520,0.60,0.31,1.28,72;
51200,25088,0.076927,0.081248,0.003321,0.007604,0.081593,0.133029,0.010024,0.000574,0.47,0.25,1.14,64;
51200,25088,0.070945,0.082430,0.003220,0.007522,0.082735,0.133152,0.010093,0.000524,0.47,0.24,0.96,74;
51200,25088,0.042728,0.169551,0.002627,0.005184,0.169856,0.132899,0.007118,0.000377,0.61,0.24,1.18,72;
51200,25088,0.084387,0.138440,0.003413,0.007541,0.138794,0.132835,0.009980,0.000476,0.54,0.31,1.24,68;
51200,25088,0.046991,0.177270,0.002861,0.005196,0.177586,0.137913,0.006986,0.000346,0.56,0.31,3.81,23;
51200,25088,0.040622,0.176839,0.002963,0.005368,0.177139,0.137372,0.007108,0.000399,0.61,0.24,1.35,63;
51200,25088,0.038479,0.188783,0.002762,0.005225,0.189099,0.132801,0.007084,0.000378,0.59,0.27,1.24,69;
51200,25088,0.080977,0.138551,0.003306,0.007521,0.138890,0.131528,0.009979,0.000484,0.58,0.26,1.23,68;
51200,25088,0.036839,0.194029,0.002880,0.005265,0.194404,0.128871,0.007233,0.000337,0.59,0.27,1.25,69;
51200,25088,0.029705,0.165031,0.003071,0.005363,0.165338,0.133200,0.007023,0.000369,0.60,0.21,0.95,86;
51200,25088,0.051658,0.134056,0.002676,0.005108,0.134450,0.136561,0.006727,0.000366,0.54,0.26,1.03,78;
51200,25088,0.069157,0.122260,0.003295,0.007592,0.122671,0.132974,0.010180,0.000409,0.51,0.30,1.04,78;
51200,25088,0.037701,0.172639,0.002861,0.005229,0.173061,0.132909,0.006996,0.000395,0.58,0.27,3.81,22;
51200,25088,0.078077,0.431318,0.003470,0.007596,0.431776,0.132983,0.010162,0.000506,0.91,0.52,1.37,104;
51200,25088,0.069341,0.134340,0.003319,0.007640,0.134752,0.133148,0.010158,0.000437,0.56,0.25,1.01,80;
51200,25088,0.076265,0.149909,0.003184,0.007541,0.150275,0.132891,0.010078,0.000428,0.63,0.23,1.07,81;
51200,25088,0.075429,0.120958,0.003504,0.007848,0.121353,0.133098,0.009996,0.000457,0.53,0.30,1.02,82;
51200,25088,0.076142,0.121805,0.003403,0.007675,0.122128,0.136760,0.010220,0.000585,0.51,0.32,1.13,74;
51200,25088,0.035622,0.193115,0.002780,0.005123,0.193409,0.132954,0.007009,0.000398,0.59,0.27,1.25,69;
51200,25088,0.038535,0.189673,0.002924,0.005212,0.189952,0.133031,0.006947,0.000331,0.60,0.25,1.25,68;
51200,25088,0.049265,0.192540,0.002951,0.005550,0.192863,0.135760,0.007098,0.000361,0.60,0.28,4.00,22;
51200,25088,0.068915,0.151137,0.003258,0.007353,0.151452,0.132956,0.010017,0.000526,0.51,0.34,1.24,68;
51200,25088,0.075076,0.123187,0.003100,0.007710,0.123586,0.123836,0.010092,0.000561,0.50,0.31,1.05,77;
51200,25088,0.083923,0.147228,0.003265,0.007574,0.147567,0.132965,0.010129,0.000433,0.64,0.25,1.16,77;
