verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.321927,0.017019,0.003980,9.411230,2.949801,13.77,1.00,14.79,99;
12500,2.413002,0.017034,0.003975,10.320454,3.147521,14.91,1.05,15.99,99;
12500,2.279781,0.016961,0.003976,9.459762,2.928305,13.73,1.02,14.77,99;
12500,2.331734,0.017265,0.003987,9.321802,2.956872,13.68,1.01,14.72,99;
12500,2.316287,0.017438,0.003990,9.612171,2.998341,14.01,1.00,15.03,99;
12500,2.320984,0.017284,0.003980,9.352924,2.855284,13.56,1.05,14.63,99;
12500,2.334350,0.017209,0.004056,9.327727,2.853327,13.49,1.11,14.62,99;
12500,2.401715,0.017713,0.003989,10.518960,3.148878,15.10,1.06,16.18,99;
12500,2.398193,0.017128,0.003982,10.274265,3.133424,14.79,1.09,15.92,99;
12500,2.308788,0.016911,0.004057,9.331380,2.816628,13.45,1.10,14.56,99;
12500,2.325112,0.017287,0.003978,9.477335,2.910604,13.73,1.07,14.82,99;
12500,2.332470,0.016752,0.003975,9.456945,2.937353,13.76,1.06,14.83,99;
12500,2.319485,0.016889,0.003991,9.237530,2.863175,13.39,1.12,14.53,99;
12500,2.323727,0.016754,0.003976,9.292662,2.859495,13.58,0.98,14.58,99;
12500,2.326505,0.017564,0.004068,9.343428,2.860927,13.68,0.94,14.64,99;
12500,2.328608,0.017636,0.003975,9.525337,2.980872,13.91,1.01,14.94,99;
12500,2.322643,0.017555,0.003977,9.624207,3.061828,13.99,1.11,15.12,99;
12500,2.387748,0.017518,0.003995,10.298524,3.134853,14.79,1.12,15.93,99;
12500,2.325590,0.016833,0.003979,9.617093,3.030978,14.02,1.04,15.08,99;
12500,2.327249,0.017114,0.003995,9.360068,2.857054,13.67,0.96,14.65,99;
12500,2.385333,0.017655,0.003997,10.450903,3.139781,14.98,1.08,16.08,99;
12500,2.335673,0.016966,0.004010,9.671473,3.050409,14.03,1.11,15.16,99;
12500,2.327047,0.017556,0.003990,9.284917,2.947606,13.62,1.03,14.67,99;
12500,2.448792,0.017448,0.003979,9.451108,2.853134,13.77,1.07,14.86,99;
12500,2.397266,0.017852,0.003981,10.541096,3.147176,14.98,1.19,16.19,99;
