verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.320565,0.017509,0.002386,9.252174,2.855467,13.48,1.06,14.56,99;
12500,2.331350,0.017026,0.002313,9.273560,2.937870,13.63,1.03,14.68,99;
12500,2.403613,0.017767,0.002349,10.514883,3.143126,15.14,1.01,16.17,99;
12500,2.398794,0.018089,0.002309,10.458139,3.137108,15.03,1.05,16.10,99;
12500,2.375340,0.017942,0.002307,10.177913,3.119251,14.66,1.09,15.78,99;
12500,2.350448,0.017763,0.002314,9.989111,3.110914,14.50,1.03,15.57,99;
12500,2.318337,0.017343,0.002320,9.545622,2.776652,13.60,1.12,14.74,99;
12500,2.336601,0.017623,0.002315,9.440349,2.793997,13.65,1.01,14.67,99;
12500,2.353551,0.017674,0.002309,10.042463,3.130152,14.53,1.12,15.67,99;
12500,2.289793,0.017317,0.002313,9.456994,3.042071,13.75,1.12,14.90,99;
12500,2.329912,0.017679,0.002313,9.407465,2.915594,13.58,1.16,14.75,99;
12500,2.387706,0.017523,0.002311,10.315507,3.135548,14.87,1.06,15.95,99;
12500,2.289304,0.017461,0.002321,9.744691,3.039989,14.01,1.14,15.18,99;
12500,2.372032,0.017614,0.002310,10.073430,3.125536,14.66,0.99,15.67,99;
12500,2.333792,0.017806,0.002360,9.374126,2.800369,13.59,1.00,14.61,99;
12500,2.329772,0.017201,0.002307,9.448599,2.813032,13.63,1.04,14.70,99;
12500,2.321646,0.017684,0.002312,9.450589,2.847795,13.62,1.09,14.73,99;
12500,2.378821,0.018005,0.002399,10.472312,3.147348,14.96,1.12,16.11,99;
12500,2.346301,0.017564,0.002344,9.827078,3.069569,14.29,1.04,15.35,99;
12500,2.320114,0.017705,0.002309,9.462851,2.937285,13.78,1.02,14.82,99;
12500,2.388433,0.017877,0.002312,10.275369,3.143493,14.73,1.16,15.91,99;
12500,2.379322,0.017863,0.002312,10.227997,3.135618,14.76,1.06,15.85,99;
12500,2.326242,0.017128,0.002310,9.319341,2.835860,13.51,1.05,14.59,99;
12500,2.357145,0.018065,0.002311,10.071062,3.122590,14.47,1.17,15.66,99;
12500,2.354270,0.017931,0.002315,10.018107,3.118518,14.46,1.12,15.59,99;
12500,2.357291,0.016631,0.002495,10.023665,3.015691,14.49,0.99,15.50,99;
12500,2.332957,0.018743,0.003078,9.398891,2.831567,13.59,1.06,14.67,99;
12500,2.358720,0.018033,0.002420,10.160844,3.124297,14.66,1.10,15.80,99;
12500,2.322453,0.017455,0.002413,9.420282,2.823150,13.60,1.06,14.67,99;
12500,2.336065,0.018245,0.002420,9.515332,2.839960,13.73,1.05,14.80,99;
12500,2.312476,0.017497,0.002427,9.804477,3.077681,14.25,1.03,15.30,99;
12500,2.323569,0.017722,0.002497,9.462619,2.877298,13.71,1.03,14.77,99;
12500,2.328529,0.017580,0.002419,9.494804,2.848029,13.70,1.05,14.78,99;
12500,2.331488,0.017977,0.002417,9.781898,3.072603,14.29,0.98,15.30,99;
12500,2.378493,0.017857,0.002422,10.100607,3.124965,14.69,1.00,15.72,99;
12500,2.359512,0.017676,0.002420,9.961253,3.115146,14.33,1.19,15.55,99;
12500,2.333604,0.017578,0.002429,9.450097,2.801783,13.68,0.99,14.69,99;
