verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.327516,0.018413,0.001503,9.436437,2.856694,13.53,1.17,14.73,99;
12500,2.332664,0.017676,0.001503,9.447005,2.850811,13.61,1.10,14.74,99;
12500,2.371990,0.018025,0.001503,10.342385,3.143586,14.91,1.07,16.00,99;
12500,2.380991,0.018079,0.001513,10.197570,3.128393,14.73,1.06,15.81,99;
12500,2.335123,0.017724,0.001505,9.571677,2.807057,13.81,0.99,14.82,99;
12500,2.342622,0.018663,0.001506,10.029656,3.128399,14.49,1.13,15.64,99;
12500,2.328783,0.017818,0.001504,9.440925,2.823854,13.62,1.06,14.70,99;
12500,2.357875,0.018020,0.001503,10.284437,3.129626,14.77,1.09,15.88,99;
12500,2.372610,0.018058,0.001503,10.233021,3.128256,14.60,1.22,15.84,99;
12500,2.348636,0.018570,0.001514,10.081358,3.117775,14.49,1.14,15.66,99;
12500,2.322255,0.017825,0.001503,9.269917,2.790165,13.43,1.04,14.49,99;
12500,2.324344,0.018184,0.001514,9.482794,2.809498,13.64,1.06,14.72,99;
12500,2.339937,0.018494,0.001513,9.927809,3.177529,14.47,1.06,15.55,99;
12500,2.329649,0.018364,0.001502,9.812531,3.074547,14.27,1.03,15.33,99;
12500,2.378218,0.017870,0.001512,10.154858,3.131797,14.66,1.09,15.77,99;
12500,2.325947,0.018254,0.001503,9.497096,2.822816,13.68,1.05,14.75,99;
12500,2.354493,0.018678,0.001505,10.130198,3.126213,14.62,1.07,15.72,99;
12500,2.331975,0.018574,0.001503,9.813484,3.063873,14.24,1.06,15.32,99;
12500,2.326204,0.017840,0.001506,9.404959,2.832334,13.68,0.97,14.67,99;
12500,2.345397,0.018376,0.001508,9.668153,3.078790,14.16,1.02,15.20,99;
12500,2.360266,0.018056,0.001511,10.228508,3.126856,14.67,1.13,15.82,99;
12500,2.327459,0.017448,0.001503,9.286715,2.821388,13.41,1.11,14.54,99;
12500,2.322550,0.017839,0.001512,9.406487,2.836055,13.54,1.11,14.67,99;
12500,2.356182,0.017790,0.001504,9.431115,2.847172,13.67,1.05,14.74,99;
12500,2.330974,0.018603,0.001503,9.441208,2.874589,13.70,1.03,14.75,99;
