verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
100352,0.044004,0.000704,1.029182,0.029443,0.029349,1.10,0.04,1.16,98;
100352,0.044668,0.000671,1.029226,0.028381,0.028537,1.08,0.05,1.16,98;
100352,0.048913,0.000761,1.032997,0.028293,0.029287,1.09,0.05,1.18,97;
100352,0.045239,0.000759,1.025898,0.031623,0.030755,1.09,0.04,1.16,98;
100352,0.043918,0.000705,1.032552,0.028054,0.029061,1.10,0.04,1.16,98;
100352,0.042979,0.000811,1.016952,0.031637,0.031661,1.09,0.04,1.16,97;
100352,0.044644,0.000742,1.027240,0.031553,0.031747,1.09,0.05,1.17,98;
100352,0.045534,0.000804,1.032304,0.028025,0.028049,1.10,0.04,1.17,97;
100352,0.045157,0.000679,1.031409,0.028041,0.028849,1.09,0.05,1.16,98;
100352,0.050166,0.000742,1.032565,0.029107,0.029427,1.08,0.06,1.17,98;
100352,0.046400,0.000733,1.031471,0.028186,0.028598,1.10,0.04,1.17,98;
100352,0.043988,0.000739,1.033558,0.029208,0.030088,1.09,0.05,1.17,98;
100352,0.043580,0.000720,1.018450,0.028176,0.028151,1.08,0.04,1.15,98;
100352,0.042520,0.000794,1.028842,0.030917,0.030482,1.09,0.05,1.16,98;
100352,0.044530,0.000725,1.030422,0.028853,0.029005,1.09,0.05,1.17,97;
100352,0.046596,0.000764,1.031134,0.031519,0.032567,1.10,0.05,1.18,97;
100352,0.042513,0.000734,1.029195,0.027652,0.028713,1.09,0.04,1.16,98;
100352,0.044370,0.000681,1.028816,0.028235,0.028185,1.09,0.05,1.16,98;
100352,0.044641,0.000709,1.024442,0.029309,0.029761,1.08,0.05,1.16,98;
100352,0.043179,0.000655,1.022584,0.027962,0.029124,1.09,0.04,1.15,98;
100352,0.043973,0.000769,1.023303,0.031393,0.032101,1.09,0.05,1.16,98;
100352,0.047281,0.000723,1.029422,0.030983,0.030963,1.11,0.04,1.17,98;
100352,0.050228,0.000791,1.024276,0.031567,0.032351,1.10,0.05,1.17,98;
100352,0.042456,0.000716,1.031095,0.029295,0.029569,1.09,0.05,1.16,98;
100352,0.048826,0.000768,1.027988,0.031556,0.031958,1.09,0.06,1.18,97;
