verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
25088,0.036003,0.000271,0.139428,0.007111,0.006521,0.15,0.04,0.22,90;
25088,0.077330,0.000404,0.139503,0.010570,0.009583,0.16,0.08,0.27,92;
25088,0.036049,0.000269,0.139417,0.007158,0.006424,0.15,0.04,0.22,87;
25088,0.035683,0.000411,0.139525,0.007209,0.006908,0.15,0.05,0.21,94;
25088,0.035631,0.000269,0.139393,0.007260,0.006679,0.15,0.04,0.21,95;
25088,0.034989,0.000379,0.139340,0.007655,0.007370,0.16,0.03,0.22,88;
25088,0.035942,0.000371,0.139335,0.007147,0.006651,0.16,0.04,0.20,98;
25088,0.036049,0.000293,0.139301,0.007755,0.007160,0.15,0.04,0.20,98;
25088,0.035504,0.000265,0.139259,0.007214,0.006448,0.15,0.04,0.22,90;
25088,0.035636,0.000265,0.139283,0.007096,0.006561,0.16,0.04,0.22,90;
25088,0.039402,0.000410,0.139271,0.007710,0.007336,0.15,0.05,0.20,98;
25088,0.034999,0.000291,0.139049,0.007714,0.007604,0.16,0.03,0.20,98;
25088,0.038054,0.000284,0.139243,0.007737,0.007315,0.16,0.04,0.20,98;
25088,0.035782,0.000272,0.139453,0.007181,0.006606,0.17,0.02,0.22,89;
25088,0.038545,0.000318,0.139288,0.007559,0.007603,0.15,0.04,0.20,98;
25088,0.036325,0.000465,0.139410,0.007472,0.006907,0.15,0.04,0.23,89;
25088,0.035998,0.000269,0.139254,0.007149,0.006380,0.16,0.03,0.22,90;
25088,0.038361,0.000268,0.139401,0.007142,0.006608,0.15,0.04,0.20,98;
25088,0.040639,0.000278,0.139463,0.007109,0.006647,0.16,0.04,0.20,98;
25088,0.035869,0.000279,0.139339,0.007334,0.006952,0.16,0.03,0.22,90;
25088,0.038821,0.000305,0.139288,0.007382,0.006860,0.15,0.04,0.20,98;
25088,0.035724,0.000266,0.139346,0.007246,0.006451,0.16,0.03,0.22,90;
25088,0.035005,0.000292,0.139416,0.007927,0.007216,0.16,0.03,0.22,90;
25088,0.037452,0.000286,0.139183,0.007943,0.007186,0.15,0.05,0.22,89;
25088,0.034936,0.000283,0.138942,0.007869,0.007473,0.15,0.04,0.22,90;
