verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
25088,0.034669,0.000308,0.089842,0.008204,0.007581,0.11,0.04,0.15,98;
25088,0.036279,0.000267,0.090020,0.007149,0.006612,0.10,0.04,0.17,85;
25088,0.036159,0.000382,0.089964,0.007288,0.006272,0.10,0.04,0.17,87;
25088,0.035360,0.000278,0.090012,0.007615,0.006720,0.11,0.03,0.17,87;
25088,0.035810,0.000265,0.089965,0.007162,0.006646,0.10,0.05,0.15,98;
25088,0.038454,0.000289,0.089924,0.007971,0.007549,0.10,0.04,0.15,98;
25088,0.035259,0.000535,0.090003,0.007833,0.007622,0.10,0.04,0.15,98;
25088,0.038532,0.000311,0.089971,0.007163,0.006552,0.11,0.04,0.17,88;
25088,0.037849,0.000314,0.089802,0.007754,0.007306,0.10,0.04,0.15,98;
25088,0.036594,0.000288,0.089898,0.007740,0.007204,0.12,0.03,0.15,98;
25088,0.044406,0.000269,0.089964,0.007103,0.006590,0.11,0.04,0.16,98;
25088,0.035611,0.000267,0.089917,0.007257,0.006556,0.11,0.03,0.15,98;
25088,0.034979,0.000385,0.089664,0.007697,0.007467,0.10,0.04,0.15,98;
25088,0.035745,0.000353,0.089986,0.007075,0.006536,0.10,0.05,0.15,98;
25088,0.034819,0.000287,0.089788,0.007742,0.007364,0.11,0.04,0.15,98;
25088,0.034746,0.000390,0.089770,0.007769,0.007450,0.11,0.03,0.15,98;
25088,0.035003,0.000290,0.089724,0.007558,0.007500,0.11,0.03,0.15,98;
25088,0.035616,0.000265,0.089907,0.007199,0.006538,0.10,0.04,0.15,98;
25088,0.035675,0.000397,0.089967,0.008104,0.006960,0.10,0.04,0.17,85;
25088,0.034726,0.000388,0.089739,0.007414,0.007153,0.10,0.04,0.15,97;
25088,0.035117,0.000362,0.089879,0.007325,0.006746,0.10,0.04,0.15,98;
25088,0.041512,0.000266,0.089948,0.007177,0.006544,0.11,0.04,0.18,86;
25088,0.035481,0.000374,0.089973,0.007181,0.006505,0.11,0.03,0.15,98;
25088,0.034074,0.000283,0.089922,0.007790,0.007368,0.11,0.03,0.17,86;
25088,0.035328,0.000279,0.089909,0.007750,0.007194,0.11,0.04,0.17,86;
