Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.070119,0.052672,0.003031,0.007288,0.053009,0.095958,0.010279,0.000405,0.45,0.08,0.54,99;
51200,25088,0.068297,0.052535,0.003044,0.007283,0.052922,0.129925,0.010178,0.000477,0.51,0.10,0.57,107;
51200,25088,0.036752,0.065478,0.002663,0.005102,0.065975,0.133197,0.007090,0.000361,0.50,0.09,4.43,13;
51200,25088,0.032435,0.065664,0.002644,0.005095,0.066008,0.122351,0.007129,0.000360,0.46,0.08,0.53,101;
51200,25088,0.030207,0.065553,0.002607,0.004990,0.065929,0.100112,0.006965,0.000349,0.42,0.07,0.51,95;
51200,25088,0.073538,0.052120,0.003117,0.007362,0.052576,0.094445,0.010129,0.000438,0.43,0.11,0.54,101;
51200,25088,0.065644,0.051119,0.003057,0.007153,0.051460,0.098073,0.009861,0.000399,0.43,0.10,0.53,100;
51200,25088,0.068586,0.051980,0.003003,0.007322,0.052319,0.126869,0.010228,0.000462,0.50,0.10,0.56,106;
51200,25088,0.069731,0.069622,0.003188,0.007324,0.069982,0.096165,0.010198,0.000738,0.48,0.11,0.57,104;
51200,25088,0.069023,0.070896,0.003310,0.007886,0.071248,0.094295,0.010280,0.000448,0.46,0.12,0.55,105;
51200,25088,0.028250,0.065261,0.002534,0.004968,0.065562,0.094587,0.006962,0.000347,0.40,0.07,0.50,95;
51200,25088,0.036925,0.053104,0.002747,0.005549,0.053508,0.132904,0.007467,0.000390,0.49,0.07,2.64,21;
51200,25088,0.037229,0.048442,0.002533,0.005059,0.048747,0.133147,0.007139,0.000318,0.45,0.08,2.05,26;
51200,25088,0.070412,0.052086,0.003089,0.007368,0.052396,0.094266,0.010320,0.000576,0.44,0.12,0.55,101;
51200,25088,0.077259,0.051766,0.003036,0.007380,0.052071,0.094500,0.010167,0.000439,0.47,0.10,0.56,101;
51200,25088,0.069458,0.068978,0.003208,0.007212,0.069353,0.094495,0.010196,0.000441,0.47,0.11,0.57,104;
51200,25088,0.029699,0.065433,0.002826,0.005163,0.065704,0.094238,0.007132,0.000368,0.42,0.07,0.52,94;
51200,25088,0.035582,0.065949,0.002590,0.005044,0.066430,0.132907,0.007049,0.000334,0.50,0.08,0.57,102;
51200,25088,0.069170,0.052488,0.003056,0.007271,0.052833,0.095746,0.010031,0.000446,0.43,0.11,0.53,100;
51200,25088,0.030060,0.066181,0.002795,0.005155,0.066598,0.094639,0.007101,0.000342,0.40,0.08,0.50,96;
51200,25088,0.070880,0.052489,0.002993,0.007275,0.052953,0.117813,0.010141,0.000434,0.47,0.11,0.56,103;
51200,25088,0.052478,0.053027,0.002715,0.005746,0.053416,0.132829,0.007926,0.000487,0.51,0.07,2.12,27;
51200,25088,0.046438,0.048418,0.002494,0.005053,0.048675,0.133225,0.007077,0.000341,0.48,0.07,2.06,27;
51200,25088,0.030525,0.065981,0.002882,0.005118,0.066318,0.132220,0.007180,0.000411,0.50,0.07,0.57,101;
51200,25088,0.076056,0.053455,0.003058,0.007308,0.053920,0.094433,0.010202,0.000432,0.44,0.11,0.54,101;
