Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
51200,25088,0.036104,0.174998,0.002934,0.005189,0.175306,0.131821,0.007115,0.000350,0.62,0.22,1.23,68;
51200,25088,0.037320,0.182089,0.002895,0.005246,0.182411,0.137311,0.007088,0.000357,0.57,0.29,1.25,69;
51200,25088,0.077677,0.430108,0.003328,0.007537,0.430394,0.132340,0.010172,0.000467,0.92,0.52,3.21,45;
51200,25088,0.030144,0.171423,0.003026,0.005255,0.171716,0.133152,0.007153,0.000361,0.60,0.21,1.02,80;
51200,25088,0.030063,0.172730,0.003166,0.005248,0.173073,0.133035,0.007049,0.000350,0.56,0.24,1.04,78;
51200,25088,0.029540,0.086764,0.002926,0.005312,0.087235,0.132935,0.007037,0.000399,0.44,0.18,0.95,66;
51200,25088,0.079700,0.412420,0.003445,0.007686,0.412733,0.133111,0.010022,0.000469,0.98,0.48,1.54,95;
51200,25088,0.083867,0.193220,0.003306,0.007577,0.193612,0.135020,0.010018,0.000418,0.63,0.33,1.13,84;
51200,25088,0.080269,0.171135,0.003331,0.007484,0.171523,0.133136,0.009985,0.000475,0.54,0.37,1.28,71;
51200,25088,0.075524,0.125139,0.003239,0.007642,0.125551,0.133109,0.010104,0.000472,0.58,0.25,1.22,68;
51200,25088,0.037825,0.130814,0.003049,0.005309,0.131134,0.136878,0.006995,0.000347,0.54,0.22,2.88,26;
51200,25088,0.033719,0.191499,0.002797,0.005093,0.191825,0.132745,0.007013,0.000371,0.59,0.27,1.25,69;
51200,25088,0.088194,0.118634,0.003435,0.007690,0.119081,0.133221,0.010144,0.000487,0.55,0.30,1.24,68;
51200,25088,0.043734,0.155173,0.002841,0.005237,0.155535,0.132975,0.007110,0.000332,0.59,0.23,1.23,66;
51200,25088,0.076567,0.172167,0.003310,0.007627,0.172515,0.137169,0.010176,0.000671,0.59,0.32,1.29,71;
51200,25088,0.068904,0.149090,0.003424,0.007623,0.149446,0.132919,0.010299,0.000529,0.58,0.26,1.00,84;
51200,25088,0.080308,0.122449,0.003227,0.007614,0.122767,0.134564,0.009845,0.000538,0.52,0.30,1.04,79;
51200,25088,0.076210,0.140435,0.003282,0.007543,0.140787,0.133101,0.010148,0.000601,0.61,0.24,1.25,68;
51200,25088,0.048934,0.124176,0.003092,0.005267,0.124477,0.132764,0.006984,0.000347,0.52,0.24,2.88,26;
51200,25088,0.035914,0.174690,0.002970,0.005199,0.174997,0.133002,0.006989,0.000410,0.59,0.26,1.25,68;
51200,25088,0.050090,0.215959,0.002755,0.005223,0.216243,0.132956,0.007117,0.000358,0.62,0.31,1.29,72;
51200,25088,0.069614,0.129809,0.003249,0.007633,0.130143,0.132904,0.010109,0.000451,0.58,0.25,1.19,70;
51200,25088,0.029496,0.186676,0.002694,0.005067,0.186933,0.132945,0.006985,0.000412,0.62,0.21,1.04,80;
51200,25088,0.078710,0.112443,0.003233,0.007566,0.113013,0.132849,0.010033,0.000433,0.48,0.34,1.04,79;
51200,25088,0.078588,0.138510,0.003346,0.007624,0.138936,0.131412,0.009995,0.000458,0.58,0.26,1.24,68;
