verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.340519,0.018153,0.002426,9.838060,3.136048,14.31,1.09,15.43,99;
12500,2.342750,0.017567,0.002425,10.055437,3.132908,14.55,1.07,15.64,99;
12500,2.327482,0.017402,0.002421,9.452996,2.823450,13.65,1.04,14.71,99;
12500,2.323196,0.017972,0.002420,9.642127,3.065227,14.15,0.96,15.14,99;
12500,2.331993,0.018181,0.002416,9.945315,3.102615,14.40,1.07,15.49,99;
12500,2.336094,0.018097,0.002429,9.448678,2.908378,13.73,1.05,14.80,99;
12500,2.334010,0.017973,0.002426,9.741342,3.099814,14.30,0.96,15.28,99;
12500,2.366223,0.017884,0.002499,10.254652,3.138189,14.73,1.12,15.87,99;
12500,2.313823,0.017931,0.002420,9.843439,3.079144,14.30,1.02,15.34,99;
12500,2.327093,0.018013,0.002424,9.950632,3.112617,14.41,1.06,15.50,99;
12500,2.337933,0.018290,0.002492,9.467733,2.787012,13.60,1.08,14.70,99;
12500,2.324909,0.018135,0.002416,9.665941,3.123786,14.15,1.05,15.23,99;
12500,2.329992,0.017668,0.002421,9.798121,3.073480,14.21,1.07,15.31,99;
12500,2.325659,0.018329,0.002418,9.813574,3.074288,14.19,1.11,15.32,99;
12500,2.363677,0.017519,0.002428,9.296352,2.858182,13.57,1.07,14.66,99;
12500,2.325417,0.017468,0.002418,9.413837,2.869932,13.66,1.03,14.71,99;
12500,2.340300,0.018179,0.002468,9.704975,3.093039,14.07,1.16,15.25,99;
12500,2.373206,0.018150,0.002419,10.285090,3.145662,14.82,1.07,15.91,99;
12500,2.323037,0.018087,0.002419,9.488467,2.826509,13.64,1.08,14.74,99;
12500,2.342687,0.017793,0.002420,10.036546,3.137358,14.50,1.10,15.63,99;
12500,2.347926,0.018246,0.002420,10.090711,3.141752,14.50,1.16,15.69,99;
12500,2.326764,0.017653,0.002419,9.425716,2.822442,13.61,1.05,14.68,99;
12500,2.323680,0.017882,0.002418,9.472505,2.855296,13.76,0.98,14.76,99;
12500,2.312316,0.018068,0.003747,9.569534,2.974078,13.89,1.06,14.97,99;
12500,2.344353,0.018294,0.001997,9.969048,3.099798,14.50,1.00,15.52,99;
