Nvert,init,tarjan,split,merge,user,elapsed,system,pCPU
409600,0.095457,1.303606,0.101582,0.043998,3.14,1.25,2.25,194;
409600,0.094660,1.216711,0.130850,0.057621,3.07,1.05,2.03,202;
409600,0.099499,1.279088,0.132186,0.058614,3.11,1.21,3.58,120;
409600,0.166380,1.121184,0.107304,0.045033,3.01,1.12,3.38,122;
409600,0.098131,1.273000,0.101965,0.044226,3.07,1.22,2.23,192;
409600,0.093864,1.129167,0.099124,0.043290,2.74,1.10,2.08,184;
409600,0.096195,1.391711,0.100342,0.043553,3.46,1.35,2.41,199;
409600,0.094152,1.285427,0.101159,0.043030,3.13,1.18,2.25,192;
409600,0.095024,1.296845,0.103333,0.043477,3.12,1.24,2.05,213;
409600,0.139789,1.197580,0.133416,0.058489,3.05,1.22,2.14,199;
409600,0.137552,1.308591,0.132260,0.057284,3.64,1.42,3.78,133;
409600,0.100054,1.172352,0.105420,0.046596,2.87,1.13,3.27,122;
409600,0.158247,2.000355,0.134587,0.070332,5.05,2.04,3.06,231;
409600,0.138845,1.234213,0.129790,0.058101,3.20,1.17,2.14,204;
409600,0.095268,1.300224,0.099835,0.043303,3.23,1.15,2.14,204;
409600,0.138837,1.201379,0.135171,0.058643,3.11,1.17,2.24,190;
409600,0.096453,1.182823,0.100940,0.043023,2.96,1.05,2.04,196;
409600,0.095107,1.267715,0.101783,0.043020,3.15,1.15,3.68,116;
409600,0.094177,1.271493,0.101071,0.043296,3.15,1.13,2.04,209;
409600,0.136905,1.351422,0.130920,0.057998,3.30,1.43,3.68,128;
409600,0.139398,1.371961,0.131888,0.058163,3.56,1.25,2.24,213;
409600,0.141140,1.253889,0.130758,0.058244,3.21,1.22,2.14,207;
409600,0.160005,2.008272,0.135664,0.070395,5.13,2.00,3.17,224;
409600,0.097826,1.403005,0.103119,0.044316,3.34,1.34,2.24,208;
409600,0.137618,1.821782,0.131734,0.057705,4.63,1.89,4.50,145;
