Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.061356,2.308143,0.109782,0.092672,2.313747,26.239467,0.184145,0.004600,47.15,10.56,29.70,194;
819200,401408,0.125781,2.114412,0.134054,0.109213,2.120766,26.231634,0.217159,0.006066,47.17,10.36,30.92,186;
819200,401408,0.083699,1.795290,0.104850,0.093121,1.800895,26.224347,0.184342,0.004737,46.67,10.03,31.03,182;
819200,401408,0.129983,2.081885,0.134726,0.108706,2.088170,26.180553,0.211206,0.005840,46.80,10.55,31.21,183;
819200,401408,0.077179,1.832605,0.106941,0.090594,1.838297,26.160783,0.185566,0.004972,46.56,10.09,30.83,183;
819200,401408,0.120141,2.115494,0.137229,0.108349,2.121952,25.901958,0.213567,0.005920,46.63,10.23,30.71,185;
819200,401408,0.124887,2.057031,0.132423,0.107501,2.063285,26.298804,0.214388,0.005910,47.20,10.33,31.42,183;
819200,401408,0.076446,2.574341,0.104689,0.080099,2.579761,26.145636,0.187194,0.004375,47.72,10.41,31.44,184;
819200,401408,0.109413,1.823881,0.106365,0.089438,1.829193,26.227723,0.184388,0.004652,46.85,9.97,30.92,183;
819200,401408,0.125107,2.059001,0.132432,0.085580,2.064644,26.213033,0.183569,0.004933,47.23,10.09,31.18,183;
819200,401408,0.073116,2.113597,0.107054,0.085394,2.119018,26.278111,0.186558,0.004822,47.31,10.12,30.66,187;
819200,401408,0.116343,1.794009,0.134097,0.107898,1.800354,26.230705,0.214672,0.005992,46.62,10.24,29.07,195;
819200,401408,0.078520,2.605857,0.106231,0.085547,2.611070,26.278957,0.186658,0.004453,48.13,10.32,31.74,184;
819200,401408,0.074509,2.357124,0.105009,0.085221,2.362369,26.219113,0.182991,0.004013,46.87,10.94,31.56,183;
819200,401408,0.073373,2.150729,0.110432,0.097986,2.156236,26.220022,0.190774,0.004341,47.04,10.39,31.10,184;
819200,401408,0.081488,1.847905,0.106079,0.091687,1.853539,26.261146,0.182320,0.004740,46.60,10.29,30.91,184;
819200,401408,0.124310,2.057266,0.135634,0.108400,2.063570,26.250169,0.213333,0.005911,47.13,10.29,30.98,185;
819200,401408,0.114298,1.846482,0.133287,0.109104,1.853038,26.256953,0.219173,0.005909,46.60,10.45,29.21,195;
819200,401408,0.068397,2.444246,0.107045,0.085293,2.449039,26.253694,0.187565,0.004973,47.63,10.43,31.53,184;
819200,401408,0.148585,2.011963,0.106653,0.085795,2.017758,26.251913,0.190650,0.004418,46.99,10.34,31.12,184;
819200,401408,0.125317,2.208405,0.110372,0.094978,2.213753,26.259371,0.186289,0.004245,47.23,10.49,31.12,185;
819200,401408,0.078297,2.267473,0.108733,0.092441,2.272236,26.289185,0.184023,0.004171,47.46,10.33,31.53,183;
819200,401408,0.124569,1.923603,0.133561,0.110547,1.930017,26.236077,0.213537,0.005790,46.66,10.47,30.77,185;
819200,401408,0.122631,2.188016,0.133659,0.108772,2.194444,26.241277,0.215551,0.005988,47.32,10.36,31.26,184;
819200,401408,0.078283,2.408528,0.106337,0.083920,2.414142,26.219581,0.184188,0.004528,47.17,10.76,31.32,184;
