Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.123261,1.974559,0.140269,0.105514,1.980763,26.268560,0.212664,0.005824,56.97,0.28,30.99,184;
819200,401408,0.119354,1.984539,0.111885,0.097234,1.989795,26.245156,0.185202,0.004527,56.83,0.34,30.67,186;
819200,401408,0.076525,2.733547,0.117136,0.095745,2.739208,26.206340,0.180448,0.004188,58.15,0.35,31.60,185;
819200,401408,0.136163,1.991062,0.135915,0.104905,1.997418,26.049685,0.217458,0.006030,56.61,0.31,30.55,186;
819200,401408,0.120541,2.007919,0.139086,0.105135,2.014153,26.261525,0.218670,0.005861,57.04,0.28,31.03,184;
819200,401408,0.130736,1.995139,0.135393,0.106752,2.001430,26.047667,0.216910,0.006124,56.61,0.31,30.55,186;
819200,401408,0.060163,2.754576,0.117458,0.096671,2.759951,26.209522,0.188064,0.004771,58.27,0.26,29.54,198;
819200,401408,0.129186,1.992216,0.138562,0.105035,1.998487,26.207332,0.210434,0.005902,56.91,0.29,30.69,186;
819200,401408,0.119420,1.982294,0.112483,0.097590,1.987977,26.279941,0.182142,0.004688,56.95,0.30,30.97,184;
819200,401408,0.117823,1.998291,0.139133,0.108578,2.004528,26.217932,0.216557,0.005898,56.95,0.28,30.70,186;
819200,401408,0.068604,2.103202,0.115698,0.098463,2.108887,26.262601,0.184457,0.004288,57.05,0.29,31.03,184;
819200,401408,0.132397,1.992499,0.136789,0.105184,1.998735,26.283425,0.212497,0.005798,57.01,0.34,30.75,186;
819200,401408,0.071039,2.732866,0.117006,0.095911,2.738464,26.004333,0.183162,0.004582,57.83,0.29,31.42,184;
819200,401408,0.119729,1.988328,0.136740,0.103779,1.994613,26.231472,0.213213,0.006219,56.88,0.34,30.69,186;
819200,401408,0.079549,2.091160,0.114773,0.096349,2.097013,26.278049,0.183979,0.004448,57.08,0.29,31.03,184;
819200,401408,0.118439,1.996808,0.137525,0.103430,2.003010,26.253458,0.211633,0.005753,57.03,0.26,30.73,186;
819200,401408,0.067608,2.760548,0.117718,0.097138,2.765981,26.189555,0.187751,0.004459,58.24,0.29,31.34,186;
819200,401408,0.072782,2.745094,0.119119,0.098262,2.750717,26.264155,0.183220,0.004419,58.36,0.28,31.68,185;
819200,401408,0.075239,2.726968,0.118488,0.097296,2.732552,26.228878,0.183007,0.004605,58.20,0.33,31.34,186;
819200,401408,0.121428,1.989144,0.135486,0.104651,1.995439,26.265125,0.216009,0.005786,56.97,0.31,31.01,184;
819200,401408,0.067447,2.070881,0.121950,0.115360,2.076690,26.245864,0.207153,0.004897,57.03,0.26,30.43,188;
819200,401408,0.070357,1.984472,0.111697,0.098452,1.990216,25.880780,0.186642,0.004549,56.09,0.27,30.28,186;
819200,401408,0.122186,1.981414,0.138499,0.103775,1.987769,26.110464,0.213954,0.005945,56.69,0.29,30.84,184;
819200,401408,0.077231,2.003502,0.119053,0.097822,2.009442,26.230814,0.188738,0.004718,56.84,0.27,30.37,188;
819200,401408,0.112676,1.975054,0.140007,0.104251,1.981374,26.276764,0.215759,0.006002,56.92,0.35,28.97,197;
