Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.077651,2.316414,0.109262,0.086485,2.321998,26.242935,0.182156,0.004768,66.55,20.97,31.84,274;
819200,401408,0.079179,2.817264,0.105622,0.087524,2.822890,26.255076,0.184502,0.004672,67.45,21.39,32.25,275;
819200,401408,0.128714,2.243221,0.136848,0.118506,2.249718,26.185114,0.215114,0.006251,66.42,20.67,31.53,276;
819200,401408,0.129696,2.015418,0.142771,0.116745,2.021964,26.257854,0.216288,0.006222,66.62,19.67,31.33,275;
819200,401408,0.067793,1.760792,0.109469,0.088851,1.766405,26.277750,0.187717,0.005047,65.69,20.14,29.51,290;
819200,401408,0.074961,2.388012,0.108983,0.087346,2.393602,26.132647,0.185733,0.005108,66.57,20.60,33.39,261;
819200,401408,0.082033,1.885680,0.111052,0.099797,1.891484,26.245929,0.184984,0.004939,64.85,20.71,31.34,273;
819200,401408,0.079137,2.741659,0.109154,0.087532,2.747292,26.057307,0.183229,0.004614,67.74,20.07,31.68,277;
819200,401408,0.070246,2.205415,0.110186,0.096842,2.211027,26.278737,0.185782,0.004395,66.42,20.12,31.33,276;
819200,401408,0.080391,1.937887,0.109843,0.095802,1.943600,26.230889,0.185657,0.005047,65.88,19.85,30.92,277;
819200,401408,0.070133,2.730600,0.105089,0.086898,2.736303,26.212325,0.183384,0.004158,68.01,20.25,32.14,274;
819200,401408,0.080316,1.877549,0.108485,0.090256,1.883147,26.196415,0.183912,0.004874,65.69,20.04,30.71,279;
819200,401408,0.078204,2.763939,0.118371,0.087613,2.769529,26.172987,0.191165,0.004627,67.22,21.04,32.97,267;
819200,401408,0.072952,1.966164,0.107916,0.088661,1.971776,25.999588,0.186153,0.004880,65.67,19.70,30.94,275;
819200,401408,0.081248,2.487397,0.109446,0.088829,2.493247,26.256945,0.185034,0.004583,67.50,20.42,31.50,279;
819200,401408,0.114931,2.053311,0.133614,0.117363,2.059697,26.116805,0.216037,0.006479,65.91,20.06,29.50,291;
819200,401408,0.073971,1.797688,0.109478,0.096365,1.803418,26.260614,0.188952,0.005219,65.66,19.68,30.70,277;
819200,401408,0.098669,1.857799,0.109911,0.095843,1.863514,26.219524,0.186388,0.004981,65.50,19.99,30.73,278;
819200,401408,0.130901,2.284661,0.139305,0.119798,2.291087,26.240030,0.216504,0.006198,67.09,20.38,31.50,277;
819200,401408,0.073792,2.259538,0.108767,0.093418,2.265203,26.233088,0.182355,0.004616,65.96,20.71,31.53,274;
819200,401408,0.121879,2.095194,0.137551,0.118205,2.101851,26.166870,0.217091,0.006235,65.93,20.29,31.12,277;
819200,401408,0.083164,2.438626,0.109362,0.094446,2.444271,26.163678,0.184417,0.004752,66.36,21.01,31.73,275;
819200,401408,0.077943,2.443089,0.111005,0.097213,2.448856,26.266292,0.180966,0.004693,67.03,20.65,31.74,276;
819200,401408,0.082357,1.991662,0.108485,0.100482,1.997380,26.232309,0.182809,0.004980,66.04,20.06,31.38,274;
819200,401408,0.126796,2.611217,0.138023,0.117474,2.617583,26.223107,0.215243,0.006152,67.64,20.80,31.88,277;
