vertices,init,destroy,tarjan,user,system,elapsed,pCPU
51200,0.010750,0.000306,0.010236,0.01,0.00,0.02,95;
51200,0.010599,0.000242,0.010036,0.00,0.01,0.02,95;
51200,0.010551,0.000291,0.010164,0.01,0.00,0.02,100;
51200,0.010627,0.000188,0.010205,0.01,0.00,0.02,100;
51200,0.010795,0.000200,0.010306,0.01,0.00,0.02,95;
51200,0.010618,0.000183,0.010110,0.02,0.00,0.02,100;
51200,0.010642,0.000185,0.010089,0.01,0.00,0.02,95;
51200,0.010414,0.000176,0.009952,0.01,0.00,0.02,100;
51200,0.010644,0.000354,0.010386,0.01,0.00,0.02,95;
51200,0.010554,0.000186,0.010006,0.02,0.00,0.02,100;
51200,0.010544,0.000195,0.010284,0.01,0.00,0.02,100;
51200,0.010785,0.000319,0.010151,0.01,0.00,0.02,95;
51200,0.010560,0.000185,0.010283,0.02,0.00,0.02,100;
51200,0.010677,0.000282,0.010114,0.01,0.00,0.02,100;
51200,0.010513,0.000230,0.010215,0.01,0.00,0.02,100;
51200,0.010609,0.000284,0.010394,0.01,0.00,0.02,95;
51200,0.010862,0.000205,0.010120,0.02,0.00,0.02,95;
51200,0.010552,0.000278,0.010004,0.02,0.00,0.02,100;
51200,0.010655,0.000186,0.010272,0.01,0.00,0.02,100;
51200,0.010533,0.000252,0.010045,0.01,0.00,0.02,100;
51200,0.010866,0.000306,0.010188,0.02,0.00,0.02,100;
51200,0.010631,0.000290,0.010189,0.01,0.00,0.02,100;
51200,0.010318,0.000186,0.009879,0.01,0.00,0.02,90;
51200,0.010593,0.000180,0.010069,0.01,0.00,0.02,100;
51200,0.010553,0.000324,0.010201,0.02,0.00,0.02,100;
51200,0.010590,0.000262,0.010027,0.02,0.00,0.02,100;
51200,0.010569,0.000218,0.010275,0.02,0.00,0.02,100;
51200,0.010473,0.000183,0.009925,0.01,0.00,0.02,95;
51200,0.010395,0.000178,0.009978,0.02,0.00,0.02,100;
51200,0.010433,0.000285,0.009940,0.01,0.00,0.02,95;
51200,0.010721,0.000191,0.010002,0.01,0.00,0.02,100;
51200,0.010546,0.000271,0.010027,0.02,0.00,0.02,100;
51200,0.010666,0.000184,0.010129,0.01,0.00,0.02,100;
51200,0.010610,0.000188,0.010234,0.02,0.00,0.02,100;
51200,0.010591,0.000194,0.009950,0.01,0.00,0.02,100;
51200,0.010631,0.000278,0.010165,0.01,0.00,0.02,100;
51200,0.010745,0.000195,0.010411,0.02,0.00,0.02,100;
51200,0.010812,0.000273,0.010022,0.02,0.00,0.02,100;
51200,0.010652,0.000185,0.010364,0.01,0.00,0.02,95;
51200,0.010421,0.000182,0.009935,0.01,0.00,0.02,100;
51200,0.010727,0.000301,0.010103,0.01,0.00,0.02,95;
51200,0.010468,0.000194,0.009981,0.01,0.00,0.02,100;
51200,0.010646,0.000189,0.010031,0.01,0.00,0.02,100;
51200,0.010284,0.000174,0.009829,0.01,0.00,0.02,95;
51200,0.010652,0.000189,0.009893,0.01,0.00,0.02,100;
51200,0.010604,0.000318,0.010243,0.01,0.00,0.02,100;
51200,0.010439,0.000197,0.009960,0.02,0.00,0.02,100;
51200,0.010536,0.000190,0.010077,0.02,0.00,0.02,100;
51200,0.010359,0.000181,0.009863,0.01,0.00,0.02,95;
51200,0.010384,0.000180,0.009934,0.01,0.00,0.02,95;
51200,0.010396,0.000190,0.010129,0.01,0.00,0.02,100;
51200,0.010664,0.000187,0.010172,0.01,0.00,0.02,100;
51200,0.010844,0.000188,0.010064,0.02,0.00,0.02,100;
51200,0.010340,0.000180,0.009857,0.01,0.00,0.02,95;
51200,0.010614,0.000189,0.009975,0.01,0.01,0.02,95;
51200,0.010961,0.000198,0.010306,0.01,0.00,0.02,95;
51200,0.010412,0.000185,0.010149,0.01,0.00,0.02,100;
51200,0.010387,0.000296,0.010163,0.02,0.00,0.02,100;
51200,0.010591,0.000184,0.010089,0.01,0.00,0.02,100;
51200,0.010921,0.000183,0.010206,0.01,0.01,0.02,90;
51200,0.010717,0.000290,0.010104,0.01,0.00,0.02,100;
51200,0.010536,0.000199,0.010089,0.02,0.00,0.02,100;
51200,0.010508,0.000305,0.009876,0.01,0.00,0.02,100;
51200,0.010615,0.000199,0.010065,0.01,0.00,0.02,100;
51200,0.010326,0.000172,0.009892,0.01,0.00,0.02,90;
51200,0.010385,0.000235,0.010054,0.01,0.00,0.02,95;
51200,0.010375,0.000184,0.010015,0.01,0.00,0.02,95;
51200,0.010545,0.000312,0.010228,0.02,0.00,0.02,100;
51200,0.010622,0.000256,0.009954,0.01,0.00,0.02,100;
51200,0.010664,0.000259,0.010076,0.01,0.00,0.02,100;
51200,0.010497,0.000212,0.009967,0.01,0.00,0.02,95;
51200,0.010245,0.000190,0.010075,0.02,0.00,0.02,100;
51200,0.010678,0.000190,0.010067,0.01,0.00,0.02,95;
51200,0.010511,0.000307,0.009902,0.02,0.00,0.02,100;
51200,0.010736,0.000186,0.010030,0.02,0.00,0.02,100;
51200,0.011090,0.000225,0.010196,0.01,0.00,0.02,95;
51200,0.010405,0.000191,0.009952,0.01,0.00,0.02,95;
51200,0.010897,0.000299,0.011195,0.01,0.00,0.02,95;
51200,0.010895,0.000200,0.010309,0.01,0.00,0.02,95;
51200,0.010470,0.000178,0.010024,0.01,0.00,0.02,100;
51200,0.010352,0.000179,0.010012,0.01,0.00,0.02,95;
51200,0.010624,0.000194,0.009995,0.02,0.00,0.02,100;
51200,0.010528,0.000190,0.010150,0.01,0.00,0.02,100;
51200,0.010527,0.000324,0.010022,0.01,0.00,0.02,95;
51200,0.010333,0.000296,0.009752,0.01,0.00,0.02,95;
51200,0.010470,0.000176,0.009967,0.02,0.00,0.02,100;
51200,0.010611,0.000186,0.010076,0.02,0.00,0.02,100;
51200,0.010580,0.000301,0.010163,0.02,0.00,0.02,100;
51200,0.010566,0.000217,0.010240,0.01,0.00,0.02,100;
51200,0.010365,0.000172,0.009789,0.02,0.00,0.02,95;
51200,0.010376,0.000277,0.010202,0.02,0.00,0.02,100;
51200,0.010375,0.000188,0.010179,0.01,0.00,0.02,95;
51200,0.010618,0.000185,0.009961,0.02,0.00,0.02,100;
51200,0.010294,0.000284,0.009972,0.01,0.00,0.02,95;
51200,0.010551,0.000184,0.009995,0.01,0.00,0.02,95;
51200,0.010497,0.000279,0.009928,0.01,0.00,0.02,100;
51200,0.010595,0.000214,0.010263,0.02,0.00,0.02,100;
51200,0.010530,0.000272,0.009933,0.01,0.00,0.02,100;
51200,0.010596,0.000272,0.010323,0.02,0.00,0.02,95;
51200,0.010596,0.000179,0.009905,0.01,0.01,0.02,95;
