vertices,init,destroy,tarjan,user,system,elapsed,pCPU
204800,0.043142,0.000767,0.041037,0.07,0.01,0.08,98;
204800,0.042672,0.000727,0.041335,0.07,0.00,0.08,100;
204800,0.042314,0.000735,0.041853,0.07,0.01,0.08,98;
204800,0.042874,0.000728,0.042142,0.07,0.00,0.08,100;
204800,0.043067,0.000697,0.042452,0.07,0.01,0.08,98;
204800,0.043370,0.000781,0.041828,0.06,0.01,0.08,98;
204800,0.043109,0.000697,0.042362,0.07,0.01,0.08,98;
204800,0.042231,0.000770,0.041610,0.07,0.01,0.08,98;
204800,0.043063,0.000778,0.041680,0.06,0.01,0.08,98;
204800,0.042727,0.000712,0.041585,0.06,0.02,0.08,98;
204800,0.042774,0.000699,0.040757,0.07,0.00,0.08,98;
204800,0.042701,0.000779,0.042048,0.07,0.01,0.08,98;
204800,0.043251,0.000690,0.041906,0.08,0.00,0.08,100;
204800,0.042655,0.000723,0.042093,0.07,0.01,0.08,98;
204800,0.043257,0.000718,0.041817,0.06,0.02,0.08,98;
204800,0.042840,0.000640,0.041806,0.08,0.00,0.08,98;
204800,0.042987,0.000703,0.042302,0.06,0.01,0.08,98;
204800,0.043244,0.000759,0.041436,0.07,0.00,0.08,97;
204800,0.043681,0.000787,0.042319,0.06,0.02,0.08,100;
204800,0.043022,0.000738,0.042055,0.06,0.02,0.08,98;
204800,0.043023,0.000709,0.042334,0.07,0.00,0.08,98;
204800,0.043065,0.000675,0.040937,0.06,0.02,0.08,98;
204800,0.042937,0.000702,0.042477,0.07,0.01,0.08,98;
204800,0.043114,0.000676,0.042075,0.08,0.00,0.08,100;
204800,0.042272,0.000682,0.042114,0.06,0.02,0.08,98;
204800,0.042800,0.000726,0.044688,0.07,0.01,0.08,100;
204800,0.042929,0.000693,0.042749,0.07,0.01,0.08,97;
204800,0.042799,0.000732,0.041978,0.06,0.01,0.08,98;
204800,0.042707,0.000645,0.041120,0.06,0.02,0.08,98;
204800,0.042827,0.000719,0.041907,0.07,0.01,0.08,98;
204800,0.042619,0.000712,0.040977,0.06,0.02,0.08,98;
204800,0.042850,0.000703,0.042098,0.07,0.01,0.08,98;
204800,0.042336,0.000718,0.041695,0.07,0.01,0.08,98;
204800,0.042666,0.000724,0.040880,0.07,0.01,0.08,100;
204800,0.042713,0.000650,0.042261,0.06,0.01,0.08,98;
204800,0.043130,0.000770,0.041904,0.07,0.01,0.08,98;
204800,0.043913,0.000724,0.042731,0.08,0.00,0.08,98;
204800,0.042843,0.000739,0.041643,0.08,0.00,0.08,98;
204800,0.042914,0.000716,0.042105,0.07,0.00,0.08,98;
204800,0.042771,0.000714,0.041276,0.07,0.01,0.08,98;
204800,0.042877,0.000721,0.042517,0.08,0.00,0.08,98;
204800,0.042786,0.000732,0.041961,0.05,0.02,0.08,98;
204800,0.043832,0.000774,0.042623,0.07,0.01,0.08,100;
204800,0.042822,0.000701,0.041632,0.06,0.01,0.08,98;
204800,0.043028,0.000760,0.042248,0.06,0.01,0.08,98;
204800,0.042529,0.000629,0.042201,0.07,0.00,0.08,97;
204800,0.043074,0.000759,0.041904,0.07,0.01,0.08,98;
204800,0.042737,0.000767,0.042983,0.06,0.02,0.08,100;
204800,0.042472,0.000712,0.041695,0.07,0.01,0.08,98;
204800,0.042788,0.000625,0.042214,0.06,0.01,0.08,98;
204800,0.043299,0.000703,0.042242,0.07,0.01,0.08,97;
204800,0.043330,0.000730,0.042364,0.07,0.01,0.08,96;
204800,0.042824,0.000723,0.042303,0.07,0.01,0.08,98;
204800,0.042661,0.000751,0.041668,0.07,0.01,0.08,98;
204800,0.042846,0.000724,0.042140,0.06,0.01,0.08,98;
204800,0.043411,0.000800,0.042198,0.07,0.01,0.08,97;
204800,0.042441,0.000705,0.042199,0.07,0.01,0.08,98;
204800,0.043011,0.000773,0.042202,0.07,0.00,0.08,98;
204800,0.042974,0.000734,0.042859,0.08,0.00,0.08,100;
204800,0.043628,0.000710,0.042581,0.07,0.01,0.08,100;
204800,0.042787,0.000682,0.041424,0.07,0.01,0.08,98;
204800,0.042525,0.000777,0.042014,0.07,0.00,0.08,97;
204800,0.043293,0.000710,0.041124,0.07,0.01,0.08,100;
204800,0.042515,0.000713,0.042073,0.07,0.01,0.08,97;
204800,0.042924,0.000730,0.041074,0.07,0.01,0.08,98;
204800,0.042789,0.000712,0.041587,0.06,0.02,0.08,98;
204800,0.042858,0.000716,0.041365,0.07,0.01,0.08,98;
204800,0.042916,0.000705,0.041645,0.07,0.01,0.08,98;
204800,0.043278,0.000705,0.042035,0.06,0.01,0.08,98;
204800,0.043092,0.000709,0.041797,0.06,0.02,0.08,98;
204800,0.042511,0.000705,0.042148,0.06,0.01,0.08,98;
204800,0.042704,0.000719,0.041307,0.07,0.01,0.08,98;
204800,0.042684,0.000659,0.042237,0.07,0.00,0.08,98;
204800,0.042929,0.000727,0.042244,0.07,0.00,0.08,98;
204800,0.042874,0.000641,0.041431,0.08,0.00,0.08,98;
204800,0.042729,0.000709,0.041604,0.07,0.01,0.08,98;
204800,0.043116,0.000698,0.041614,0.07,0.01,0.08,98;
204800,0.042370,0.000700,0.041784,0.06,0.02,0.08,98;
204800,0.042844,0.000709,0.041219,0.07,0.01,0.08,98;
204800,0.043698,0.000713,0.041634,0.07,0.01,0.08,98;
204800,0.042263,0.000749,0.042067,0.06,0.01,0.08,98;
204800,0.043111,0.000705,0.042552,0.07,0.01,0.08,97;
204800,0.042836,0.000719,0.041736,0.07,0.01,0.08,98;
204800,0.042645,0.000739,0.041811,0.07,0.00,0.08,100;
204800,0.042594,0.000737,0.041410,0.07,0.01,0.08,98;
204800,0.043268,0.000740,0.042285,0.07,0.01,0.08,98;
204800,0.042620,0.000698,0.041440,0.07,0.01,0.08,98;
204800,0.042528,0.000779,0.041579,0.07,0.01,0.08,98;
204800,0.042821,0.000721,0.042215,0.06,0.01,0.08,98;
204800,0.043113,0.000712,0.042079,0.06,0.02,0.08,98;
204800,0.042792,0.000739,0.041802,0.08,0.00,0.08,98;
204800,0.043210,0.000765,0.042409,0.07,0.01,0.08,97;
204800,0.042745,0.000696,0.041225,0.08,0.00,0.08,100;
204800,0.043070,0.000713,0.041455,0.06,0.02,0.08,100;
204800,0.043032,0.000709,0.041731,0.06,0.01,0.08,98;
204800,0.042867,0.000713,0.041489,0.06,0.02,0.08,98;
204800,0.042622,0.000692,0.042313,0.07,0.01,0.08,98;
204800,0.042224,0.000739,0.042791,0.05,0.02,0.08,100;
204800,0.042803,0.000670,0.042157,0.07,0.01,0.08,98;
204800,0.042495,0.000792,0.041826,0.08,0.00,0.08,98;
