verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
25088,0.035776,0.000382,0.089720,0.007190,0.006616,0.10,0.04,0.15,97;
25088,0.034846,0.000287,0.089756,0.007890,0.007405,0.10,0.04,0.15,97;
25088,0.035743,0.000274,0.089828,0.007560,0.006661,0.10,0.04,0.17,88;
25088,0.036683,0.000264,0.089912,0.007072,0.006465,0.10,0.04,0.17,85;
25088,0.035148,0.000277,0.089845,0.007375,0.007000,0.10,0.04,0.17,88;
25088,0.034222,0.000291,0.089904,0.008066,0.007513,0.09,0.05,0.17,86;
25088,0.044319,0.000393,0.089856,0.007497,0.006788,0.10,0.05,0.16,98;
25088,0.034831,0.000375,0.089829,0.007941,0.007310,0.10,0.04,0.15,98;
25088,0.035168,0.000281,0.089901,0.007375,0.006823,0.11,0.03,0.15,97;
25088,0.034557,0.000289,0.089870,0.007687,0.007270,0.11,0.03,0.15,97;
25088,0.035400,0.000299,0.089819,0.007475,0.007202,0.11,0.03,0.17,86;
25088,0.035564,0.000273,0.089783,0.007178,0.006548,0.11,0.03,0.15,98;
25088,0.036280,0.000401,0.089694,0.007687,0.007440,0.12,0.03,0.17,88;
25088,0.037544,0.000286,0.089788,0.007907,0.007425,0.11,0.04,0.15,98;
25088,0.039225,0.000258,0.089861,0.007127,0.006550,0.09,0.05,0.17,88;
25088,0.038151,0.000265,0.089799,0.007099,0.006639,0.10,0.05,0.17,87;
25088,0.034807,0.000323,0.089689,0.007614,0.007390,0.09,0.05,0.15,96;
25088,0.035282,0.000363,0.089841,0.007077,0.006606,0.10,0.04,0.15,98;
25088,0.046668,0.000272,0.089836,0.007225,0.006634,0.11,0.04,0.16,98;
25088,0.035084,0.000336,0.089656,0.007658,0.007508,0.11,0.03,0.16,93;
25088,0.036015,0.000424,0.089868,0.007962,0.007391,0.10,0.04,0.17,87;
25088,0.035117,0.000306,0.089654,0.007137,0.006697,0.11,0.03,0.15,97;
25088,0.035841,0.000371,0.089830,0.007226,0.006586,0.11,0.04,0.17,88;
25088,0.035415,0.000288,0.089888,0.007980,0.007302,0.12,0.02,0.17,88;
25088,0.035569,0.000263,0.089903,0.007173,0.006345,0.10,0.04,0.15,98;
