vertices,init,destroy,tarjan,user,system,elapsed,pCPU
819200,0.171462,0.002507,0.166899,0.28,0.05,0.34,100;
819200,0.171951,0.002371,0.166031,0.28,0.06,0.34,100;
819200,0.173269,0.002549,0.167853,0.28,0.06,0.34,99;
819200,0.171987,0.002470,0.166512,0.29,0.04,0.34,99;
819200,0.174067,0.002473,0.167263,0.27,0.07,0.34,99;
819200,0.172711,0.002529,0.166662,0.31,0.03,0.34,99;
819200,0.172252,0.002533,0.165797,0.29,0.04,0.34,100;
819200,0.172100,0.002391,0.166369,0.28,0.06,0.34,99;
819200,0.173634,0.002665,0.166161,0.31,0.03,0.34,99;
819200,0.173989,0.002526,0.166926,0.29,0.04,0.34,99;
819200,0.174142,0.002483,0.168355,0.30,0.04,0.34,99;
819200,0.173074,0.002544,0.166868,0.29,0.04,0.34,99;
819200,0.172749,0.002501,0.166403,0.28,0.06,0.34,100;
819200,0.173729,0.002432,0.167327,0.30,0.03,0.34,99;
819200,0.175625,0.002425,0.167643,0.28,0.06,0.34,100;
819200,0.172563,0.002380,0.166605,0.29,0.04,0.34,99;
819200,0.170725,0.002452,0.165005,0.27,0.06,0.34,99;
819200,0.171942,0.002442,0.166590,0.30,0.04,0.34,99;
819200,0.172438,0.002432,0.166234,0.32,0.02,0.34,100;
819200,0.170596,0.002375,0.166053,0.28,0.05,0.34,99;
819200,0.172671,0.002407,0.166366,0.30,0.04,0.34,100;
819200,0.171517,0.002488,0.166545,0.27,0.06,0.34,100;
819200,0.174203,0.002536,0.169889,0.29,0.05,0.35,99;
819200,0.170955,0.002540,0.166386,0.29,0.04,0.34,99;
819200,0.171754,0.002492,0.166254,0.27,0.06,0.34,100;
819200,0.174620,0.002472,0.168513,0.30,0.04,0.34,100;
819200,0.171239,0.002474,0.166908,0.26,0.07,0.34,100;
819200,0.174164,0.002478,0.166605,0.28,0.05,0.34,99;
819200,0.172511,0.002339,0.166811,0.26,0.08,0.34,100;
819200,0.173001,0.002559,0.165915,0.28,0.06,0.34,100;
819200,0.173072,0.002465,0.163903,0.26,0.07,0.34,99;
819200,0.171324,0.002361,0.166505,0.28,0.05,0.34,100;
819200,0.173395,0.002452,0.167041,0.28,0.06,0.34,99;
819200,0.168916,0.002338,0.163190,0.29,0.04,0.33,100;
819200,0.172196,0.002535,0.167157,0.28,0.05,0.34,99;
819200,0.172594,0.002506,0.166311,0.27,0.07,0.34,100;
819200,0.173338,0.002439,0.166104,0.28,0.06,0.34,99;
819200,0.172329,0.002417,0.169986,0.31,0.03,0.34,100;
819200,0.170554,0.002334,0.164530,0.28,0.05,0.34,99;
819200,0.173009,0.002464,0.167559,0.26,0.07,0.34,99;
819200,0.171301,0.002539,0.166580,0.29,0.04,0.34,99;
819200,0.172854,0.002604,0.166624,0.31,0.03,0.34,99;
819200,0.168618,0.002352,0.162661,0.28,0.05,0.33,100;
819200,0.172112,0.002327,0.164636,0.28,0.05,0.34,99;
819200,0.169728,0.002391,0.163505,0.28,0.05,0.33,99;
819200,0.171556,0.002397,0.164023,0.28,0.05,0.34,99;
819200,0.171853,0.002524,0.166879,0.27,0.06,0.34,99;
819200,0.172433,0.002370,0.166648,0.28,0.05,0.34,100;
819200,0.173497,0.002418,0.165875,0.29,0.05,0.34,99;
819200,0.171388,0.002526,0.166497,0.30,0.04,0.34,100;
819200,0.172314,0.002410,0.166006,0.26,0.07,0.34,100;
819200,0.172500,0.002446,0.167822,0.29,0.04,0.34,100;
819200,0.172966,0.002419,0.166492,0.28,0.06,0.34,99;
819200,0.172018,0.002368,0.167000,0.29,0.05,0.34,100;
819200,0.172237,0.002484,0.167884,0.27,0.07,0.34,99;
819200,0.173797,0.002464,0.167427,0.28,0.06,0.34,99;
819200,0.173094,0.002304,0.167962,0.27,0.06,0.34,99;
819200,0.173533,0.002544,0.167673,0.27,0.06,0.34,99;
819200,0.172140,0.002324,0.167287,0.28,0.06,0.34,99;
819200,0.170322,0.002475,0.164103,0.26,0.07,0.34,99;
819200,0.172556,0.002432,0.167245,0.27,0.07,0.34,99;
819200,0.171778,0.002359,0.169023,0.29,0.05,0.34,99;
819200,0.172009,0.002250,0.164386,0.28,0.06,0.34,100;
819200,0.171889,0.002556,0.166612,0.29,0.05,0.34,99;
819200,0.171777,0.002543,0.165944,0.29,0.04,0.34,99;
819200,0.171636,0.002366,0.164837,0.28,0.05,0.34,99;
819200,0.172903,0.002422,0.166210,0.28,0.06,0.34,100;
819200,0.171985,0.002636,0.166297,0.28,0.06,0.34,99;
819200,0.174065,0.002459,0.168172,0.30,0.04,0.34,99;
819200,0.170833,0.002533,0.164441,0.27,0.06,0.34,100;
819200,0.173192,0.002646,0.166060,0.28,0.06,0.34,99;
819200,0.169354,0.002465,0.164156,0.27,0.05,0.34,99;
819200,0.172443,0.002471,0.164553,0.26,0.07,0.34,99;
819200,0.173013,0.002573,0.167892,0.27,0.06,0.34,99;
819200,0.170646,0.002360,0.163271,0.29,0.04,0.34,100;
819200,0.172874,0.002285,0.164642,0.27,0.06,0.34,100;
819200,0.170960,0.002512,0.165507,0.28,0.05,0.34,99;
819200,0.173250,0.002535,0.166105,0.30,0.04,0.34,99;
819200,0.173540,0.002313,0.166242,0.29,0.04,0.34,99;
819200,0.172417,0.002599,0.166233,0.28,0.06,0.34,99;
819200,0.174198,0.002434,0.166933,0.28,0.06,0.34,99;
819200,0.172116,0.002394,0.165277,0.27,0.06,0.34,99;
819200,0.170816,0.002368,0.164639,0.30,0.04,0.34,100;
819200,0.172023,0.002519,0.167168,0.30,0.04,0.34,100;
819200,0.173329,0.002488,0.167000,0.29,0.05,0.34,99;
819200,0.172530,0.002346,0.165811,0.29,0.04,0.34,100;
819200,0.173736,0.002403,0.166913,0.29,0.05,0.34,99;
819200,0.173545,0.002529,0.167081,0.29,0.05,0.34,99;
819200,0.172357,0.002445,0.165855,0.30,0.04,0.34,100;
819200,0.172313,0.002487,0.166405,0.28,0.05,0.34,99;
819200,0.172097,0.002538,0.165834,0.28,0.05,0.34,100;
819200,0.171887,0.002307,0.164675,0.29,0.04,0.34,99;
819200,0.171310,0.002288,0.164806,0.29,0.04,0.34,99;
819200,0.174540,0.002600,0.168031,0.30,0.04,0.34,100;
819200,0.169501,0.002397,0.163885,0.29,0.04,0.33,99;
819200,0.176897,0.002575,0.166582,0.28,0.06,0.35,99;
819200,0.173110,0.002475,0.166723,0.29,0.05,0.34,99;
819200,0.174005,0.002530,0.165220,0.29,0.04,0.34,100;
819200,0.171451,0.002361,0.166431,0.29,0.05,0.34,100;
819200,0.174033,0.002628,0.166969,0.28,0.06,0.34,99;
