Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
51200,0.017246,0.141737,0.008998,0.007332,0.29,0.13,1.01,42;
51200,0.017318,0.140496,0.008704,0.007411,0.29,0.14,0.71,60;
51200,0.012162,0.150437,0.007426,0.004902,0.30,0.13,0.78,55;
51200,0.017357,0.170485,0.009537,0.007420,0.32,0.15,0.77,61;
51200,0.017003,0.165581,0.010055,0.007493,0.31,0.17,3.30,14;
51200,0.012438,0.150198,0.007701,0.005124,0.28,0.15,0.76,57;
51200,0.011989,0.150816,0.007659,0.004966,0.30,0.13,0.71,60;
51200,0.017371,0.180731,0.009994,0.007452,0.37,0.19,0.91,62;
51200,0.017168,0.140937,0.009206,0.007537,0.28,0.14,0.69,61;
51200,0.012131,0.151018,0.007543,0.004835,0.28,0.14,0.72,59;
51200,0.011966,0.151623,0.007415,0.004849,0.31,0.12,0.71,61;
51200,0.017449,0.136056,0.009275,0.007272,0.25,0.16,0.70,59;
51200,0.017128,0.153197,0.009472,0.007507,0.30,0.15,0.72,62;
51200,0.017267,0.141290,0.008625,0.007441,0.26,0.19,0.83,54;
51200,0.017289,0.145352,0.009025,0.007317,0.30,0.12,0.78,55;
51200,0.017206,0.137952,0.008816,0.007317,0.30,0.11,0.80,52;
51200,0.012006,0.149925,0.007406,0.004916,0.28,0.14,0.71,60;
51200,0.017231,0.157141,0.009725,0.007630,0.33,0.14,0.72,64;
51200,0.012074,0.147320,0.007704,0.004919,0.30,0.11,0.70,59;
51200,0.012354,0.155406,0.006907,0.004953,0.34,0.10,0.71,61;
51200,0.017164,0.159612,0.009805,0.007619,0.34,0.13,0.72,66;
51200,0.017462,0.139212,0.008888,0.007478,0.29,0.13,0.89,47;
51200,0.017564,0.160717,0.009308,0.007584,0.33,0.12,0.73,63;
51200,0.011572,0.147756,0.008059,0.004964,0.30,0.13,0.79,53;
51200,0.012257,0.154768,0.007749,0.005038,0.31,0.13,0.72,61;
