Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
1000000,0,0.104302,0.000000,0.000000,0.000000,0.000195,0.001912,0.001586,0.000514,0.15,0.18,0.80,42;
1000000,0,0.104404,0.000000,0.000000,0.000000,0.000187,0.001915,0.001584,0.000514,0.22,0.14,0.81,44;
1000000,0,0.105450,0.000000,0.000000,0.000000,0.000199,0.001910,0.001586,0.000536,0.18,0.17,0.81,44;
1000000,0,0.065159,0.000000,0.000000,0.000000,0.000144,0.001880,0.000809,0.000406,0.17,0.09,2.97,8;
1000000,0,0.113504,0.000000,0.000000,0.000000,0.000195,0.001912,0.001586,0.000525,0.21,0.16,1.11,34;
1000000,0,0.109743,0.000000,0.000000,0.000000,0.000184,0.001921,0.001584,0.000522,0.18,0.16,0.81,43;
1000000,0,0.107381,0.000000,0.000000,0.000000,0.000164,0.001914,0.001584,0.000628,0.19,0.15,0.76,45;
1000000,0,0.053940,0.000000,0.000000,0.000000,0.000112,0.001874,0.000844,0.000459,0.13,0.10,0.65,36;
1000000,0,0.105685,0.000001,0.000000,0.000000,0.000178,0.001910,0.001589,0.000541,0.19,0.17,0.82,45;
1000000,0,0.054274,0.000000,0.000000,0.000000,0.000141,0.001878,0.000807,0.000405,0.14,0.09,0.70,33;
1000000,0,0.106690,0.000001,0.000000,0.000000,0.000179,0.001913,0.001588,0.000483,0.16,0.19,0.82,43;
1000000,0,0.054974,0.000000,0.000000,0.000000,0.000149,0.001878,0.000826,0.000379,0.13,0.10,0.70,33;
1000000,0,0.107242,0.000000,0.000000,0.000000,0.000189,0.001915,0.001584,0.000536,0.14,0.18,0.82,40;
1000000,0,0.105950,0.000001,0.000000,0.000000,0.000215,0.001918,0.001589,0.000553,0.19,0.17,0.81,44;
1000000,0,0.054129,0.000000,0.000000,0.000000,0.000149,0.001883,0.000806,0.000362,0.13,0.10,0.70,33;
1000000,0,0.113693,0.000000,0.000000,0.000000,0.000157,0.001910,0.001587,0.000512,0.17,0.19,0.92,40;
1000000,0,0.102753,0.000000,0.000000,0.000000,0.000167,0.001912,0.001584,0.000529,0.18,0.15,0.75,45;
1000000,0,0.110468,0.000000,0.000000,0.000000,0.000190,0.001912,0.001592,0.000516,0.20,0.17,0.77,48;
1000000,0,0.059003,0.000000,0.000000,0.000000,0.000143,0.001883,0.000823,0.000365,0.15,0.10,0.71,35;
1000000,0,0.054340,0.000001,0.000000,0.000000,0.000150,0.001875,0.000822,0.000371,0.13,0.09,0.70,32;
1000000,0,0.054870,0.000000,0.000000,0.000000,0.000120,0.001879,0.000824,0.000374,0.12,0.11,0.61,38;
1000000,0,0.104349,0.000000,0.000000,0.000000,0.000162,0.001904,0.001584,0.000478,0.18,0.17,0.82,44;
1000000,0,0.104914,0.000000,0.000000,0.000000,0.000204,0.001910,0.001588,0.000523,0.19,0.15,0.81,42;
1000000,0,0.073020,0.000000,0.000000,0.000000,0.000141,0.001884,0.000824,0.000372,0.14,0.14,2.97,9;
1000000,0,0.103893,0.000000,0.000000,0.000000,0.000191,0.001912,0.001584,0.000508,0.18,0.15,1.11,30;
