Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
1000000,0,0.104019,0.000001,0.000000,0.000000,0.000102,0.001908,0.001584,0.000515,0.21,0.08,0.40,73;
1000000,0,0.060103,0.000000,0.000000,0.000000,0.000074,0.001879,0.000823,0.000432,0.14,0.06,0.35,58;
1000000,0,0.104036,0.000000,0.000000,0.000000,0.000107,0.001909,0.001587,0.000527,0.20,0.10,0.40,74;
1000000,0,0.058370,0.000000,0.000000,0.000000,0.000072,0.001877,0.000824,0.000366,0.13,0.07,0.36,56;
1000000,0,0.102609,0.000000,0.000000,0.000000,0.000101,0.001918,0.001583,0.000489,0.18,0.11,0.40,72;
1000000,0,0.055197,0.000000,0.000000,0.000000,0.000073,0.001877,0.000828,0.000392,0.13,0.07,0.35,57;
1000000,0,0.054787,0.000000,0.000000,0.000000,0.000080,0.001879,0.000823,0.000363,0.14,0.05,0.35,56;
1000000,0,0.099635,0.000000,0.000000,0.000000,0.000103,0.001890,0.000823,0.000381,0.18,0.10,0.39,72;
1000000,0,0.056036,0.000000,0.000000,0.000000,0.000074,0.001874,0.000827,0.000367,0.15,0.07,0.38,57;
1000000,0,0.101571,0.000000,0.000000,0.000000,0.000102,0.001912,0.001592,0.000513,0.19,0.11,0.42,71;
1000000,0,0.102577,0.000000,0.000000,0.000000,0.000108,0.001916,0.001583,0.000492,0.19,0.10,0.41,72;
1000000,0,0.102691,0.000000,0.000000,0.000000,0.000101,0.001907,0.001590,0.000519,0.19,0.11,0.41,72;
1000000,0,0.054678,0.000001,0.000000,0.000000,0.000077,0.001875,0.000824,0.000372,0.12,0.08,0.36,55;
1000000,0,0.064867,0.000000,0.000000,0.000000,0.000102,0.001877,0.000821,0.000395,0.12,0.09,3.36,6;
1000000,0,0.054827,0.000000,0.000000,0.000000,0.000073,0.001870,0.000836,0.000368,0.15,0.06,1.03,21;
1000000,0,0.054313,0.000000,0.000000,0.000000,0.000074,0.001880,0.000830,0.000391,0.13,0.06,0.35,55;
1000000,0,0.056617,0.000000,0.000000,0.000000,0.000104,0.001921,0.001583,0.000614,0.15,0.07,0.38,58;
1000000,0,0.103956,0.000000,0.000000,0.000000,0.000102,0.001911,0.001588,0.000518,0.20,0.10,0.41,73;
1000000,0,0.103987,0.000000,0.000000,0.000000,0.000104,0.001911,0.001584,0.000478,0.20,0.09,0.40,74;
1000000,0,0.098761,0.000000,0.000000,0.000000,0.000102,0.001912,0.001583,0.000515,0.19,0.09,0.41,71;
1000000,0,0.102892,0.000000,0.000000,0.000000,0.000108,0.001914,0.001587,0.000512,0.18,0.11,0.41,72;
1000000,0,0.103019,0.000000,0.000000,0.000000,0.000101,0.001911,0.001587,0.000519,0.18,0.11,0.41,72;
1000000,0,0.092619,0.000000,0.000000,0.000000,0.000103,0.001879,0.000823,0.000396,0.20,0.09,0.42,70;
1000000,0,0.105074,0.000001,0.000000,0.000000,0.000109,0.001914,0.001584,0.000516,0.18,0.12,0.42,73;
1000000,0,0.110533,0.000000,0.000000,0.000000,0.000104,0.001917,0.001583,0.000503,0.20,0.11,0.42,75;
