Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
1000000,0,0.104367,0.000001,0.000000,0.000000,0.000353,0.001910,0.001641,0.000569,0.42,0.22,0.85,76;
1000000,0,0.054831,0.000001,0.000000,0.000000,0.000304,0.001877,0.000836,0.000676,0.19,0.14,0.77,44;
1000000,0,0.058406,0.000001,0.000000,0.000000,0.000237,0.001875,0.000828,0.000364,0.19,0.16,0.71,50;
1000000,0,0.058101,0.000001,0.000000,0.000000,0.000272,0.001876,0.000810,0.000363,0.20,0.14,0.71,49;
1000000,0,0.106298,0.000001,0.000000,0.000000,0.000374,0.001916,0.001667,0.000584,0.28,0.22,0.76,67;
1000000,0,0.054807,0.000000,0.000000,0.000000,0.000316,0.001876,0.000824,0.000370,0.26,0.12,0.67,57;
1000000,0,0.054784,0.000000,0.000000,0.000000,0.000251,0.001876,0.000829,0.000425,0.25,0.12,0.71,54;
1000000,0,0.065366,0.000000,0.000000,0.000000,0.000272,0.001876,0.000827,0.000363,0.25,0.14,3.25,12;
1000000,0,0.058566,0.000000,0.000000,0.000000,0.000296,0.001873,0.000832,0.000372,0.27,0.14,0.81,50;
1000000,0,0.104992,0.000001,0.000000,0.000000,0.000333,0.001916,0.001617,0.000565,0.44,0.20,0.82,78;
1000000,0,0.104895,0.000000,0.000000,0.000000,0.000393,0.001920,0.001584,0.000565,0.43,0.20,0.81,77;
1000000,0,0.105458,0.000001,0.000000,0.000000,0.000344,0.001909,0.001584,0.000481,0.46,0.17,0.81,78;
1000000,0,0.057146,0.000001,0.000000,0.000000,0.000299,0.001879,0.000839,0.000372,0.23,0.12,0.69,52;
1000000,0,0.107927,0.000000,0.000000,0.000000,0.000374,0.001908,0.001587,0.000577,0.31,0.20,0.77,66;
1000000,0,0.053855,0.000000,0.000000,0.000000,0.000260,0.001877,0.000812,0.000368,0.19,0.15,0.65,53;
1000000,0,0.055047,0.000000,0.000000,0.000000,0.000310,0.001879,0.000843,0.000368,0.21,0.13,0.71,49;
1000000,0,0.104396,0.000000,0.000000,0.000000,0.000306,0.001913,0.001583,0.000493,0.32,0.21,0.78,69;
1000000,0,0.054728,0.000000,0.000000,0.000000,0.000297,0.001879,0.000824,0.000371,0.20,0.14,0.64,53;
1000000,0,0.104956,0.000000,0.000000,0.000000,0.000385,0.001910,0.001586,0.000561,0.35,0.18,0.78,69;
1000000,0,0.058272,0.000000,0.000000,0.000000,0.000236,0.001879,0.000824,0.000365,0.25,0.14,0.66,60;
1000000,0,0.060024,0.000000,0.000000,0.000000,0.000201,0.001876,0.000833,0.000447,0.21,0.15,0.69,53;
1000000,0,0.054965,0.000000,0.000000,0.000000,0.000341,0.001879,0.000829,0.000350,0.27,0.12,0.72,54;
1000000,0,0.054920,0.000000,0.000000,0.000000,0.000263,0.001882,0.000823,0.000436,0.21,0.15,0.70,53;
1000000,0,0.055438,0.000000,0.000000,0.000000,0.000264,0.001877,0.000825,0.000369,0.25,0.10,0.70,50;
1000000,0,0.104775,0.000000,0.000000,0.000000,0.000350,0.001915,0.001583,0.000562,0.42,0.22,0.83,77;
