Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
204800,100352,0.055661,0.365955,0.020470,0.022386,0.367478,1.359405,0.028914,0.001183,4.25,1.49,2.78,206;
204800,100352,0.035365,0.820993,0.020445,0.022235,0.823148,1.348540,0.029264,0.001523,5.38,2.12,3.39,220;
204800,100352,0.053134,0.492306,0.020503,0.023381,0.493790,1.391822,0.028025,0.001287,4.74,1.84,3.19,206;
204800,100352,0.095667,0.462213,0.025926,0.031370,0.463994,1.385429,0.041585,0.001096,4.65,1.64,2.68,235;
204800,100352,0.048821,0.388960,0.019823,0.024174,0.390488,1.391408,0.029656,0.001097,4.47,1.37,4.21,138;
204800,100352,0.088459,0.455806,0.024669,0.030908,0.457531,1.386950,0.041878,0.001231,4.65,1.65,2.98,210;
204800,100352,0.051914,0.979062,0.019478,0.022659,0.980529,1.377013,0.028901,0.001314,5.78,2.25,3.49,229;
204800,100352,0.081236,0.431403,0.024728,0.030944,0.433169,1.389936,0.041488,0.001180,4.54,1.71,2.88,216;
204800,100352,0.089914,0.925549,0.027562,0.031380,0.927346,1.366895,0.041798,0.001155,5.78,2.13,3.50,226;
204800,100352,0.053981,0.429546,0.020869,0.022796,0.431117,1.376683,0.028935,0.001325,4.40,1.64,4.11,146;
204800,100352,0.047753,1.097151,0.019557,0.022636,1.099225,1.393942,0.029540,0.001231,6.27,2.30,3.70,231;
204800,100352,0.044805,0.705114,0.020390,0.024543,0.706768,1.400143,0.031221,0.001300,5.27,1.95,3.29,219;
204800,100352,0.046957,1.050457,0.021030,0.022647,1.052000,1.370120,0.029585,0.001213,5.75,2.44,3.39,241;
204800,100352,0.093524,0.441597,0.020921,0.022247,0.443578,1.358864,0.028851,0.001121,4.61,1.64,5.85,106;
204800,100352,0.095064,0.433252,0.024978,0.031048,0.435034,1.396548,0.041906,0.001146,4.60,1.65,2.88,217;
204800,100352,0.086253,0.494209,0.026413,0.030941,0.496072,1.369027,0.041829,0.001224,4.70,1.71,2.98,214;
204800,100352,0.055955,0.746410,0.020750,0.022770,0.748441,1.378864,0.029536,0.001309,5.56,1.98,3.60,209;
204800,100352,0.060725,0.544644,0.019534,0.022155,0.546587,1.365860,0.029392,0.001140,4.80,1.92,3.09,217;
204800,100352,0.058221,0.559860,0.026596,0.030712,0.561589,1.384154,0.031501,0.001137,4.98,1.80,4.52,150;
204800,100352,0.084014,0.460835,0.026810,0.031132,0.462535,1.404443,0.041847,0.001171,4.65,1.65,2.68,235;
204800,100352,0.044914,0.462164,0.019378,0.022676,0.463581,1.359544,0.029194,0.001252,4.43,1.57,2.68,223;
204800,100352,0.042782,0.535100,0.021388,0.022750,0.536619,1.380376,0.029554,0.001262,5.00,1.69,3.09,216;
204800,100352,0.101802,1.049458,0.025391,0.030919,1.051228,1.363851,0.042428,0.001165,6.11,2.37,3.60,235;
204800,100352,0.044157,1.045773,0.020777,0.023149,1.047766,1.377023,0.030284,0.001313,5.79,2.42,3.70,221;
204800,100352,0.101489,0.647291,0.026415,0.031022,0.649001,1.350298,0.041568,0.001145,5.32,1.95,3.50,207;
