Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
204800,100352,0.043304,0.626682,0.020168,0.020506,0.628338,1.396043,0.027799,0.001238,3.40,0.91,2.88,149;
204800,100352,0.093605,0.587515,0.024649,0.029216,0.589088,1.340566,0.042722,0.001076,3.28,0.99,2.88,148;
204800,100352,0.046317,0.673017,0.020295,0.021011,0.674940,1.385464,0.028967,0.001089,3.46,0.93,2.99,147;
204800,100352,0.088045,0.461736,0.024965,0.028983,0.463324,1.367877,0.042216,0.001066,3.14,0.90,4.93,82;
204800,100352,0.085192,0.448578,0.025893,0.028838,0.450165,1.397618,0.042139,0.001150,3.26,0.82,2.88,141;
204800,100352,0.083931,0.479845,0.025897,0.029285,0.481423,1.380459,0.041941,0.001074,3.30,0.79,2.88,141;
204800,100352,0.046852,0.643008,0.021294,0.020997,0.644545,1.355464,0.028172,0.001338,3.32,0.99,2.88,149;
204800,100352,0.088293,0.439482,0.024982,0.029592,0.441017,1.399212,0.042177,0.001098,3.20,0.88,2.88,141;
204800,100352,0.052925,0.376964,0.019232,0.021574,0.378427,1.393798,0.028448,0.001454,2.97,0.88,4.11,93;
204800,100352,0.084275,0.473008,0.025091,0.029101,0.474672,1.371127,0.041317,0.001101,3.13,0.95,2.88,141;
204800,100352,0.077467,0.532385,0.026343,0.029551,0.534162,1.347165,0.043303,0.001239,3.23,0.91,2.78,149;
204800,100352,0.083133,0.710033,0.026921,0.028909,0.711634,1.360544,0.041783,0.001131,3.47,1.07,2.98,152;
204800,100352,0.085302,0.479148,0.024628,0.029273,0.480738,1.371478,0.041402,0.001051,3.19,0.88,2.85,142;
204800,100352,0.101392,0.587605,0.025173,0.029441,0.589179,1.377907,0.042095,0.001093,3.33,1.02,4.45,98;
204800,100352,0.043002,0.657579,0.020453,0.020598,0.659074,1.400964,0.027941,0.001268,3.46,0.93,2.88,152;
204800,100352,0.035996,0.416285,0.021617,0.020853,0.417727,1.377635,0.028233,0.001152,3.07,0.77,2.68,143;
204800,100352,0.059842,0.623009,0.020348,0.021087,0.624546,1.367802,0.028976,0.001258,3.37,0.93,2.88,149;
204800,100352,0.043031,0.634452,0.019875,0.020987,0.635909,1.375299,0.030362,0.001243,3.36,0.96,2.88,149;
204800,100352,0.054094,0.601204,0.019739,0.021587,0.602574,1.375434,0.028463,0.001043,3.28,0.97,4.32,98;
204800,100352,0.043171,0.441210,0.021110,0.020845,0.442774,1.362045,0.028329,0.001143,3.03,0.87,2.68,145;
204800,100352,0.080273,0.431056,0.025206,0.029753,0.432667,1.386245,0.041047,0.001146,3.10,0.92,2.68,150;
204800,100352,0.041691,0.453991,0.021230,0.020998,0.455537,1.370356,0.028026,0.001116,3.11,0.83,2.68,147;
204800,100352,0.046483,0.721812,0.021484,0.021124,0.723338,1.387517,0.028162,0.001199,3.51,1.02,2.98,151;
204800,100352,0.044177,0.549379,0.020414,0.020691,0.550882,1.394128,0.028331,0.001197,3.29,0.88,4.42,94;
204800,100352,0.051262,0.423917,0.019976,0.020491,0.425446,1.400466,0.028015,0.001328,3.10,0.85,2.68,147;
