Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
204800,100352,0.048940,0.498534,0.021829,0.021224,0.500114,1.389350,0.028248,0.001422,3.24,0.84,2.78,147;
204800,100352,0.040814,0.626073,0.020072,0.020626,0.627648,1.403440,0.028631,0.001291,3.38,0.96,3.09,140;
204800,100352,0.098793,0.632691,0.025068,0.029338,0.634316,1.357347,0.042666,0.001143,3.48,0.96,5.03,88;
204800,100352,0.084684,0.601796,0.025794,0.029489,0.603349,1.403135,0.041836,0.001125,3.37,1.03,2.88,152;
204800,100352,0.101284,0.447998,0.025012,0.029040,0.449566,1.391317,0.041717,0.001095,3.23,0.86,2.97,137;
204800,100352,0.083751,0.490943,0.026108,0.028414,0.492517,1.376528,0.042123,0.001119,3.22,0.90,3.00,137;
204800,100352,0.087307,0.439211,0.025574,0.029257,0.440819,1.392490,0.041999,0.001223,3.12,0.95,5.44,74;
204800,100352,0.050504,0.459722,0.021224,0.020869,0.461669,1.398168,0.027950,0.001377,3.15,0.85,2.78,143;
204800,100352,0.044064,0.451857,0.019966,0.020690,0.453306,1.373541,0.028556,0.001180,3.14,0.78,2.68,146;
204800,100352,0.052733,0.698048,0.020614,0.020926,0.699683,1.399530,0.029058,0.001349,3.49,1.01,2.98,150;
204800,100352,0.048858,0.629964,0.019942,0.020779,0.631560,1.386347,0.028681,0.001333,3.39,0.92,3.09,139;
204800,100352,0.048477,0.397357,0.019415,0.021164,0.398736,1.408965,0.028851,0.001051,3.16,0.73,4.31,90;
204800,100352,0.090411,0.459308,0.025076,0.029743,0.460919,1.390826,0.040179,0.001197,3.21,0.88,2.88,142;
204800,100352,0.084842,0.595941,0.025336,0.029320,0.597482,1.398667,0.042729,0.001153,3.31,1.07,3.19,137;
204800,100352,0.084328,0.587560,0.024583,0.029592,0.589117,1.394158,0.042969,0.001164,3.37,1.01,2.88,152;
204800,100352,0.091641,0.617998,0.025627,0.029340,0.619596,1.380408,0.042404,0.001146,3.40,1.02,2.88,153;
204800,100352,0.053370,0.582616,0.019665,0.021016,0.583977,1.393376,0.028801,0.001136,3.26,0.98,4.32,98;
204800,100352,0.082670,0.592370,0.025438,0.028922,0.593973,1.392019,0.041504,0.001143,3.32,1.02,2.91,149;
204800,100352,0.046908,0.450874,0.019778,0.020770,0.452923,1.377632,0.028478,0.001315,3.14,0.80,2.65,149;
204800,100352,0.102187,0.587462,0.024868,0.029157,0.589067,1.394613,0.041863,0.001141,3.40,1.00,3.09,142;
204800,100352,0.085412,0.479278,0.024844,0.029367,0.480927,1.401905,0.043322,0.001071,3.17,0.98,5.24,79;
204800,100352,0.048094,0.475787,0.020601,0.020799,0.477379,1.392439,0.028497,0.001234,3.21,0.82,2.78,144;
204800,100352,0.084231,0.505139,0.024961,0.029577,0.506740,1.391089,0.041346,0.001095,3.21,0.97,2.88,144;
204800,100352,0.090071,0.686533,0.025177,0.028871,0.688102,1.384716,0.040786,0.001068,3.51,1.05,2.98,152;
204800,100352,0.085903,0.450142,0.024970,0.029689,0.451688,1.400229,0.041729,0.001168,3.14,0.94,2.88,141;
