verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.038531,0.000244,1.062823,0.026912,0.037156,1.11,0.05,1.19,98;
71094,0.037842,0.000249,1.058446,0.027073,0.037905,1.12,0.04,1.19,97;
71094,0.040047,0.000250,1.065362,0.027767,0.037847,1.13,0.05,1.20,97;
71094,0.037762,0.000249,1.059156,0.025713,0.036467,1.13,0.03,1.19,97;
71094,0.036962,0.000251,1.055721,0.027163,0.037873,1.13,0.03,1.19,97;
71094,0.040970,0.000247,1.060582,0.026098,0.036297,1.14,0.03,1.19,98;
71094,0.036654,0.000240,1.056897,0.027223,0.037806,1.11,0.05,1.20,97;
71094,0.039502,0.000247,1.066463,0.026250,0.036623,1.12,0.05,1.20,98;
71094,0.039803,0.000244,1.058783,0.026848,0.036456,1.13,0.03,1.20,97;
71094,0.042706,0.000250,1.062906,0.025787,0.036086,1.13,0.05,1.20,98;
71094,0.039779,0.000247,1.059743,0.026941,0.038253,1.13,0.04,1.19,98;
71094,0.038303,0.000244,1.060824,0.027343,0.038177,1.13,0.04,1.19,98;
71094,0.044690,0.000246,1.057918,0.026249,0.036750,1.11,0.06,1.19,98;
71094,0.043123,0.000249,1.062964,0.026517,0.036520,1.13,0.05,1.20,98;
71094,0.040505,0.000244,1.060870,0.027230,0.037691,1.12,0.05,1.20,98;
71094,0.037525,0.000239,1.060561,0.026496,0.037204,1.13,0.03,1.20,97;
71094,0.044165,0.000244,1.063275,0.025425,0.036354,1.13,0.04,1.20,98;
71094,0.037667,0.000243,1.060384,0.025360,0.035695,1.13,0.03,1.19,98;
71094,0.039145,0.000246,1.064299,0.026670,0.038233,1.13,0.04,1.20,98;
71094,0.038897,0.000247,1.060549,0.025390,0.036429,1.12,0.04,1.19,98;
71094,0.039444,0.000240,1.062282,0.026681,0.036431,1.12,0.05,1.19,98;
71094,0.079628,0.000794,1.060304,0.037756,0.051909,1.14,0.09,1.26,98;
71094,0.038773,0.000249,1.060116,0.026428,0.037331,1.13,0.04,1.19,98;
71094,0.036983,0.000269,1.064272,0.026758,0.037554,1.13,0.03,1.20,98;
71094,0.039519,0.000245,1.066794,0.025570,0.036197,1.12,0.05,1.20,98;
71094,0.042486,0.000250,1.069751,0.026475,0.037428,1.13,0.05,1.20,98;
71094,0.036767,0.000247,1.066742,0.026556,0.037336,1.14,0.03,1.20,98;
71094,0.037631,0.000246,1.065190,0.026363,0.037080,1.14,0.03,1.19,98;
71094,0.044485,0.000239,1.065687,0.025564,0.036348,1.12,0.05,1.20,98;
71094,0.037918,0.001376,1.118305,0.277885,0.405789,1.77,0.15,1.95,98;
71094,0.314621,0.000250,1.095821,0.028487,0.036784,1.27,0.22,1.52,97;
71094,0.038299,0.000244,1.098831,0.025271,0.036074,1.17,0.04,1.23,98;
71094,0.039927,0.000249,1.095721,0.025372,0.035817,1.16,0.04,1.22,98;
71094,0.038626,0.000243,1.092793,0.025626,0.036040,1.15,0.05,1.22,98;
71094,0.041227,0.000245,1.099929,0.025903,0.037555,1.16,0.04,1.24,97;
71094,0.038753,0.000239,1.057734,0.026196,0.037841,1.13,0.03,1.19,98;
71094,0.039569,0.001094,1.058912,0.026267,0.038116,1.12,0.05,1.19,98;
71094,0.036712,0.000779,1.059547,0.026813,0.039217,1.14,0.03,1.20,97;
71094,0.041312,0.000220,1.058077,0.026134,0.037833,1.12,0.04,1.20,97;
71094,0.042034,0.000239,1.063158,0.026431,0.037707,1.12,0.05,1.20,98;
71094,0.038090,0.000260,1.059793,0.026261,0.037448,1.12,0.05,1.19,98;
71094,0.038861,0.000247,1.061821,0.026250,0.037151,1.13,0.04,1.20,98;
71094,0.044218,0.000236,1.062593,0.025383,0.036245,1.12,0.05,1.20,98;
71094,0.040022,0.000251,1.065286,0.026113,0.036960,1.12,0.05,1.20,98;
71094,0.038460,0.000259,1.063730,0.026464,0.037605,1.12,0.05,1.20,97;
71094,0.043099,0.000242,1.061430,0.026095,0.036942,1.14,0.04,1.20,98;
71094,0.039971,0.000234,1.062936,0.025528,0.036168,1.12,0.05,1.19,98;
71094,0.037785,0.000247,1.061659,0.027554,0.036543,1.13,0.04,1.19,98;
71094,0.038798,0.000245,1.065613,0.026657,0.037484,1.13,0.04,1.20,98;
71094,0.038850,0.000249,1.068080,0.026472,0.037349,1.12,0.05,1.20,98;
