vertices,init,destroy,tarjan,user,system,elapsed,pCPU
409600,0.086026,0.001266,0.084217,0.16,0.01,0.17,99;
409600,0.085157,0.001170,0.082789,0.13,0.03,0.17,99;
409600,0.086705,0.001200,0.084642,0.15,0.02,0.17,99;
409600,0.086230,0.001282,0.084476,0.14,0.03,0.17,100;
409600,0.087918,0.001259,0.084749,0.15,0.02,0.17,100;
409600,0.086716,0.001274,0.084648,0.14,0.02,0.17,99;
409600,0.085979,0.001135,0.084439,0.15,0.02,0.17,99;
409600,0.087151,0.001217,0.084587,0.15,0.02,0.17,99;
409600,0.086691,0.001166,0.084544,0.15,0.02,0.17,99;
409600,0.086187,0.001220,0.085148,0.14,0.02,0.17,99;
409600,0.086042,0.001310,0.084575,0.14,0.02,0.17,99;
409600,0.087291,0.001185,0.083494,0.15,0.01,0.17,99;
409600,0.086421,0.001107,0.084556,0.13,0.03,0.17,99;
409600,0.086428,0.001155,0.084158,0.14,0.03,0.17,99;
409600,0.086017,0.001261,0.084380,0.14,0.03,0.17,99;
409600,0.086776,0.001283,0.084852,0.14,0.03,0.17,99;
409600,0.086926,0.001245,0.084556,0.14,0.02,0.17,99;
409600,0.087091,0.001180,0.084605,0.13,0.03,0.17,99;
409600,0.086219,0.001218,0.084153,0.14,0.02,0.17,99;
409600,0.087289,0.001101,0.086034,0.16,0.01,0.17,99;
409600,0.087050,0.001320,0.084546,0.13,0.03,0.17,99;
409600,0.087029,0.001214,0.085044,0.14,0.02,0.17,99;
409600,0.085868,0.001199,0.082556,0.15,0.01,0.17,100;
409600,0.087053,0.001321,0.084608,0.15,0.01,0.17,99;
409600,0.087270,0.001145,0.084575,0.13,0.03,0.17,99;
409600,0.088411,0.001196,0.085153,0.14,0.03,0.17,99;
409600,0.085101,0.001105,0.082486,0.14,0.02,0.17,99;
409600,0.086129,0.001197,0.084607,0.12,0.04,0.17,99;
409600,0.086325,0.001280,0.083916,0.15,0.02,0.17,99;
409600,0.086480,0.001220,0.084595,0.15,0.02,0.17,99;
409600,0.086617,0.001270,0.084456,0.15,0.02,0.17,100;
409600,0.086310,0.001219,0.083670,0.14,0.02,0.17,100;
409600,0.086997,0.001152,0.084382,0.15,0.02,0.17,99;
409600,0.086939,0.001255,0.084361,0.14,0.03,0.17,99;
409600,0.086179,0.001310,0.084200,0.14,0.03,0.17,99;
409600,0.085927,0.001126,0.082703,0.12,0.05,0.17,100;
409600,0.087077,0.001104,0.084660,0.14,0.03,0.17,99;
409600,0.085970,0.001102,0.084700,0.14,0.02,0.17,99;
409600,0.087852,0.001253,0.084422,0.13,0.04,0.17,98;
409600,0.086736,0.001209,0.084006,0.12,0.04,0.17,99;
409600,0.087546,0.001096,0.084455,0.14,0.02,0.17,99;
409600,0.086826,0.001254,0.085036,0.13,0.03,0.17,99;
409600,0.087065,0.001097,0.083934,0.15,0.01,0.17,99;
409600,0.086932,0.001167,0.084489,0.15,0.02,0.17,99;
409600,0.086751,0.001181,0.084157,0.14,0.03,0.17,99;
409600,0.087089,0.001187,0.083948,0.14,0.03,0.17,100;
409600,0.086682,0.001202,0.082895,0.13,0.03,0.17,99;
409600,0.085632,0.001075,0.084260,0.14,0.02,0.17,99;
409600,0.086893,0.001274,0.083924,0.15,0.02,0.17,100;
409600,0.086471,0.001195,0.084322,0.14,0.02,0.17,99;
409600,0.086984,0.001274,0.084155,0.15,0.02,0.17,99;
409600,0.086922,0.001204,0.085598,0.15,0.02,0.17,100;
409600,0.085992,0.001107,0.083812,0.14,0.02,0.17,99;
409600,0.086750,0.001270,0.086015,0.15,0.02,0.17,100;
409600,0.086137,0.001181,0.084523,0.14,0.03,0.17,99;
409600,0.086930,0.001235,0.084847,0.14,0.03,0.17,99;
409600,0.087117,0.001223,0.084670,0.14,0.03,0.17,99;
409600,0.086210,0.001143,0.083017,0.12,0.04,0.17,100;
409600,0.086154,0.001117,0.083213,0.13,0.03,0.17,99;
409600,0.086548,0.001335,0.084832,0.15,0.02,0.17,98;
409600,0.087332,0.001261,0.084856,0.14,0.03,0.17,98;
409600,0.087145,0.001215,0.084064,0.15,0.02,0.17,99;
409600,0.085982,0.001154,0.083568,0.14,0.02,0.17,99;
409600,0.086478,0.001187,0.083935,0.14,0.03,0.17,99;
409600,0.087341,0.001206,0.085883,0.15,0.02,0.17,99;
409600,0.087132,0.001199,0.084819,0.14,0.03,0.17,98;
409600,0.086908,0.001209,0.084761,0.15,0.02,0.17,99;
409600,0.085626,0.001209,0.083156,0.14,0.02,0.17,100;
409600,0.086200,0.001182,0.084020,0.13,0.03,0.17,100;
409600,0.086659,0.001246,0.084586,0.15,0.02,0.17,99;
409600,0.087061,0.001112,0.083963,0.13,0.03,0.17,99;
409600,0.086245,0.001211,0.084190,0.14,0.02,0.17,99;
409600,0.086893,0.001170,0.084359,0.15,0.01,0.17,99;
409600,0.086737,0.001289,0.084216,0.14,0.03,0.17,100;
409600,0.087014,0.001271,0.085020,0.15,0.02,0.17,99;
409600,0.086202,0.001159,0.084303,0.14,0.02,0.17,99;
409600,0.087855,0.001187,0.084502,0.14,0.03,0.17,100;
409600,0.085774,0.001276,0.083247,0.14,0.02,0.17,100;
409600,0.086843,0.001158,0.084541,0.14,0.02,0.17,99;
409600,0.086664,0.001208,0.084921,0.13,0.03,0.17,99;
409600,0.086672,0.001273,0.084590,0.13,0.04,0.17,99;
409600,0.085892,0.001222,0.083257,0.14,0.03,0.17,100;
409600,0.085689,0.001193,0.084371,0.15,0.02,0.17,98;
409600,0.087555,0.001103,0.084111,0.15,0.01,0.17,99;
409600,0.087337,0.001279,0.085088,0.14,0.03,0.17,99;
409600,0.086547,0.001291,0.084216,0.13,0.03,0.17,99;
409600,0.086188,0.001271,0.083709,0.14,0.02,0.17,100;
409600,0.086998,0.001209,0.084921,0.13,0.03,0.17,99;
409600,0.086197,0.001164,0.084547,0.15,0.01,0.17,99;
409600,0.086640,0.001167,0.084279,0.15,0.01,0.17,100;
409600,0.087113,0.001299,0.084307,0.15,0.02,0.17,99;
409600,0.086980,0.001183,0.084464,0.12,0.04,0.17,99;
409600,0.086501,0.001147,0.083541,0.14,0.03,0.17,100;
409600,0.086378,0.001202,0.084591,0.14,0.03,0.17,100;
409600,0.086041,0.001261,0.084348,0.13,0.03,0.17,99;
409600,0.086375,0.001206,0.084379,0.15,0.02,0.17,100;
409600,0.087026,0.001127,0.084203,0.13,0.03,0.17,100;
409600,0.087537,0.001198,0.083977,0.15,0.02,0.17,99;
409600,0.087139,0.001172,0.085688,0.15,0.02,0.17,100;
409600,0.085353,0.001158,0.084299,0.15,0.01,0.17,97;
