Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.074045,1.874665,0.110234,0.091519,1.880436,25.910536,0.186079,0.004710,65.04,19.90,30.92,274;
819200,401408,0.072605,1.937354,0.109621,0.091337,1.942912,26.248429,0.186230,0.004622,66.07,20.07,31.33,274;
819200,401408,0.077352,2.292022,0.110046,0.091787,2.297743,26.201847,0.187834,0.004799,66.62,20.35,31.53,275;
819200,401408,0.121572,2.182625,0.139777,0.117869,2.189057,26.286871,0.217568,0.006298,66.52,20.69,31.57,276;
819200,401408,0.136589,2.901260,0.140736,0.117505,2.907847,26.233668,0.212363,0.006265,67.96,21.32,32.51,274;
819200,401408,0.074688,1.915105,0.112311,0.098492,1.920876,26.178638,0.193063,0.004875,65.64,19.78,30.92,276;
819200,401408,0.129305,2.419217,0.137653,0.119837,2.425773,26.211559,0.218162,0.006418,66.62,21.05,31.74,276;
819200,401408,0.073486,2.983489,0.139491,0.116017,2.989901,26.203969,0.186195,0.006401,67.77,21.27,32.58,273;
819200,401408,0.075613,1.852811,0.112147,0.098768,1.858761,26.283850,0.183051,0.005038,65.86,19.61,30.53,279;
819200,401408,0.139400,2.211496,0.139883,0.117305,2.217996,26.231621,0.210693,0.006183,66.90,19.74,31.07,278;
819200,401408,0.122690,2.399686,0.112304,0.095920,2.405591,26.254351,0.186213,0.004994,66.89,20.90,31.38,279;
819200,401408,0.085918,1.895546,0.111792,0.095506,1.901467,26.194077,0.186062,0.005189,65.45,20.33,32.09,267;
819200,401408,0.077552,1.798758,0.110782,0.096802,1.804281,26.188570,0.184711,0.004741,65.10,19.96,30.92,275;
819200,401408,0.083073,1.896222,0.109827,0.096122,1.901761,26.257723,0.183077,0.004507,65.59,20.04,31.12,275;
819200,401408,0.080183,3.061195,0.136846,0.143721,3.067764,26.036943,0.188138,0.005661,68.20,20.91,32.35,275;
819200,401408,0.129127,2.565837,0.138033,0.118511,2.572273,26.256636,0.217551,0.006243,67.50,20.83,32.16,274;
819200,401408,0.120447,2.137694,0.141160,0.118181,2.144087,26.192503,0.212871,0.006144,65.96,20.40,31.10,277;
819200,401408,0.131385,2.054654,0.138378,0.117574,2.061138,26.181917,0.215796,0.006267,66.36,19.76,31.35,274;
819200,401408,0.074603,2.379420,0.109721,0.091340,2.384932,26.197389,0.185760,0.004757,66.50,20.72,31.54,276;
819200,401408,0.134074,2.435776,0.137498,0.115719,2.441996,26.280023,0.217129,0.006137,67.05,20.93,31.91,275;
819200,401408,0.130866,2.993687,0.137123,0.118359,3.000113,26.219667,0.210193,0.006182,68.37,21.01,32.39,275;
819200,401408,0.087666,1.853805,0.111537,0.097171,1.859644,26.256876,0.184140,0.004979,65.20,20.31,31.32,273;
819200,401408,0.077238,2.451652,0.111824,0.093902,2.457547,26.176909,0.186036,0.004787,67.14,20.29,31.51,277;
819200,401408,0.085069,2.123338,0.111487,0.096408,2.129032,25.915023,0.188225,0.004839,65.50,20.07,31.12,274;
819200,401408,0.080093,2.168641,0.109266,0.100014,2.174321,26.241533,0.206887,0.004259,65.81,20.66,31.33,275;
