Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
819200,401408,0.060759,2.716227,0.119598,0.097228,2.721954,26.255586,0.183721,0.004302,58.25,0.29,29.55,198;
819200,401408,0.067608,1.973587,0.110792,0.097864,1.979110,26.207724,0.186182,0.005002,56.70,0.27,30.28,188;
819200,401408,0.076876,2.743785,0.119766,0.098351,2.749428,26.141026,0.189961,0.004599,58.13,0.28,31.57,185;
819200,401408,0.083213,2.736411,0.119132,0.097403,2.742082,26.155750,0.190405,0.004201,58.17,0.28,31.31,186;
819200,401408,0.077097,2.009981,0.119108,0.097334,2.015535,26.173432,0.188130,0.004205,56.69,0.29,30.85,184;
819200,401408,0.068043,2.719926,0.113227,0.079451,2.725287,25.861249,0.112593,0.004512,57.36,0.27,30.89,186;
819200,401408,0.075714,1.934326,0.106704,0.081503,1.939840,25.789859,0.117566,0.004675,55.70,0.26,30.35,184;
819200,401408,0.130871,2.743229,0.139576,0.103000,2.750028,25.937526,0.161478,0.005932,57.79,0.28,31.12,186;
819200,401408,0.127090,1.991783,0.138772,0.108340,1.997934,26.303673,0.237368,0.005685,57.11,0.29,31.08,184;
819200,401408,0.078453,1.948755,0.117533,0.095507,1.954470,26.237227,0.185036,0.005106,56.77,0.24,30.59,186;
819200,401408,0.127908,1.985035,0.135572,0.102667,1.991203,26.253250,0.222282,0.005982,56.98,0.31,30.99,184;
819200,401408,0.076746,2.741274,0.118572,0.097439,2.746873,26.135509,0.183668,0.004275,58.11,0.26,31.27,186;
819200,401408,0.069466,2.736330,0.119005,0.099403,2.741928,26.262263,0.187250,0.004263,58.41,0.25,31.71,184;
819200,401408,0.071361,2.795066,0.117149,0.096367,2.800631,26.270820,0.188191,0.004458,58.49,0.28,31.47,186;
819200,401408,0.123744,1.970405,0.137009,0.103699,1.976572,26.116301,0.215773,0.005722,56.64,0.32,30.84,184;
819200,401408,0.130742,1.986749,0.139347,0.104838,1.992906,26.186389,0.211802,0.005694,56.85,0.30,30.65,186;
819200,401408,0.075371,2.782055,0.116869,0.097992,2.787632,26.190057,0.183706,0.004245,58.25,0.32,31.64,185;
819200,401408,0.076809,2.772858,0.117736,0.096968,2.778053,26.239352,0.191430,0.004479,58.36,0.30,31.42,186;
819200,401408,0.072369,2.039511,0.112105,0.096021,2.045205,26.311346,0.185286,0.004576,57.02,0.30,31.02,184;
819200,401408,0.123114,1.990033,0.138386,0.102613,1.996299,26.220964,0.213179,0.006055,56.87,0.36,30.70,186;
819200,401408,0.119202,1.965953,0.138678,0.105407,1.972216,26.249474,0.214207,0.005719,56.88,0.32,30.95,184;
819200,401408,0.117285,1.982445,0.134930,0.103217,1.988676,26.263545,0.219889,0.005887,56.97,0.32,30.72,186;
819200,401408,0.128441,1.956553,0.134470,0.102477,1.962740,26.118554,0.211978,0.005986,56.65,0.29,30.83,184;
819200,401408,0.076631,1.962506,0.112444,0.095842,1.968051,26.218439,0.184371,0.004976,56.74,0.27,30.32,188;
819200,401408,0.110359,1.999991,0.142307,0.103935,2.006267,26.168855,0.212180,0.005846,56.81,0.29,28.85,197;
