verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
100352,0.041532,0.000766,1.136807,0.032017,0.032228,1.21,0.04,1.27,98;
100352,0.042759,0.000644,1.134183,0.028993,0.028254,1.19,0.05,1.27,97;
100352,0.046674,0.000799,1.131566,0.031981,0.031940,1.20,0.04,1.28,97;
100352,0.042354,0.000763,1.135587,0.029334,0.028777,1.20,0.04,1.28,97;
100352,0.041317,0.000720,1.128260,0.031844,0.031473,1.18,0.06,1.28,97;
100352,0.042336,0.000641,1.133418,0.028884,0.028577,1.20,0.04,1.28,97;
100352,0.044251,0.000706,1.135086,0.029556,0.029086,1.19,0.06,1.27,98;
100352,0.046463,0.000752,1.135969,0.030648,0.030967,1.20,0.05,1.28,97;
100352,0.041309,0.000697,1.133851,0.029274,0.029816,1.20,0.04,1.27,97;
100352,0.044523,0.000767,1.130961,0.031895,0.031161,1.20,0.04,1.27,98;
100352,0.042051,0.000720,1.135348,0.029354,0.029644,1.20,0.05,1.27,98;
100352,0.042690,0.000734,1.134330,0.029487,0.028627,1.19,0.05,1.27,97;
100352,0.042154,0.000728,1.131798,0.031823,0.031135,1.20,0.04,1.27,98;
100352,0.042092,0.000664,1.135155,0.029404,0.030338,1.19,0.05,1.27,98;
100352,0.042948,0.000700,1.133630,0.029492,0.028120,1.18,0.06,1.26,98;
100352,0.046193,0.000751,1.135679,0.030648,0.030848,1.20,0.05,1.27,98;
100352,0.047293,0.000778,1.135970,0.031850,0.030522,1.20,0.05,1.27,98;
100352,0.043032,0.000663,1.135924,0.029654,0.029479,1.20,0.05,1.27,98;
100352,0.045657,0.000770,1.135567,0.029473,0.029690,1.21,0.03,1.27,98;
100352,0.044316,0.000698,1.134910,0.029293,0.029370,1.19,0.05,1.27,98;
100352,0.041057,0.000682,1.135078,0.029296,0.028840,1.18,0.05,1.27,97;
100352,0.046071,0.000674,1.134734,0.032629,0.028605,1.20,0.05,1.27,98;
100352,0.045497,0.000724,1.136604,0.028673,0.028784,1.20,0.04,1.28,97;
100352,0.042112,0.000664,1.135956,0.029406,0.030082,1.20,0.04,1.26,98;
100352,0.045472,0.000682,1.135632,0.029499,0.028745,1.20,0.04,1.27,98;
