verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.390649,0.017838,0.002308,10.299468,3.144166,14.87,1.04,15.94,99;
12500,2.375353,0.017363,0.002301,10.103955,3.132761,14.49,1.24,15.75,99;
12500,2.348505,0.017192,0.002319,10.018238,3.123657,14.56,1.02,15.60,99;
12500,2.342130,0.016998,0.002314,9.946874,3.119824,14.37,1.16,15.55,99;
12500,2.332958,0.017634,0.002313,9.435939,2.850892,13.69,1.02,14.72,99;
12500,2.319204,0.017059,0.002315,9.399362,2.804690,13.59,1.02,14.63,99;
12500,2.357673,0.017885,0.002311,10.268959,3.144851,14.77,1.08,15.88,99;
12500,2.368761,0.018072,0.002319,10.420976,3.144561,14.91,1.14,16.07,99;
12500,2.320210,0.016932,0.002313,9.327797,2.836789,13.56,1.01,14.59,99;
12500,2.388502,0.018071,0.002314,10.469925,3.153951,15.08,1.02,16.12,99;
12500,2.331322,0.017584,0.002304,9.791800,3.050796,14.25,1.03,15.31,99;
12500,2.320926,0.017440,0.002298,9.301644,2.891608,13.60,1.00,14.62,99;
12500,2.383249,0.017360,0.002306,10.314578,3.145111,14.91,1.02,15.96,99;
12500,2.421772,0.017327,0.002317,9.229473,2.851671,13.63,0.95,14.61,99;
12500,2.322396,0.017119,0.002315,9.301298,2.928699,13.57,1.06,14.66,99;
12500,2.330987,0.017600,0.002310,9.491449,2.966409,13.78,1.10,14.89,99;
12500,2.400601,0.017807,0.002312,10.529681,3.153568,15.08,1.09,16.19,99;
12500,2.322522,0.017317,0.002308,9.200686,2.857278,13.40,1.07,14.48,99;
12500,2.278790,0.017343,0.002307,9.641768,3.069716,13.96,1.11,15.09,99;
12500,2.399313,0.017993,0.002343,10.292213,3.147028,14.97,0.96,15.95,99;
12500,2.335191,0.016833,0.002307,9.407547,2.818050,13.56,1.08,14.66,99;
12500,2.321988,0.016936,0.002310,9.188495,2.827448,13.38,1.04,14.44,99;
12500,2.324569,0.017556,0.002312,9.362313,2.850907,13.51,1.12,14.64,99;
12500,2.392698,0.017983,0.002311,10.283012,3.158067,14.85,1.10,15.97,99;
12500,2.389594,0.018099,0.002225,10.545593,3.147475,15.11,1.09,16.22,99;
