verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.048766,0.000246,0.615508,0.025613,0.036227,0.69,0.04,0.76,97;
71094,0.043959,0.000255,0.613862,0.027199,0.037998,0.68,0.04,0.75,97;
71094,0.041898,0.000247,0.614518,0.026860,0.037095,0.68,0.04,0.75,96;
71094,0.040786,0.000245,0.613918,0.026631,0.036890,0.69,0.04,0.75,96;
71094,0.046700,0.000253,0.613915,0.027261,0.038141,0.68,0.05,0.76,97;
71094,0.041614,0.000247,0.613226,0.025444,0.035859,0.67,0.05,0.74,97;
71094,0.046116,0.000247,0.613785,0.027651,0.037413,0.67,0.06,0.77,95;
71094,0.046806,0.000251,0.613796,0.025307,0.036126,0.66,0.06,0.75,97;
71094,0.050252,0.000254,0.614092,0.028590,0.040257,0.69,0.04,0.76,97;
71094,0.046591,0.000242,0.614731,0.025422,0.036223,0.68,0.04,0.75,97;
71094,0.039224,0.000242,0.612902,0.027565,0.038262,0.68,0.04,0.75,97;
71094,0.039397,0.000248,0.613012,0.026625,0.037849,0.68,0.04,0.75,97;
71094,0.038830,0.000256,0.613695,0.028464,0.040060,0.69,0.03,0.75,96;
71094,0.046773,0.000253,0.612962,0.028322,0.040741,0.68,0.05,0.74,99;
71094,0.043605,0.000492,0.613452,0.025472,0.036329,0.68,0.05,0.75,97;
71094,0.043152,0.000253,0.613542,0.026115,0.037239,0.68,0.05,0.75,97;
71094,0.043861,0.000248,0.613305,0.025417,0.035833,0.68,0.04,0.75,97;
71094,0.044161,0.000253,0.613726,0.026745,0.037072,0.69,0.04,0.75,97;
71094,0.038835,0.004533,0.612416,0.028417,0.039797,0.69,0.04,0.76,96;
71094,0.041932,0.000245,0.612658,0.026363,0.036367,0.68,0.04,0.75,97;
71094,0.039625,0.000250,0.613136,0.025388,0.035958,0.69,0.03,0.75,96;
71094,0.040611,0.000249,0.613141,0.025496,0.035535,0.70,0.02,0.73,99;
71094,0.040635,0.000251,0.612460,0.026683,0.037704,0.68,0.04,0.75,96;
71094,0.045238,0.000247,0.613347,0.027021,0.037078,0.68,0.05,0.73,99;
71094,0.039058,0.000244,0.613724,0.026486,0.037231,0.67,0.05,0.75,96;
