Nvert,NvertAfterCuda,init,mpi_tarjan,split,merge,total_only_mpi,preprocess,conversion,finalize,user,system,elapsed,pCPU
204800,100352,0.085962,0.468744,0.025713,0.030504,0.470379,1.385330,0.041491,0.001206,4.83,1.51,2.98,212;
204800,100352,0.042817,0.945092,0.020681,0.023050,0.946591,1.396665,0.028970,0.001266,5.93,2.22,3.50,232;
204800,100352,0.053555,0.438012,0.020425,0.022408,0.439989,1.372027,0.031137,0.001158,4.38,1.68,4.73,128;
204800,100352,0.076155,0.957314,0.025378,0.031126,0.958963,1.359000,0.042489,0.001199,5.78,2.21,3.50,228;
204800,100352,0.097436,0.444206,0.024258,0.030806,0.445879,1.355025,0.042508,0.001210,4.62,1.56,2.68,230;
204800,100352,0.049392,0.496710,0.019787,0.024059,0.498092,1.372697,0.030115,0.001291,4.83,1.74,3.09,212;
204800,100352,0.042892,0.428474,0.019283,0.023187,0.430001,1.384603,0.030198,0.001233,4.60,1.56,2.88,213;
204800,100352,0.087814,0.416834,0.024146,0.029549,0.418477,1.396706,0.042422,0.001081,4.52,1.68,4.32,143;
204800,100352,0.046047,0.981589,0.019768,0.022923,0.983270,1.393351,0.028370,0.001276,5.83,2.20,3.48,230;
204800,100352,0.044743,0.821934,0.025737,0.037334,0.823825,1.343063,0.047997,0.001540,5.57,1.97,3.41,221;
204800,100352,0.061560,0.673403,0.019777,0.022538,0.674900,1.378135,0.029214,0.001129,5.18,1.94,3.08,230;
204800,100352,0.043328,0.525331,0.020392,0.023915,0.526875,1.386968,0.029139,0.001194,4.88,1.73,6.47,102;
204800,100352,0.045932,0.471106,0.019768,0.022273,0.472595,1.378113,0.028568,0.001221,4.71,1.79,2.98,217;
204800,100352,0.037024,0.435762,0.020303,0.022427,0.437859,1.361878,0.030675,0.001213,4.51,1.47,2.78,214;
204800,100352,0.097625,0.991217,0.026669,0.030872,0.992837,1.369788,0.042389,0.001121,5.99,2.35,3.60,231;
204800,100352,0.052910,0.377623,0.019379,0.023629,0.379183,1.394561,0.029697,0.001178,4.34,1.52,4.42,132;
204800,100352,0.045242,0.363369,0.020073,0.022232,0.364847,1.375941,0.029095,0.001280,4.19,1.46,2.68,211;
204800,100352,0.051971,0.521382,0.026103,0.036868,0.523320,1.348915,0.047956,0.001461,4.79,1.46,2.78,224;
204800,100352,0.094992,0.465256,0.025868,0.030358,0.466994,1.386792,0.042342,0.001266,4.72,1.63,2.98,212;
204800,100352,0.047114,0.987039,0.019032,0.023660,0.988525,1.390800,0.029711,0.001314,5.77,2.29,3.50,230;
204800,100352,0.045581,0.380554,0.019421,0.023612,0.382059,1.404488,0.029593,0.001206,4.68,1.57,4.42,141;
204800,100352,0.098123,0.546187,0.026585,0.031317,0.547992,1.367475,0.042061,0.001245,4.98,1.80,3.19,212;
204800,100352,0.051984,0.508271,0.025995,0.037082,0.510183,1.416533,0.047339,0.001526,4.95,1.52,3.19,202;
204800,100352,0.051485,0.979322,0.019179,0.022642,0.980823,1.373744,0.028366,0.001357,5.83,2.21,3.60,223;
204800,100352,0.047129,1.105658,0.025231,0.036937,1.107555,1.368823,0.028057,0.001652,6.18,2.11,7.80,106;
