verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.066094,0.001595,5.179566,0.093603,0.080316,5.36,0.07,5.45,99;
200704,0.062583,0.001641,5.174071,0.099908,0.079026,5.37,0.05,5.45,99;
200704,0.064866,0.001849,5.115452,0.086713,0.081791,5.31,0.05,5.39,99;
200704,0.066951,0.001660,5.176509,0.094937,0.079762,5.35,0.08,5.46,99;
200704,0.061670,0.001676,5.179207,0.102249,0.076620,5.35,0.08,5.45,99;
200704,0.062064,0.001703,5.181140,0.095766,0.079896,5.36,0.06,5.45,99;
200704,0.066631,0.001561,5.185703,0.095719,0.082019,5.38,0.06,5.46,99;
200704,0.060264,0.001537,5.182005,0.094090,0.077340,5.34,0.08,5.45,99;
200704,0.061391,0.001595,5.180445,0.095154,0.079841,5.37,0.06,5.45,99;
200704,0.061829,0.001675,5.182616,0.093362,0.080134,5.35,0.08,5.45,99;
200704,0.060634,0.001606,5.167253,0.093952,0.076376,5.33,0.08,5.45,99;
200704,0.064434,0.001545,5.182595,0.095914,0.080573,5.36,0.07,5.46,99;
200704,0.061020,0.001674,5.177280,0.094957,0.078010,5.35,0.07,5.45,99;
200704,0.060280,0.001458,5.139197,0.084004,0.077310,5.31,0.06,5.40,99;
200704,0.065114,0.001580,5.182366,0.099964,0.079882,5.37,0.06,5.46,99;
200704,0.063445,0.001587,5.182384,0.097479,0.081461,5.37,0.06,5.46,99;
200704,0.063151,0.001556,5.184947,0.093966,0.079648,5.36,0.07,5.45,99;
200704,0.060427,0.001812,5.179778,0.099265,0.081466,5.37,0.06,5.46,99;
200704,0.066533,0.001682,5.183122,0.097117,0.081271,5.36,0.08,5.47,99;
200704,0.065730,0.001596,5.176050,0.095352,0.080451,5.37,0.06,5.45,99;
200704,0.064756,0.001665,5.177697,0.099870,0.078651,5.35,0.08,5.45,99;
200704,0.060706,0.001697,5.182783,0.094332,0.079966,5.38,0.05,5.45,99;
200704,0.062844,0.001554,5.181474,0.094907,0.081156,5.36,0.07,5.46,99;
200704,0.062294,0.001482,5.173041,0.092703,0.079406,5.37,0.05,5.45,99;
200704,0.061054,0.001549,5.190450,0.080760,0.070363,5.37,0.04,5.43,99;
200704,0.058049,0.001506,5.172698,0.092653,0.080768,5.35,0.07,5.45,99;
200704,0.061637,0.001451,5.185548,0.092742,0.079856,5.37,0.06,5.45,99;
200704,0.064014,0.001584,5.178168,0.095850,0.080380,5.35,0.07,5.45,99;
200704,0.061547,0.001578,5.182014,0.092733,0.079811,5.36,0.06,5.45,99;
200704,0.065224,0.001573,5.181405,0.093130,0.079547,5.36,0.07,5.45,99;
200704,0.060449,0.001666,5.181225,0.099436,0.080535,5.37,0.06,5.45,99;
200704,0.066921,0.001570,5.180988,0.097071,0.082277,5.36,0.08,5.46,99;
200704,0.062818,0.001518,5.177484,0.094136,0.081449,5.37,0.06,5.45,99;
200704,0.060243,0.001683,5.177921,0.099536,0.082068,5.37,0.06,5.46,99;
200704,0.062424,0.001595,5.179957,0.096735,0.076382,5.37,0.05,5.45,99;
200704,0.061812,0.001627,5.177179,0.080091,0.073112,5.35,0.05,5.43,99;
200704,0.057848,0.001561,5.179330,0.093856,0.079388,5.36,0.06,5.44,99;
200704,0.061759,0.001617,5.177458,0.095267,0.080566,5.34,0.08,5.45,99;
200704,0.061736,0.001605,5.182183,0.100281,0.077320,5.37,0.06,5.46,99;
200704,0.060112,0.001529,5.183031,0.095528,0.080124,5.37,0.06,5.45,99;
200704,0.061882,0.001534,5.179297,0.094343,0.081314,5.36,0.06,5.45,99;
200704,0.062975,0.001691,5.178759,0.091733,0.081118,5.36,0.06,5.45,99;
200704,0.061769,0.001667,5.187834,0.093955,0.076574,5.38,0.05,5.45,99;
200704,0.059829,0.001543,5.184293,0.095199,0.081305,5.36,0.07,5.45,99;
200704,0.064637,0.001686,5.189785,0.093844,0.077360,5.36,0.07,5.46,99;
200704,0.061922,0.001683,5.186195,0.095517,0.079018,5.37,0.06,5.46,99;
200704,0.061376,0.001582,5.186089,0.086232,0.072939,5.35,0.07,5.44,99;
200704,0.060423,0.001609,5.189745,0.093659,0.079629,5.36,0.08,5.45,99;
200704,0.062401,0.001641,5.183129,0.099895,0.079489,5.37,0.07,5.46,99;
200704,0.061002,0.001649,5.180066,0.096574,0.082284,5.38,0.05,5.45,99;
