verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
12500,2.331931,0.015450,0.006013,9.445593,2.816980,13.66,1.05,14.73,99;
12500,2.452140,0.015090,0.006008,9.542236,3.021318,14.03,1.06,15.12,99;
12500,2.350422,0.015432,0.006012,10.137472,3.176162,14.63,1.11,15.77,99;
12500,2.300648,0.014996,0.005991,9.509933,3.095508,13.93,1.06,15.01,99;
12500,2.327909,0.015166,0.006010,9.577661,3.033170,14.01,1.01,15.04,99;
12500,2.349921,0.015640,0.006010,10.008845,3.153328,14.57,1.02,15.61,99;
12500,2.326129,0.014967,0.006010,9.175449,2.830965,13.45,0.96,14.43,99;
12500,2.366463,0.015074,0.005991,9.190184,2.836383,13.45,1.03,14.49,99;
12500,2.318897,0.015274,0.006008,9.383536,2.869367,13.68,0.97,14.68,99;
12500,2.321215,0.015550,0.006023,9.578640,3.132608,14.00,1.11,15.14,99;
12500,2.323092,0.015096,0.006794,9.684395,3.129668,14.18,1.04,15.24,99;
12500,2.319558,0.014723,0.006011,9.415999,2.890846,13.69,1.02,14.73,99;
12500,2.428427,0.015019,0.006010,9.397821,2.880373,13.70,1.08,14.81,99;
12500,2.325949,0.015418,0.006010,9.381526,2.885858,13.65,1.02,14.70,99;
12500,2.376296,0.015826,0.006011,10.312719,3.174817,14.90,1.08,16.00,99;
12500,2.329660,0.014975,0.006010,9.356280,2.865451,13.67,0.96,14.65,99;
12500,2.327551,0.015627,0.006010,9.765643,3.105742,14.20,1.08,15.30,99;
12500,2.330145,0.014938,0.006010,9.183253,2.874922,13.47,1.00,14.49,99;
12500,2.334719,0.015423,0.006010,9.197685,2.876251,13.40,1.10,14.51,99;
12500,2.366542,0.015882,0.006010,10.173837,3.183450,14.74,1.06,15.83,99;
12500,2.364700,0.016057,0.006012,10.203160,3.176693,14.78,1.05,15.85,99;
12500,2.324081,0.015340,0.006008,9.206031,2.837051,13.45,1.00,14.47,99;
12500,2.352144,0.015786,0.006010,10.069706,3.166995,14.70,0.98,15.69,99;
12500,2.329761,0.015087,0.005991,9.301404,2.852917,13.66,0.91,14.59,99;
12500,2.325445,0.014903,0.006012,9.357949,2.883918,13.68,0.97,14.67,99;
