verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.043823,0.000246,1.368267,0.025469,0.035794,1.43,0.05,1.51,98;
71094,0.042213,0.000327,1.364004,0.028189,0.039940,1.44,0.04,1.51,98;
71094,0.039507,0.000251,1.366349,0.025386,0.035776,1.43,0.04,1.49,98;
71094,0.040140,0.000247,1.367725,0.025677,0.035577,1.42,0.05,1.50,98;
71094,0.039378,0.000245,1.367465,0.025291,0.035855,1.44,0.03,1.50,98;
71094,0.039659,0.000252,1.363521,0.028282,0.040348,1.44,0.04,1.51,98;
71094,0.039676,0.000249,1.370394,0.026998,0.037424,1.44,0.04,1.51,98;
71094,0.040060,0.000219,1.367226,0.025241,0.035837,1.43,0.04,1.50,98;
71094,0.039467,0.000246,1.368049,0.025274,0.035691,1.44,0.04,1.50,98;
71094,0.039164,0.000247,1.367148,0.025120,0.036166,1.43,0.04,1.50,98;
71094,0.041682,0.000246,1.369364,0.026157,0.037680,1.43,0.05,1.50,98;
71094,0.039770,0.000233,1.369350,0.025134,0.036092,1.43,0.04,1.50,98;
71094,0.039124,0.000261,1.367783,0.027902,0.039240,1.45,0.03,1.50,98;
71094,0.040319,0.000219,1.368793,0.025187,0.036051,1.43,0.04,1.50,98;
71094,0.038819,0.000249,1.368951,0.027421,0.037638,1.43,0.04,1.50,98;
71094,0.039123,0.006895,1.370371,0.026911,0.037423,1.45,0.04,1.51,98;
71094,0.040087,0.000250,1.369601,0.026196,0.037062,1.43,0.05,1.51,98;
71094,0.042028,0.000239,1.369608,0.025248,0.036004,1.43,0.04,1.51,98;
71094,0.039749,0.000250,1.367697,0.025406,0.038070,1.44,0.04,1.50,98;
71094,0.038697,0.000224,1.366801,0.028430,0.040051,1.44,0.04,1.51,98;
71094,0.038776,0.000252,1.370597,0.027986,0.038172,1.44,0.04,1.50,98;
71094,0.042020,0.009145,1.369120,0.026399,0.037517,1.44,0.05,1.51,98;
71094,0.041460,0.000257,1.369161,0.026610,0.036975,1.45,0.03,1.50,98;
71094,0.041833,0.000260,4.299145,0.028434,0.038956,4.37,0.04,4.44,99;
71094,0.060346,0.000256,10.730752,0.028579,0.039185,10.79,0.07,10.89,99;
