verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
71094,0.040677,0.000251,0.880444,0.025194,0.036385,0.95,0.04,1.01,97;
71094,0.039499,0.000264,0.880222,0.025428,0.035713,0.95,0.04,1.01,98;
71094,0.041672,0.000247,0.880347,0.026596,0.037823,0.95,0.04,1.02,97;
71094,0.038905,0.000251,0.883451,0.026452,0.037400,0.96,0.03,1.02,98;
71094,0.045412,0.000225,0.880916,0.025198,0.036091,0.94,0.05,1.02,97;
71094,0.041471,0.000232,0.877446,0.028205,0.039981,0.95,0.04,1.02,97;
71094,0.043343,0.000227,0.880684,0.026004,0.037018,0.96,0.04,1.01,98;
71094,0.040447,0.000248,0.880480,0.025467,0.035526,0.95,0.03,1.01,97;
71094,0.040116,0.000227,0.880311,0.025552,0.035791,0.95,0.03,1.02,97;
71094,0.039996,0.000219,0.881171,0.025286,0.035774,0.95,0.04,1.01,98;
71094,0.040694,0.000228,0.879501,0.026684,0.037609,0.94,0.05,1.02,98;
71094,0.039366,0.000220,0.881911,0.025551,0.036212,0.96,0.03,1.01,98;
71094,0.040167,0.000249,0.880013,0.025559,0.036122,0.94,0.04,1.01,97;
71094,0.039271,0.000226,0.879681,0.025318,0.035999,0.94,0.04,1.01,97;
71094,0.043479,0.000216,0.882755,0.025504,0.035892,0.94,0.05,1.02,97;
71094,0.038963,0.000230,0.882190,0.026788,0.038119,0.96,0.04,1.02,97;
71094,0.038802,0.000233,0.879365,0.028073,0.040812,0.94,0.05,1.02,97;
71094,0.039232,0.000255,0.877307,0.026503,0.037302,0.93,0.06,1.01,97;
71094,0.043639,0.000250,0.880644,0.025427,0.036450,0.94,0.05,1.02,97;
71094,0.039628,0.000238,0.878814,0.025178,0.036187,0.94,0.04,1.01,98;
71094,0.041318,0.000219,0.881751,0.026222,0.037453,0.96,0.04,1.02,97;
71094,0.044521,0.000245,0.880377,0.025274,0.036097,0.95,0.04,1.01,98;
71094,0.038545,0.000314,0.878716,0.028500,0.040406,0.96,0.03,1.02,97;
71094,0.042862,0.000251,0.877602,0.025468,0.035984,0.95,0.04,1.01,97;
71094,0.039137,0.000245,0.878095,0.025213,0.035618,0.95,0.03,1.01,97;
