verteces,verteces_after,init,destroy,tarjan,preprocess_time,user,system,elapsed,pCPU
819200,401408,0.033696,0.001974,0.109873,399.105869,399.20,0.05,399.33,99;
819200,401408,0.034079,0.002000,0.105366,404.466940,404.58,0.02,404.62,99;
819200,401408,0.034002,0.002039,0.107815,404.288903,404.39,0.03,404.44,99;
819200,401408,0.033938,0.002058,0.109902,409.502153,409.61,0.03,409.66,99;
819200,401408,0.034154,0.002030,0.106502,404.583761,404.68,0.04,404.73,99;
819200,401408,0.033437,0.002072,0.109620,400.316287,400.42,0.04,400.55,99;
819200,401408,0.034141,0.002022,0.109793,404.437525,404.55,0.03,404.59,99;
819200,401408,0.034061,0.001985,0.107841,405.204417,405.29,0.05,405.36,99;
819200,401408,0.034056,0.002065,0.107271,404.266503,404.37,0.03,404.42,99;
819200,401408,0.034099,0.002070,0.107961,408.904767,408.85,0.19,409.07,99;
819200,401408,0.033386,0.001983,0.109832,398.738894,398.86,0.02,398.89,99;
819200,401408,0.034037,0.002029,0.108517,405.608192,405.71,0.04,405.76,99;
819200,401408,0.034149,0.002013,0.109641,406.808336,406.90,0.04,406.96,99;
819200,401408,0.034323,0.002013,0.108461,406.750498,406.86,0.03,406.90,99;
819200,401408,0.033994,0.002012,0.108090,404.680949,404.80,0.01,404.83,99;
819200,401408,0.033636,0.002042,0.110655,406.288311,406.40,0.03,406.48,99;
819200,401408,0.034077,0.002000,0.108697,406.838450,406.95,0.03,406.99,99;
819200,401408,0.033993,0.002012,0.107357,405.309845,405.42,0.03,405.46,99;
819200,401408,0.034067,0.002025,0.107983,407.116545,407.23,0.02,407.27,99;
819200,401408,0.034188,0.001993,0.107824,404.577987,404.69,0.02,404.73,99;
819200,401408,0.033312,0.002048,0.110034,398.605068,398.72,0.02,398.76,99;
819200,401408,0.034222,0.002002,0.106191,404.450443,404.56,0.02,404.60,99;
819200,401408,0.034074,0.002099,0.111232,406.692295,406.65,0.18,406.85,99;
819200,401408,0.033987,0.002048,0.110210,404.321248,404.43,0.03,404.48,99;
819200,401408,0.033871,0.002049,0.106199,405.587595,405.70,0.02,405.74,99;
