verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.053787,0.001416,3.151321,0.078382,0.070664,3.31,0.06,3.40,99;
200704,0.064883,0.001378,3.116554,0.074996,0.066804,3.28,0.06,3.35,99;
200704,0.058727,0.001433,3.124082,0.077172,0.065169,3.29,0.05,3.36,99;
200704,0.063145,0.001468,3.116892,0.079059,0.065859,3.26,0.08,3.36,99;
200704,0.059115,0.001416,3.079090,0.074675,0.065020,3.23,0.05,3.32,99;
200704,0.057738,0.001404,3.118949,0.078816,0.067180,3.27,0.06,3.36,99;
200704,0.063609,0.001384,3.111906,0.074695,0.066847,3.28,0.05,3.35,99;
200704,0.061819,0.001439,3.108344,0.077642,0.065103,3.25,0.07,3.35,99;
200704,0.058234,0.001414,3.114357,0.078718,0.064751,3.26,0.07,3.35,99;
200704,0.059066,0.001436,3.113227,0.078998,0.066999,3.27,0.06,3.35,99;
200704,0.064624,0.001441,3.111308,0.078342,0.066634,3.26,0.07,3.36,99;
200704,0.059131,0.001437,3.124616,0.074289,0.064118,3.27,0.06,3.35,99;
200704,0.057784,0.001446,3.112060,0.079008,0.065487,3.26,0.07,3.35,99;
200704,0.058035,0.001387,3.109647,0.078648,0.068313,3.27,0.06,3.35,99;
200704,0.059535,0.001420,3.110016,0.079020,0.068244,3.26,0.07,3.35,99;
200704,0.063910,0.001455,3.110205,0.079318,0.068217,3.27,0.07,3.36,99;
200704,0.063725,0.001427,3.114893,0.070058,0.064093,3.26,0.07,3.36,99;
200704,0.060849,0.001680,3.112609,0.089199,0.074882,3.28,0.07,3.38,99;
200704,0.068197,0.001379,3.104849,0.078366,0.064339,3.26,0.06,3.35,99;
200704,0.059640,0.001390,3.115215,0.076978,0.068360,3.27,0.06,3.35,99;
200704,0.064396,0.001484,3.105697,0.079091,0.070202,3.26,0.07,3.35,99;
200704,0.061291,0.001464,3.117114,0.078969,0.066555,3.25,0.08,3.36,99;
200704,0.059463,0.001425,3.109853,0.079418,0.069769,3.29,0.04,3.35,99;
200704,0.057905,0.001488,3.119550,0.076202,0.064582,3.29,0.04,3.35,99;
200704,0.059158,0.001381,3.116064,0.065230,0.060230,3.25,0.05,3.33,99;
