Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,0.164616,2.293346,0.139090,0.000277,5.82,1.87,6.26,122;
250000,0.158353,2.867365,0.111837,0.000242,7.41,2.27,4.10,236;
250000,0.227867,2.395977,0.140254,0.000286,6.42,2.14,3.71,230;
250000,0.156291,2.765473,0.111034,0.000241,7.20,2.17,4.04,231;
250000,0.230967,2.211703,0.142833,0.000312,5.74,1.83,3.27,231;
250000,0.229105,2.292708,0.139478,0.000279,5.91,2.02,5.37,147;
250000,0.224316,2.460855,0.140863,0.000284,6.28,2.06,3.42,243;
250000,0.158013,2.681801,0.116103,0.000246,6.99,2.13,3.91,233;
250000,0.153381,2.389033,0.112205,0.000238,6.34,1.92,3.44,239;
250000,0.162692,3.075598,0.111274,0.000243,7.71,2.62,4.30,239;
250000,0.233607,2.294661,0.140834,0.000287,6.07,1.81,5.31,148;
250000,0.155231,2.595649,0.111255,0.000231,6.88,1.98,3.68,240;
250000,0.153575,3.003622,0.111775,0.000239,7.52,2.57,4.09,246;
250000,0.155769,3.067171,0.108186,0.000248,7.69,2.59,4.29,239;
250000,0.231726,2.294573,0.140792,0.000279,6.01,1.92,6.40,124;
250000,0.228253,2.297035,0.140623,0.000280,6.02,1.83,3.21,244;
250000,0.168257,2.300697,0.110485,0.000236,6.01,1.98,3.53,226;
250000,0.156878,2.297437,0.113099,0.000234,5.83,1.71,3.27,230;
250000,0.156411,2.388432,0.111994,0.000241,6.31,1.73,3.46,232;
250000,0.159911,3.007205,0.113396,0.000245,7.58,2.76,6.96,148;
250000,0.153371,2.465104,0.110787,0.000244,6.25,1.97,3.43,239;
250000,0.155251,2.465907,0.108008,0.000239,6.55,1.92,3.47,243;
250000,0.155969,2.910322,0.112323,0.000235,7.33,2.48,4.14,236;
250000,0.228506,2.288454,0.140804,0.000277,5.84,1.98,3.22,242;
250000,0.155274,2.461366,0.109858,0.000236,6.25,1.83,5.11,158;
