Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.094710,1.507819,0.097952,0.041496,2.40,0.91,4.80,69;
409600,0.094479,1.496405,0.104034,0.044297,2.34,0.96,3.78,87;
409600,0.092829,1.589452,0.100838,0.040067,2.50,0.99,2.35,148;
409600,0.133333,1.529026,0.127268,0.054092,2.53,0.91,2.35,146;
409600,0.135430,1.520690,0.126010,0.055095,2.34,1.08,2.35,146;
409600,0.094291,1.587178,0.098286,0.040541,2.60,0.88,2.35,148;
409600,0.136359,1.520675,0.128839,0.054740,2.43,1.00,2.34,146;
409600,0.137014,1.518507,0.127781,0.054389,2.38,1.05,2.35,146;
409600,0.138032,1.562883,0.127639,0.054662,2.52,0.99,4.30,81;
409600,0.094385,1.581154,0.102362,0.040677,2.52,0.95,2.52,137;
409600,0.094706,1.494571,0.106284,0.041511,2.50,0.79,2.31,142;
409600,0.139500,1.415966,0.130478,0.054470,2.37,0.85,2.31,139;
409600,0.138566,1.513817,0.126427,0.054529,2.42,1.00,2.35,145;
409600,0.137014,1.518507,0.127781,0.054389,2.38,1.05,2.35,146;
409600,0.141843,1.518295,0.130299,0.054857,2.33,1.10,2.35,146;
409600,0.093396,1.570373,0.096945,0.040756,2.54,0.90,2.24,153;
409600,0.093519,1.720383,0.101769,0.040674,2.65,1.09,4.22,88;
409600,0.139107,1.512327,0.127207,0.054734,2.45,0.98,2.32,147;
409600,0.094513,1.571702,0.100486,0.040827,2.43,1.02,2.35,147;
409600,0.138659,1.521098,0.129311,0.053935,2.47,0.97,2.35,146;
409600,0.136150,1.528058,0.127456,0.054319,2.46,0.98,2.35,146;
409600,0.137375,1.517162,0.124193,0.054052,2.49,0.94,2.35,145;
409600,0.095161,1.480994,0.101356,0.040541,2.33,0.94,2.24,145;
409600,0.134832,1.518855,0.127218,0.054948,2.47,0.95,2.35,145;
409600,0.094188,1.694363,0.105768,0.041753,2.62,1.07,4.19,88;
