verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.056817,0.000350,0.000589,0.000809,0.000001,0.03,0.03,0.09,74;
0,0.056039,0.000452,0.000588,0.000857,0.000001,0.02,0.03,0.07,95;
0,0.057361,0.000359,0.000597,0.000841,0.000000,0.03,0.03,0.09,76;
0,0.061560,0.000381,0.000588,0.000845,0.000001,0.02,0.04,0.07,97;
0,0.061174,0.000372,0.000588,0.000866,0.000001,0.02,0.04,0.07,96;
0,0.057927,0.000438,0.000590,0.000868,0.000001,0.02,0.04,0.07,95;
0,0.055177,0.000368,0.000618,0.000811,0.000001,0.01,0.04,0.07,94;
0,0.060931,0.000435,0.000605,0.000848,0.000001,0.02,0.04,0.07,96;
0,0.058522,0.000443,0.000607,0.000839,0.000001,0.03,0.03,0.07,97;
0,0.059482,0.000440,0.000590,0.000827,0.000001,0.02,0.04,0.09,78;
0,0.055651,0.000407,0.000589,0.000866,0.000001,0.03,0.03,0.08,76;
0,0.055403,0.000440,0.000612,0.000805,0.000001,0.02,0.04,0.07,95;
0,0.058485,0.000442,0.000588,0.000806,0.000000,0.03,0.03,0.07,95;
0,0.058920,0.000442,0.000589,0.000850,0.000001,0.02,0.04,0.07,95;
0,0.057430,0.000451,0.000589,0.000812,0.000001,0.03,0.03,0.07,95;
0,0.059022,0.000429,0.000587,0.000871,0.000000,0.03,0.03,0.09,74;
0,0.055691,0.000415,0.000590,0.000897,0.000001,0.03,0.03,0.08,76;
0,0.061059,0.000372,0.000588,0.000853,0.000001,0.04,0.03,0.09,78;
0,0.056369,0.000432,0.000611,0.000806,0.000001,0.02,0.04,0.07,97;
0,0.060960,0.000378,0.000590,0.000846,0.000001,0.02,0.04,0.07,97;
0,0.056399,0.000453,0.000590,0.000872,0.000001,0.03,0.03,0.08,77;
0,0.056913,0.000418,0.000590,0.000812,0.000001,0.03,0.03,0.07,95;
0,0.057585,0.000440,0.000675,0.000842,0.000001,0.02,0.04,0.07,97;
0,0.055975,0.000371,0.000589,0.000834,0.000001,0.02,0.04,0.09,74;
0,0.063588,0.000376,0.000589,0.000806,0.000001,0.02,0.04,0.07,96;
