verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
0,0.056265,0.000362,0.001895,0.000811,0.000001,0.02,0.05,0.09,77;
0,0.056513,0.000427,0.001878,0.000823,0.000001,0.02,0.04,0.07,95;
0,0.057989,0.000372,0.001877,0.000825,0.000001,0.02,0.04,0.09,73;
0,0.056445,0.000450,0.001874,0.000824,0.000001,0.03,0.04,0.07,97;
0,0.058021,0.000438,0.001884,0.000832,0.000001,0.03,0.04,0.07,96;
0,0.056259,0.000367,0.001876,0.000822,0.000000,0.02,0.04,0.07,95;
0,0.056716,0.000345,0.001879,0.000811,0.000001,0.03,0.03,0.09,75;
0,0.056666,0.000363,0.001874,0.000846,0.000001,0.03,0.03,0.07,97;
0,0.056286,0.000354,0.001875,0.000829,0.000001,0.02,0.04,0.07,95;
0,0.058001,0.000373,0.001875,0.000822,0.000001,0.03,0.04,0.07,97;
0,0.055389,0.000346,0.001880,0.000805,0.000001,0.03,0.04,0.09,77;
0,0.056807,0.000439,0.001870,0.000827,0.000002,0.02,0.04,0.07,95;
0,0.056118,0.000368,0.001877,0.000822,0.000001,0.03,0.03,0.07,97;
0,0.064099,0.000367,0.001876,0.000903,0.000001,0.03,0.04,0.09,79;
0,0.055006,0.000439,0.001887,0.000811,0.000000,0.03,0.03,0.07,95;
0,0.056589,0.000448,0.001876,0.000825,0.000001,0.02,0.04,0.07,95;
0,0.057764,0.000370,0.001881,0.000828,0.000001,0.03,0.04,0.09,78;
0,0.057424,0.000368,0.001873,0.000828,0.000003,0.03,0.03,0.09,77;
0,0.058012,0.000371,0.001878,0.000831,0.000001,0.03,0.03,0.07,97;
0,0.055687,0.000361,0.001876,0.000807,0.000001,0.03,0.03,0.07,97;
0,0.058050,0.000389,0.001878,0.000824,0.000003,0.02,0.04,0.09,75;
0,0.056764,0.000347,0.001875,0.000858,0.000004,0.02,0.04,0.07,95;
0,0.056240,0.000364,0.001873,0.000848,0.000001,0.02,0.04,0.07,95;
0,0.057054,0.000344,0.001874,0.000806,0.000003,0.03,0.03,0.07,94;
0,0.056110,0.000456,0.001878,0.000807,0.000001,0.03,0.03,0.07,97;
0,0.057172,0.000426,0.001880,0.000807,0.000001,0.03,0.03,0.07,95;
0,0.057587,0.000425,0.001878,0.000989,0.000001,0.02,0.04,0.07,97;
0,0.056221,0.000440,0.001876,0.000808,0.000001,0.03,0.03,0.07,97;
0,0.056658,0.000342,0.001877,0.000828,0.000001,0.02,0.04,0.07,95;
0,0.056816,0.000364,0.001879,0.000824,0.000001,0.02,0.04,0.07,95;
0,0.056689,0.000441,0.001880,0.000810,0.000001,0.03,0.03,0.07,95;
0,0.056772,0.000362,0.001877,0.000827,0.000001,0.02,0.04,0.09,75;
0,0.055502,0.000356,0.001901,0.000812,0.000002,0.02,0.04,0.07,97;
0,0.061195,0.000389,0.001881,0.000827,0.000001,0.02,0.05,0.07,96;
0,0.057106,0.000348,0.001877,0.000825,0.000001,0.03,0.03,0.09,73;
0,0.061238,0.000365,0.001877,0.000844,0.000001,0.02,0.04,0.07,97;
0,0.055621,0.000423,0.001877,0.000805,0.000000,0.02,0.04,0.07,95;
0,0.055579,0.000362,0.001899,0.000807,0.000001,0.03,0.03,0.07,95;
0,0.057152,0.000352,0.001876,0.000825,0.000001,0.03,0.03,0.07,95;
0,0.055726,0.000346,0.001876,0.000810,0.000003,0.03,0.03,0.09,73;
0,0.056581,0.000362,0.001879,0.000813,0.000001,0.03,0.03,0.07,95;
0,0.055382,0.000363,0.001875,0.000807,0.000001,0.02,0.04,0.07,95;
0,0.057327,0.000347,0.001879,0.000823,0.000000,0.03,0.03,0.09,75;
0,0.056242,0.000368,0.001880,0.000870,0.000001,0.03,0.03,0.07,97;
0,0.055457,0.000363,0.001874,0.000809,0.000001,0.02,0.04,0.07,97;
0,0.056562,0.000502,0.001876,0.000811,0.000000,0.03,0.03,0.07,95;
0,0.054824,0.000449,0.001879,0.000806,0.000000,0.02,0.04,0.07,97;
0,0.056773,0.000371,0.001874,0.000827,0.000001,0.02,0.04,0.07,95;
0,0.056662,0.000368,0.001874,0.000808,0.000001,0.02,0.04,0.09,77;
0,0.055314,0.000364,0.001875,0.000806,0.000003,0.03,0.03,0.07,94;
