verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.048362,0.001361,2.923116,0.061056,0.057130,3.04,0.05,3.13,99;
200704,0.048956,0.001285,2.921425,0.054198,0.051881,3.03,0.05,3.11,99;
200704,0.051607,0.001229,2.923090,0.054291,0.051215,3.03,0.06,3.11,99;
200704,0.048794,0.001151,2.927002,0.053877,0.050671,3.03,0.05,3.11,99;
200704,0.049097,0.001176,2.930411,0.056725,0.053336,3.04,0.06,3.13,99;
200704,0.048053,0.001409,2.931337,0.060889,0.058069,3.06,0.04,3.13,99;
200704,0.054116,0.002680,2.926835,0.060999,0.057572,3.06,0.05,3.15,98;
200704,0.049549,0.001219,2.938306,0.056339,0.053205,3.06,0.05,3.13,99;
200704,0.049680,0.001171,2.938870,0.054193,0.050895,3.05,0.05,3.13,99;
200704,0.049352,0.001227,2.924490,0.054626,0.051768,3.03,0.05,3.11,99;
200704,0.051345,0.001228,2.937223,0.054127,0.051691,3.06,0.04,3.13,99;
200704,0.049041,0.001195,2.943834,0.054503,0.051296,3.06,0.04,3.13,99;
200704,0.049164,0.001186,2.951562,0.054225,0.051358,3.06,0.06,3.14,99;
200704,0.050976,0.001243,2.941891,0.054078,0.051569,3.06,0.04,3.13,99;
200704,0.049444,0.001231,2.936077,0.056271,0.053978,3.06,0.04,3.12,99;
200704,0.048356,0.001375,2.932241,0.060853,0.058482,3.05,0.06,3.14,99;
200704,0.054748,0.001214,2.938490,0.054197,0.051742,3.05,0.05,3.13,99;
200704,0.056293,0.001256,2.932050,0.058693,0.055908,3.06,0.05,3.13,99;
200704,0.054497,0.001326,2.943133,0.054324,0.052077,3.06,0.05,3.14,99;
200704,0.048913,0.001177,2.935443,0.054466,0.051174,3.04,0.06,3.12,99;
200704,0.053606,0.001182,2.931626,0.053942,0.051903,3.04,0.06,3.12,99;
200704,0.049073,0.001233,2.950075,0.056523,0.053171,3.07,0.05,3.15,99;
200704,0.048066,0.001418,2.921877,0.066707,0.057535,3.03,0.08,3.15,98;
200704,0.053718,0.001256,2.951206,0.053963,0.051698,3.05,0.06,3.14,99;
200704,0.051082,0.001198,2.938040,0.054170,0.050947,3.05,0.05,3.12,99;
