verteces,init,finalize,preprocess,conversion,tarjan,user,system,elapsed,pCPU
200704,0.051608,0.001247,2.946087,0.054823,0.054516,3.05,0.06,3.14,99;
200704,0.049598,0.001294,2.954368,0.054212,0.050629,3.07,0.05,3.14,99;
200704,0.049617,0.001199,2.957147,0.054111,0.051933,3.07,0.05,3.16,98;
200704,0.049875,0.001210,2.950824,0.054461,0.052159,3.07,0.04,3.14,99;
200704,0.053272,0.001332,2.948756,0.058772,0.055615,3.06,0.07,3.15,99;
200704,0.047632,0.001335,2.952496,0.061145,0.057630,3.09,0.04,3.16,99;
200704,0.050072,0.001166,2.939695,0.054003,0.051180,3.04,0.06,3.13,99;
200704,0.052119,0.001191,2.971268,0.056627,0.053267,3.08,0.06,3.16,99;
200704,0.053071,0.001285,2.961408,0.056525,0.054082,3.08,0.05,3.16,99;
200704,0.048224,0.001381,2.952007,0.060563,0.057889,3.07,0.06,3.16,99;
200704,0.057125,0.001418,2.960075,0.054443,0.051854,3.06,0.07,3.16,99;
200704,0.052015,0.001322,3.566483,0.059198,0.055199,3.68,0.06,3.77,99;
200704,0.062936,0.001209,3.361902,0.053924,0.052683,3.48,0.07,3.57,99;
200704,0.051548,0.001211,3.068552,0.054288,0.052021,3.19,0.05,3.26,99;
200704,0.049577,0.001221,2.946723,0.054004,0.051767,3.05,0.06,3.14,99;
200704,0.056465,0.001204,2.941585,0.056703,0.054000,3.06,0.06,3.14,99;
200704,0.054432,0.001285,2.929819,0.053945,0.050601,3.03,0.07,3.12,99;
200704,0.048355,0.001383,2.927713,0.060508,0.056712,3.04,0.06,3.15,98;
200704,0.048811,0.001200,2.949878,0.053902,0.050841,3.05,0.06,3.13,99;
200704,0.053327,0.001188,2.942123,0.059562,0.055673,3.05,0.07,3.15,99;
200704,0.048653,0.001329,2.919444,0.060679,0.057001,3.04,0.05,3.13,98;
200704,0.048117,0.001262,2.939730,0.058258,0.054783,3.05,0.06,3.13,99;
200704,0.050978,0.001203,2.942516,0.056324,0.052889,3.07,0.04,3.14,99;
200704,0.052834,0.001283,2.943081,0.059186,0.054748,3.07,0.04,3.14,99;
200704,0.048345,0.001289,2.938475,0.059133,0.054735,3.05,0.06,3.13,99;
